num_bikes_disabled,num_scooters_available,num_docks_available,num_docks_disabled,is_installed,is_renting,num_bikes_available,num_scooters_unavailable,num_ebikes_available,station_id,is_returning,time_reported,n_classic,n_electric,n_scooters,time_retrieved,name,lat,lon,capacity,community,is_no_classic,is_no_docks,is_problem_station,is_public_rack
0,0.0,8,0,1,1,7,0.0,2,a3afd294-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 08:17 PM,5,2,0,11/17/2023 08:18 PM,Troy St & Elston Ave,41.94524356848,-87.7066499009,15,AVONDALE,False,False,False,False
1,0.0,6,0,1,1,8,0.0,2,a3afd294-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 09:05 AM,6,2,0,11/17/2023 09:06 AM,Troy St & Elston Ave,41.94524356848,-87.7066499009,15,AVONDALE,False,False,False,False
0,0.0,8,0,1,1,7,0.0,2,a3afd294-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 09:05 PM,5,2,0,11/17/2023 09:06 PM,Troy St & Elston Ave,41.94524356848,-87.7066499009,15,AVONDALE,False,False,False,False
0,0.0,8,0,1,1,7,0.0,2,a3afd294-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 10:05 PM,5,2,0,11/17/2023 10:07 PM,Troy St & Elston Ave,41.94524356848,-87.7066499009,15,AVONDALE,False,False,False,False
1,0.0,6,0,1,1,8,0.0,2,a3afd294-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 10:07 AM,6,2,0,11/17/2023 10:09 AM,Troy St & Elston Ave,41.94524356848,-87.7066499009,15,AVONDALE,False,False,False,False
0,0.0,7,0,1,1,8,0.0,2,a3afd294-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 11:04 AM,6,2,0,11/17/2023 11:05 AM,Troy St & Elston Ave,41.94524356848,-87.7066499009,15,AVONDALE,False,False,False,False
0,0.0,9,0,1,1,6,0.0,1,a3afd294-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 11:04 PM,5,1,0,11/17/2023 11:05 PM,Troy St & Elston Ave,41.94524356848,-87.7066499009,15,AVONDALE,False,False,False,False
0,0.0,7,0,1,1,8,0.0,2,a3afd294-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 12:08 PM,6,2,0,11/17/2023 12:08 PM,Troy St & Elston Ave,41.94524356848,-87.7066499009,15,AVONDALE,False,False,False,False
1,0.0,6,0,1,1,8,0.0,1,a3afd294-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 12:07 AM,7,1,0,11/17/2023 12:09 AM,Troy St & Elston Ave,41.94524356848,-87.7066499009,15,AVONDALE,False,False,False,False
0,0.0,6,0,1,1,13,0.0,6,a3a8804b-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 01:02 PM,7,6,0,11/17/2023 01:04 PM,Ravenswood Ave & Irving Park Rd,41.95469,-87.67393,19,NORTH CENTER,False,False,False,False
2,0.0,7,0,1,1,10,0.0,0,a3a8804b-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 01:04 AM,10,0,0,11/17/2023 01:05 AM,Ravenswood Ave & Irving Park Rd,41.95469,-87.67393,19,NORTH CENTER,False,False,False,False
0,0.0,7,0,1,1,12,0.0,5,a3a8804b-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 02:05 PM,7,5,0,11/17/2023 02:06 PM,Ravenswood Ave & Irving Park Rd,41.95469,-87.67393,19,NORTH CENTER,False,False,False,False
2,0.0,7,0,1,1,10,0.0,0,a3a8804b-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 02:06 AM,10,0,0,11/17/2023 02:07 AM,Ravenswood Ave & Irving Park Rd,41.95469,-87.67393,19,NORTH CENTER,False,False,False,False
0,0.0,5,0,1,1,14,0.0,6,a3a8804b-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 03:03 PM,8,6,0,11/17/2023 03:05 PM,Ravenswood Ave & Irving Park Rd,41.95469,-87.67393,19,NORTH CENTER,False,False,False,False
2,0.0,7,0,1,1,10,0.0,0,a3a8804b-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 03:04 AM,10,0,0,11/17/2023 03:06 AM,Ravenswood Ave & Irving Park Rd,41.95469,-87.67393,19,NORTH CENTER,False,False,False,False
2,0.0,7,0,1,1,10,0.0,0,a3a8804b-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 04:05 AM,10,0,0,11/17/2023 04:06 AM,Ravenswood Ave & Irving Park Rd,41.95469,-87.67393,19,NORTH CENTER,False,False,False,False
0,0.0,2,0,1,1,17,0.0,7,a3a8804b-a135-11e9-9cda-0a87ae2ba916,1,11/17/2023 04:05 PM,10,7,0,11/17/2023 04:06 PM,Ravenswood Ave & Irving Park Rd,41.95469,-87.67393,19,NORTH CENTER,False,False,False,False
