station_id,name,capacity,lat,lon,no_classic_count,no_docks_count,problem_count,total_count,pct_no_classic,pct_no_docks,pct_problem,bin_no_classic,bin_no_docks,bin_problem
03a1610c-3ba0-4b85-b512-bc26791cb7ee,Eberhart Ave & 91st St,15,41.729285157254864,-87.6110315322876,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
080ab938-2c1b-4fcf-a83d-74c5ae6ff305,Cottage Grove Ave & 111th Pl,15,41.69170975847015,-87.61000156402588,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
0eeb6baf-c653-4a1a-af17-99f686116b89,Lawndale Ave & 111th St,15,41.69131919221066,-87.71288573741913,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
0f9b826b-8885-4c25-96fd-9e2c2074c34e,Western Ave & 104th St,15,41.70458710218908,-87.68120348453522,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
10327d47-3c3a-433e-9e38-80638da64232,Indiana Ave & 103rd St,15,41.70717027117756,-87.6184719800949,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
13820eba-039d-4231-9228-005ab0f4e451,Bissell St & Armitage Ave*,15,41.9182955629354,-87.65218332409859,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
1436495096608724634,N Clark St & W Elm St,4,41.902901,-87.631282,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1436495100903691938,W Oakdale Ave & N Broadway,6,41.935581,-87.644042,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1436495105198659242,W Armitage Ave & N Sheffield Ave,8,41.917805,-87.653449,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1436495105198659246,N Carpenter St & W Lake St,6,41.885586,-87.6531893,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1436495109493626544,W Washington Blvd & N Peoria St,9,41.883043,-87.649931,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1436495109493626546,N Green St & W Lake St,8,41.885579,-87.648484,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1436495115557663136,N Southport Ave & W Newport Ave,8,41.944019,-87.663975,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1436495118083561146,N Sheffield Ave & W Wellington Ave,6,41.9362263,-87.6537676,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1436495119852630436,N Damen Ave & W Chicago Ave,6,41.895809,-87.678519,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1436495122378528446,N Paulina St & Lincoln Ave,6,41.943838,-87.671469,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1448642162257565286,S Wentworth Ave & W 111th St,5,41.6926176,-87.6280518,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1448642162257565290,S Aberdeen St & W 106th St,3,41.701217,-87.649345,10,10,10,10,100.0,100.0,100.0,90% to 100%,90% to 100%,90% to 100%
1448642175142467180,S Michigan Ave & E 118th St,6,41.679804,-87.620843,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1448642175142467184,Avenue L & 114th St,4,41.6881169,-87.5365497,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1448642179437434482,W 103rd St & S Avers Ave,10,41.705846,-87.717074,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1448642179437434486,Martin Luther King Dr & 111th St,6,41.69263895647179,-87.61367386484747,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1448642183732401786,Woodlawn & 103rd,10,41.707338,-87.59399,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1448642183732401788,Maryland Ave & 104th St,10,41.705588,-87.602938,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1448642188027369086,Indiana Ave & 133rd St,6,41.653564,-87.617054,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1448642188027369090,Steelworkers Park,6,41.738246,-87.531067,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
14d6e4b0-d0cc-4ccb-b757-e596d8c24a99,Torrence Ave & 106th St,15,41.70280085022591,-87.55972623825073,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
1500206163166594382,Ping Tom Park (East),9,41.8579886,-87.6319447,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1521679584953491780,Kedzie Ave & 104th St,8,41.7037764,-87.7013952,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1521686986436309688,Damen Ave & Wabansia Ave,12,41.9122813,-87.6773211,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1521690221159885714,Hampden Ct & Diversey Ave,8,41.9325593,-87.6423847,10,9,10,10,100.0,90.0,100.0,90% to 100%,90% to 100%,90% to 100%
1561012870126088744,Central Park Ave & Douglas Blvd,9,41.862355,-87.7157109,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1561012870126088746,Keeler Ave & Roosevelt Rd,9,41.866402,-87.7300171,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1561012874421056044,Pulaski Rd & 21st St,9,41.853452,-87.724541,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1561012874421056046,Harding Ave & 26th St,9,41.8444715,-87.7232647,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1561012878716023344,Kildare & Cermak,9,41.851414,-87.73215,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1561012878716023346,Lawndale Ave & 30th St,12,41.8389124,-87.7168955,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1561012883010990646,Komensky Ave & 31st St,9,41.836708,-87.725641,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1561012887305957948,Lawndale Ave & 16th St,9,41.8591606,-87.7176965,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1561012887305957952,Tripp Ave & 15th St,9,41.860777,-87.7313639,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1561012891600925250,Homan Ave & Fillmore St,9,41.868114,-87.7109257,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1561012895895892548,Kildare Ave & 26th St,9,41.8442315,-87.7321534,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1561012895895892552,Spaulding Ave & 16th St,9,41.85892,-87.707963,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1561012900190859852,Tripp Ave & 31st St,9,41.836966,-87.730502,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1563698675436490728,Meade Ave & Diversey Ave,9,41.9309018,-87.7784686,10,10,10,10,100.0,100.0,100.0,90% to 100%,90% to 100%,90% to 100%
1563698675436490730,Narragansett & Wrightwood,9,41.927294,-87.7852027,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1563698679731458030,Parkside Ave & Armitage Ave,9,41.9169054,-87.7671806,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1563698679731458032,Fullerton & Monitor,9,41.9237918,-87.7723116,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1563698684026425330,Central Ave & Parker Ave,9,41.9301785,-87.7661217,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1563698688321392628,Long Ave & Belmont Ave,9,41.9383071,-87.761663,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1563698688321392630,Long Ave & Belden Ave,9,41.9227049,-87.760954,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1563698701206292480,Lamon Ave & Belmont Ave,9,41.9390108,-87.7492834,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1563698701206292482,Cicero Ave & Grace St,6,41.94973,-87.7469526,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1563698705501259788,Kilpatrick Ave & Parker Ave,9,41.930736,-87.744082,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1563698709796227088,Kilbourn & Belden,9,41.922352,-87.739024,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1563698718386161684,Mason Ave & Belmont Ave,9,41.9383682,-87.7725029,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1563698718386161690,Oak Park & Wellington,9,41.934586,-87.7959613,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1563698718386161692,Mulligan Ave & Wellington Ave,9,41.9347409,-87.7844017,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1563698722681128992,Sayre & Diversey,9,41.9310084,-87.8010646,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1571105042230683636,Oketo Ave & Addison St,9,41.9449659,-87.8118989,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1571105042230683640,Panama Ave & Grace St,9,41.9476665,-87.829258,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1571105046525650938,Shabbona Park,9,41.944847,-87.799326,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1571105050820616194,Central Ave & Roscoe St,9,41.942258,-87.7669331,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1571105050820616196,Narragansett Ave & School St,9,41.940128,-87.7864806,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1571105055115583496,Long & Irving Park,9,41.953038,-87.7621632,10,10,10,10,100.0,100.0,100.0,90% to 100%,90% to 100%,90% to 100%
1571105055115583500,Roscoe & Harlem,9,41.9416062,-87.8072964,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1571105055115583502,Orange & Addison,9,41.9448846,-87.82423,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1571105059410550802,Plainfield & Irving Park,9,41.952037,-87.833283,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1571105059410550806,Harlem & Irving Park,9,41.9532568,-87.8071434,10,10,10,10,100.0,100.0,100.0,90% to 100%,90% to 100%,90% to 100%
1571105063705518104,Harlem Ave & Grace St,9,41.9488531,-87.806938,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1571105063705518106,Meade Ave & Addison St,9,41.9459174,-87.7788824,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1571105068000485406,Narragansett & Irving Park,9,41.952614,-87.7853829,10,10,10,10,100.0,100.0,100.0,90% to 100%,90% to 100%,90% to 100%
1575949489503728316,Monticello Ave & Chicago Ave,6,41.8952089,-87.7174329,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1575949493798695614,Lamon Ave & Chicago Ave,9,41.8952,-87.748223,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1575949493798695616,Kildare Ave & Division St,9,41.902393,-87.733598,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1575949498093662914,Lavergne Ave & Division St,9,41.902513,-87.750869,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1575949498093662918,Menard Ave & Division St,9,41.902269,-87.7704807,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1575949502388630222,Leamington Ave & Hirsch St,9,41.9058405,-87.7548602,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1575949506683597522,Major Ave & Bloomingdale Ave,9,41.9125923,-87.7686995,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1575949506683597526,Narragansett & McLean,9,41.9158931,-87.7851104,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1575949510978564828,North Ave & New England Ave,9,41.9092204,-87.7971406,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1575949510978564830,Central Park Ave & Ohio St,9,41.8918718,-87.7163879,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1575949515273532128,Central Park & Augusta Blvd,9,41.8989108,-87.7164901,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1575949515273532130,Kildare Ave & Chicago Ave,9,41.8954359,-87.7335726,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1575949519568499428,Hamlin Ave & Grand Ave,9,41.904035,-87.721563,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1575949519568499430,Augusta Blvd & Laramie Ave,9,41.8986607,-87.7554551,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1575949523863466730,Long Ave & North Ave,9,41.909212,-87.760999,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1575949528158434034,Bloomingdale Ave & Harlem Ave,9,41.9120739,-87.8057657,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1575949528657471478,Menard Ave & North Ave,9,41.9097167,-87.7702037,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1575949532952438778,Nordica & Medill,9,41.922278,-87.8020357,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1582242276682913304,Rockwell St & 57th St,6,41.7903484,-87.6889201,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1582242280977880602,St Louis Ave & 59th St,9,41.785987,-87.7105616,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1582242280977880604,Richmond St & 59th St,9,41.7865155,-87.6973314,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1582242285272847904,Maplewood Ave & 59th St,9,41.7863375,-87.6874351,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1582242289567815208,Rockwell St & 63rd St,6,41.7787905,-87.6885894,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1582242289567815212,Homan Ave & 65th St,9,41.775144,-87.708129,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1582242293862782510,Rockwell St & Archer Ave,9,41.823324,-87.689685,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1582242293862782512,Fairfield Ave & 44th St,9,41.813617,-87.6932272,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1582242298157749812,Francisco Ave & 47th St,9,41.8084245,-87.696619,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1582242298157749814,Kedzie Ave & 48th Pl,12,41.8047515,-87.7041145,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1582242302452717114,Campbell Ave & 51st St,9,41.8009585,-87.6867556,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1582242302452717116,Kedzie Ave & 52nd St,9,41.7990641,-87.703446,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1582242306747684414,St Louis Ave & Norman Bobbins Ave,9,41.794422,-87.71137,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1582242306747684418,Artesian Ave & 55th St,12,41.7940135,-87.685807,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1582242311042651716,Spaulding Ave & 63rd St,1,41.7791655,-87.7056392,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1582242311042651720,Hoyne Ave & 34th St,9,41.8320245,-87.6778387,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1582242315337619018,Kedzie Ave & 45th St,6,41.8113904,-87.7040052,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1582242315337619020,California Ave & 36th St,9,41.8282301,-87.6945422,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1582242319632586318,Sacramento Ave & Pershing Rd,9,41.8222791,-87.6996576,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1582242319632586320,Archer Ave & 43rd St,6,41.8154913,-87.7024412,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1582242323927553620,Kedzie Ave & 57th St,9,41.789944,-87.703233,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1582242323927553626,Western Ave & 62nd St,1,41.780985,-87.6834204,10,10,10,10,100.0,100.0,100.0,90% to 100%,90% to 100%,90% to 100%
1591541115825893018,MTV Hubbard St,6,41.8897772,-87.680351,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1593766334653391752,Pulaski Rd & 51st St,12,41.800434,-87.7247496,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1593766334653391756,Lavergne Ave & 46th St,9,41.80934,-87.7478312,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1593766338948359058,Lawler Ave & 50th St,9,41.802209,-87.7489007,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1593766338948359064,Kildare Ave & 55th St,9,41.793357,-87.730598,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1593766343243326364,Pulaski Rd & 60th St,9,41.784186,-87.722564,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1593766347538293664,Kildare Ave & 47th St,6,41.807526,-87.7308406,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1593766347538293666,Kostner Ave & 63rd St,9,41.778747,-87.732463,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1594041777104953202,Komensky Ave & 55th St,9,41.793279,-87.724189,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1594041777104953206,Hamlin Ave & 62nd Pl,12,41.779953,-87.7178221,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1594041781399920504,Tripp Ave & 65th St,9,41.7749163,-87.728841,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1594041781399920506,Springfield Ave & 47th St,9,41.8080713,-87.7212202,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1594041785694887804,Pulaski & Ann Lurie Pl,9,41.8162761,-87.7246058,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1594041785694887806,Kenneth Ave & 50th St,6,41.8023156,-87.7344142,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1594046362333434512,Damen Ave & 33rd St,9,41.834108,-87.67559,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1594046370923369112,Campbell Ave & Augusta Blvd,9,41.899578,-87.689497,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1594046370923369114,Francisco Ave & Chicago Ave,9,41.895745,-87.698653,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1594046379513303716,Sacramento Blvd & Fulton Ave,9,41.886528,-87.70167,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1594046379513303720,Western Ave & Lake St,6,41.884606,-87.685853,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1594046383808271020,Washtenaw Ave & Madison St,9,41.881286,-87.69396,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1594046383808271024,Troy St & Jackson Blvd,9,41.877505,-87.70485,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1594046388103238324,Mozart St & Jackson Blvd,6,41.877507,-87.6974,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1594046388103238326,Sacramento Blvd & Polk St,9,41.870959,-87.700259,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1594046392398205624,Washtenaw Ave & Polk St,9,41.8711028,-87.693683,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1594046392398205628,Albany Ave & Douglas Blvd,9,41.86314,-87.703022,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1594046396693172926,Albany Ave & 16th St,9,41.85936,-87.70302,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1594046400988140226,Sacramento Ave & 25th St,9,41.846506,-87.700139,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1594046400988140228,Rockwell St & Cermak Rd,9,41.851644,-87.690621,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1594046405283107528,California & 16th St,9,41.859228,-87.695562,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1594046405283107532,Whipple St & Roosevelt Rd,9,41.866554,-87.701329,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1594046409578074830,Milwaukee Ave & Fullerton Ave,9,41.924691,-87.70055,10,2,10,10,100.0,20.0,100.0,90% to 100%,10% to 24%,90% to 100%
1594046409578074834,Francisco Ave & Bloomingdale Ave,9,41.913959,-87.699368,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1594046413873042132,Western Ave & Grace St,9,41.95039,-87.688234,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1594046413873042136,Sacramento Blvd & Addison St,9,41.94609,-87.702988,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1594046418168009436,Elston Ave & Henderson St,9,41.941499,-87.701051,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1594046418168009438,Albany Ave & Belmont Ave,9,41.939638,-87.705263,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1594046422462976736,Rockwell St & Fletcher St,9,41.938689,-87.692972,10,10,10,10,100.0,100.0,100.0,90% to 100%,90% to 100%,90% to 100%
1594046422462976738,Kedzie Ave & George St,9,41.933886,-87.707262,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1594046426757944042,Western Ave & Berteau Ave,6,41.95774,-87.688273,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1594046431052911340,Campbell Ave & Irving Park Rd,9,41.953634,-87.690782,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1594046435347878642,Virginia Ave & Catalpa Ave,9,41.9812456,-87.7048924,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1594046435347878644,Lincoln Ave & Balmoral Ave,9,41.979461,-87.693013,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1594046439642845942,California Ave & Winona St,6,41.974712,-87.697852,10,1,10,10,100.0,10.0,100.0,90% to 100%,10% to 24%,90% to 100%
1594046439642845944,N Shore Channel Trail & Argyle St,9,41.972177,-87.702749,10,8,10,10,100.0,80.0,100.0,90% to 100%,75% to 89%,90% to 100%
1594046443937813244,Western Ave & Gunnison St,9,41.969659,-87.68955,10,7,10,10,100.0,70.0,100.0,90% to 100%,25% to 74%,90% to 100%
1594046448232780546,Troy Ave & 27th St,9,41.84265,-87.70401,10,10,10,10,100.0,100.0,100.0,90% to 100%,90% to 100%,90% to 100%
1594046448232780548,California Ave & 29th St,9,41.840222,-87.694129,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1594046448262943690,Francisco Ave & Montrose Ave,9,41.9610471,-87.700901,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1594046452527747848,Elston Ave & George St,9,41.934003,-87.690823,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1594046456822715150,Francisco Ave & Hollywood Ave,9,41.984746,-87.701593,10,1,10,10,100.0,10.0,100.0,90% to 100%,10% to 24%,90% to 100%
1594046456822715152,Richmond St & Lincoln Ave,6,41.988281,-87.703034,10,2,10,10,100.0,20.0,100.0,90% to 100%,10% to 24%,90% to 100%
1594046456830870690,Troy St & Grace St,9,41.950244,-87.706489,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1594046461117682452,Washtenaw Ave & Peterson Ave,9,41.99066,-87.697075,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1594046465420805300,Western Ave & Ardmore Ave,9,41.9867636,-87.6898796,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1606778059648526978,Whipple/Irving Park,9,41.954189,-87.704448,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1622723153590485808,Mayfield & Roosevelt Rd,9,41.8658158,-87.7717805,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1622724289952663440,La Villita Park (Albany/30th),9,41.8392528,-87.7020207,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1753333909108677614,Hastings LWS,6,41.8635164,-87.6797485,10,0,10,10,100.0,0.0,100.0,90% to 100%,0% to 9%,90% to 100%
1754781885939323186,Stony Island Ave & 63rd St,11,41.780506,-87.586853,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
1775509322900183222,Elizabeth St & Randolph St,11,41.884336,-87.658902,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
1789242536879942642,Halsted St & Fulton St,19,41.886871,-87.648089,7,0,7,10,70.0,0.0,70.0,25% to 74%,0% to 9%,25% to 74%
1799277526470631980,Lincoln Ave & Byron St,15,41.952372,-87.677296,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
1838613156025764214,Drexel Ave & 60th St,15,41.785861,-87.604553,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
1850866657089146912,Blackstone Ave & 59th St,19,41.787877,-87.590461,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
1850867138125484782,Woodlawn Ave & 58th St,11,41.789381,-87.596479,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
1850868044363584392,University Ave & 59th St,15,41.787878,-87.598906,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
1859027847673133268,Monticello Ave & Lawrence Ave,11,41.968204,-87.719547,0,0,0,10,0.0,0.0,0.0,0% to 9%,0% to 9%,0% to 9%
