station_id,num_bikes_available,num_bikes_disabled,num_docks_available,num_ebikes_available,n_classic,n_electric,n_all_bikes,is_no_classic,is_no_docks,is_problem_station,station_id_len,name,lat,lon,capacity,short_name,is_public_rack
0eeb6baf-c653-4a1a-af17-99f686116b89,7,0,8,0,7,0,7,False,False,False,36,Lawndale Ave & 111th St,41.69131919221066,-87.71288573741913,15,20203,False
a3b0e657-a135-11e9-9cda-0a87ae2ba916,13,2,4,3,10,3,15,False,False,False,36,Greenview Ave & Jarvis Ave,42.015962,-87.66857,19,520,False
a3a9bbf0-a135-11e9-9cda-0a87ae2ba916,6,0,9,1,5,1,6,False,False,False,36,Halsted St & 35th St,41.830661,-87.647172,15,TA1308000043,False
a3b49b4c-a135-11e9-9cda-0a87ae2ba916,12,1,2,1,11,1,13,False,False,False,36,Dodge Ave & Mulford St,42.023463,-87.699595,15,662,False
a3a5ce97-a135-11e9-9cda-0a87ae2ba916,0,1,18,0,0,0,1,True,False,True,36,Damen Ave & Chicago Ave,41.895769,-87.67722,19,13132,False
a3b1db23-a135-11e9-9cda-0a87ae2ba916,9,0,2,1,8,1,9,False,False,False,36,Kostner Ave & Adams St,41.877917,-87.735737,11,545,False
a3b28b4a-a135-11e9-9cda-0a87ae2ba916,8,1,2,2,6,2,9,False,False,False,36,Phillips Ave & 79th St,41.75182,-87.565211,11,579,False
a3b24c1f-a135-11e9-9cda-0a87ae2ba916,5,1,5,0,5,0,6,False,False,False,36,May St & 69th St,41.768938,-87.652934,11,567,False
ce334dea-c5ba-45ca-a52d-39dc161683b0,3,0,12,0,3,0,3,False,False,False,36,Eberhart Ave & 131st St,41.658413151101065,-87.61071089698817,15,20211,False
a3a78bc0-a135-11e9-9cda-0a87ae2ba916,14,5,32,3,11,3,19,False,False,False,36,Columbus Dr & Randolph St,41.884728,-87.619521,55,13263,False
a3b2956a-a135-11e9-9cda-0a87ae2ba916,8,0,3,2,6,2,8,False,False,False,36,Commercial Ave & 83rd St,41.744615,-87.551208,11,TA1309000051,False
6997d1fb-9887-4c15-b5db-524d45a2f101,6,2,7,0,6,0,8,False,False,False,36,Ashland Ave & 74th St,41.75923602425868,-87.66347408294678,15,20245,False
a3a43f48-a135-11e9-9cda-0a87ae2ba916,27,1,12,9,18,9,28,False,False,False,36,Michigan Ave & Washington St,41.8839840647265,-87.6246839761734,43,13001,False
7dc58bb9-24de-4544-9a12-c3975139370f,9,1,5,0,9,0,10,False,False,False,36,Doty Ave & 111th St,41.69501044938143,-87.59871482849121,15,20114,False
a3ad9ad9-a135-11e9-9cda-0a87ae2ba916,4,0,7,2,2,2,4,False,False,False,36,Dorchester Ave & 63rd St,41.7804056457,-87.5914159893,11,KA1503000046,False
a3af76f8-a135-11e9-9cda-0a87ae2ba916,12,1,2,8,4,8,13,False,False,False,36,Francisco Ave & Foster Ave,41.97563272521,-87.7014194389,15,KA1504000160,False
a3aa7db3-a135-11e9-9cda-0a87ae2ba916,5,2,11,3,2,3,7,False,False,False,36,Damen Ave & Sunnyside Ave,41.96325,-87.679258,19,TA1309000012,False
a3a86c05-a135-11e9-9cda-0a87ae2ba916,3,8,16,0,3,0,11,False,False,False,36,Sheridan Rd & Irving Park Rd,41.954245,-87.654406,27,13063,False
a3ad6c01-a135-11e9-9cda-0a87ae2ba916,10,1,4,2,8,2,11,False,False,False,36,Lake Park Ave & 53rd St,41.79949429373,-87.5864498959,15,KA1503000059,False
a3a9da3b-a135-11e9-9cda-0a87ae2ba916,13,0,6,2,11,2,13,False,False,False,36,Wood St & Hubbard St,41.889899,-87.671473,19,13432,False
34dc92b5-7cb7-4536-856b-46644d31b48c,4,1,10,0,4,0,5,False,False,False,36,State St & 123rd St,41.67064383687979,-87.62258648872375,15,20210,False
a3a7e19b-a135-11e9-9cda-0a87ae2ba916,17,1,12,4,13,4,18,False,False,False,36,Wells St & Hubbard St,41.889906,-87.634266,31,TA1307000151,False
a3aa2abb-a135-11e9-9cda-0a87ae2ba916,12,0,7,1,11,1,12,False,False,False,36,Broadway & Barry Ave,41.93758231600629,-87.6440978050232,19,13137,False
a3acef62-a135-11e9-9cda-0a87ae2ba916,5,1,7,0,5,0,6,False,False,False,36,Clark St & 9th St (AMLI),41.870816,-87.631246,15,SL-009,False
a3a974e1-a135-11e9-9cda-0a87ae2ba916,8,4,4,4,4,4,12,False,False,False,36,Stetson Ave & South Water St,41.886835,-87.62232,19,TA1308000029,False
1861997616150114834,10,0,5,3,7,3,10,False,False,False,19,Kenosha Ave & Wellington Ave,41.934457,-87.733795,15,21361,False
a3ada002-a135-11e9-9cda-0a87ae2ba916,6,0,5,0,6,0,6,False,False,False,36,Cottage Grove Ave & 67th St,41.77372095205,-87.60563486,11,KA1503000031,False
a3b0f5c9-a135-11e9-9cda-0a87ae2ba916,2,0,5,0,2,0,2,False,False,False,36,Austin Blvd & Chicago Ave,41.894887,-87.774704,7,16921,False
a3a3e158-a135-11e9-9cda-0a87ae2ba916,7,1,15,4,3,4,8,False,False,False,36,Michigan Ave & Pearson St,41.89766,-87.62351,23,13034,False
a3add365-a135-11e9-9cda-0a87ae2ba916,4,1,6,4,0,4,5,True,False,True,36,Kedzie Ave & 21st St,41.85353363213,-87.7050730318,11,15686,False
6849c4e2-cffa-432b-8d83-5c0524594b4f,2,0,13,0,2,0,2,False,False,False,36,Marquette Ave & 89th St,41.733668790714724,-87.55834221839905,15,20239,False
a3a7be40-a135-11e9-9cda-0a87ae2ba916,9,0,0,0,9,0,9,False,True,True,36,Paulina St & 18th St,41.857901,-87.668745,15,TA1307000159,False
a3a55b3e-a135-11e9-9cda-0a87ae2ba916,3,0,24,0,3,0,3,False,False,False,36,State St & Pearson St,41.897448,-87.628722,27,TA1307000061,False
a3afa4c3-a135-11e9-9cda-0a87ae2ba916,10,1,4,2,8,2,11,False,False,False,36,California Ave & Montrose Ave,41.961068,-87.695439,15,15622,False
a3a56075-a135-11e9-9cda-0a87ae2ba916,4,1,16,4,0,4,5,True,False,True,36,Desplaines St & Jackson Blvd,41.87811890091227,-87.64394760131836,27,15539,False
a3ac2b9c-a135-11e9-9cda-0a87ae2ba916,6,0,9,0,6,0,6,False,False,False,36,Ashland Ave & Chicago Ave,41.89595435734305,-87.6677280664444,15,13247,False
a3a37e26-a135-11e9-9cda-0a87ae2ba916,9,0,13,1,8,1,9,False,False,False,36,State St & Harrison St,41.874053,-87.627716,23,SL-007,False
a3aa0699-a135-11e9-9cda-0a87ae2ba916,17,4,2,10,7,10,21,False,False,False,36,Broadway & Wilson Ave,41.965221,-87.658139,23,13074,False
a3aad940-a135-11e9-9cda-0a87ae2ba916,3,1,10,0,3,0,4,False,False,False,36,Ashland Ave & Blackhawk St,41.907066,-87.667252,15,13224,False
a3b4aa91-a135-11e9-9cda-0a87ae2ba916,3,0,4,0,3,0,3,False,False,False,36,South Chicago Ave & Elliot Ave,41.747363,-87.580046,7,665,False
a3a9a24f-a135-11e9-9cda-0a87ae2ba916,7,0,6,5,2,5,7,False,False,False,36,Racine Ave & 15th St,41.861267,-87.656625,15,13304,False
a3b0104c-a135-11e9-9cda-0a87ae2ba916,9,2,4,0,9,0,11,False,False,False,36,California Ave & Altgeld St,41.92669,-87.697668,15,15646,False
a3b2b419-a135-11e9-9cda-0a87ae2ba916,8,0,3,2,6,2,8,False,False,False,36,Wabash Ave & 83rd St,41.743359762253235,-87.62284398078917,11,587,False
a3a7258b-a135-11e9-9cda-0a87ae2ba916,11,0,2,1,10,1,11,False,False,False,36,Mies van der Rohe Way & Chicago Ave,41.896944626370825,-87.62175768613815,15,13338,False
a3af1767-a135-11e9-9cda-0a87ae2ba916,10,1,12,1,9,1,11,False,False,False,36,Broadway & Granville Ave,41.9947796884,-87.6602845349,23,15571,False
a3aa9c65-a135-11e9-9cda-0a87ae2ba916,9,1,8,0,9,0,10,False,False,False,36,Wabash Ave & 9th St,41.870769,-87.625734,19,TA1309000010,False
a3a39d55-a135-11e9-9cda-0a87ae2ba916,9,2,4,2,7,2,11,False,False,False,36,South Shore Dr & 71st St,41.7664094567,-87.5656875719,15,KA1503000002,False
a3a3d1b8-a135-11e9-9cda-0a87ae2ba916,5,0,8,0,5,0,5,False,False,False,36,May St & Taylor St,41.8694821,-87.6554864,15,13160,False
a3a5eb69-a135-11e9-9cda-0a87ae2ba916,3,2,21,0,3,0,5,False,False,False,36,Kingsbury St & Kinzie St,41.88917683258,-87.6385057718,31,KA1503000043,False
a3a7b936-a135-11e9-9cda-0a87ae2ba916,1,4,6,0,1,0,5,False,False,False,36,Prairie Ave & Garfield Blvd,41.794853,-87.618691,11,TA1307000160,False
0f9b826b-8885-4c25-96fd-9e2c2074c34e,2,2,11,0,2,0,4,False,False,False,36,Western Ave & 104th St,41.70458710218908,-87.68120348453522,15,20123,False
a3af9064-a135-11e9-9cda-0a87ae2ba916,10,0,1,5,5,5,10,False,False,False,36,Manor Ave & Leland Ave,41.965875,-87.700825,11,KA1504000127,False
a3ad711d-a135-11e9-9cda-0a87ae2ba916,11,0,8,1,10,1,11,False,False,False,36,Ellis Ave & 55th St,41.79430062054,-87.6014497734,19,KA1504000076,False
a3aac4f9-a135-11e9-9cda-0a87ae2ba916,14,0,9,0,13,0,14,False,False,False,36,DuSable Lake Shore Dr & Diversey Pkwy,41.932588,-87.636427,23,TA1309000039,False
a3a513e9-a135-11e9-9cda-0a87ae2ba916,8,2,21,1,7,1,10,False,False,False,36,Clinton St & Washington Blvd,41.88338,-87.64117,31,WL-012,False
4b4b0d88-80e0-4ef9-a8d1-cdd6a16722f9,8,0,7,0,8,0,8,False,False,False,36,Oglesby Ave & 100th St,41.713397484422444,-87.56584167480469,15,20226,False
a3af4b26-a135-11e9-9cda-0a87ae2ba916,2,0,13,0,2,0,2,False,False,False,36,Damen Ave & Foster Ave,41.97561480459,-87.6794590387,15,KA1504000149,False
a3a4591a-a135-11e9-9cda-0a87ae2ba916,38,1,3,10,28,10,39,False,False,False,36,Larrabee St & Kingsbury St,41.897764,-87.642884,43,TA1306000009,False
a3b128de-a135-11e9-9cda-0a87ae2ba916,7,1,3,0,7,0,8,False,False,False,36,Karlov Ave & Madison St,41.88085,-87.727907,11,534,False
a3a3983e-a135-11e9-9cda-0a87ae2ba916,5,0,6,4,1,4,5,False,False,False,36,Jeffery Blvd & 71st St,41.76663823695,-87.5764501141,11,KA1503000018,False
a3ada52f-a135-11e9-9cda-0a87ae2ba916,5,1,5,0,5,0,6,False,False,False,36,MLK Jr Dr & 63rd St,41.78008063659,-87.6159428567,11,KA1503000053,False
a3af8642-a135-11e9-9cda-0a87ae2ba916,12,0,3,1,11,1,12,False,False,False,36,Washtenaw Ave & Lawrence Ave,41.968987,-87.696027,15,KA1504000080,False
a3a6d371-a135-11e9-9cda-0a87ae2ba916,7,2,5,0,7,0,9,False,False,False,36,DuSable Lake Shore Dr & Wellington Ave,41.9366884494997,-87.63682901859283,14,TA1307000041,False
a3a4d588-a135-11e9-9cda-0a87ae2ba916,29,5,0,4,25,4,34,False,True,True,36,DuSable Lake Shore Dr & Monroe St,41.880958,-87.616743,39,13300,False
a3a57527-a135-11e9-9cda-0a87ae2ba916,4,1,21,0,4,0,5,False,False,False,36,Sedgwick St & Huron St,41.894666,-87.638437,27,TA1307000062,False
87c01e57-8a00-430d-9eb3-2abe51e535dd,6,0,9,3,3,3,6,False,False,False,36,Vernon Ave & 107th St,41.70012137923888,-87.61225998401642,15,20109,False
2f5957e4-e83a-4d5a-b073-ec9422989315,6,0,9,1,5,1,6,False,False,False,36,Commercial Ave & 100th St,41.71331739547703,-87.55109757184982,15,20225,False
a3aaf7bc-a135-11e9-9cda-0a87ae2ba916,1,1,7,0,1,0,2,False,False,False,36,Emerald Ave & 31st St,41.838198,-87.645143,11,TA1309000055,False
a3b143aa-a135-11e9-9cda-0a87ae2ba916,6,0,5,5,1,5,6,False,False,False,36,Cicero Ave & Quincy St,41.877613,-87.745405,11,16913,False
bc4d498d-c272-4474-beca-10e5268e7253,7,0,8,0,7,0,7,False,False,False,36,Eggleston Ave & 92nd St,41.727575659299575,-87.63482809066771,15,20118,False
a3a4cb42-a135-11e9-9cda-0a87ae2ba916,0,0,22,0,0,0,0,True,False,True,36,Kingsbury St & Erie St,41.89380805624359,-87.64169722795485,23,13265,False
a3af6c2f-a135-11e9-9cda-0a87ae2ba916,11,1,3,4,7,4,12,False,False,False,36,St. Louis Ave & Balmoral Ave,41.98039423475,-87.7161149615,15,KA1504000161,False
a3a9ecff-a135-11e9-9cda-0a87ae2ba916,5,0,9,0,5,0,5,False,False,False,36,Larrabee St & Armitage Ave,41.918084,-87.643749,15,TA1309000006,False
a3ad523f-a135-11e9-9cda-0a87ae2ba916,0,1,13,0,0,0,1,True,False,True,36,Canal St & Taylor St,41.870257,-87.639474,15,15550,False
a3a85eda-a135-11e9-9cda-0a87ae2ba916,2,0,13,0,2,0,2,False,False,False,36,Wolcott (Ravenswood) Ave & Montrose Ave,41.961406,-87.676169,15,TA1307000144,False
a3a4bbba-a135-11e9-9cda-0a87ae2ba916,17,2,1,8,9,8,19,False,False,False,36,Sangamon St & Lake St,41.88577925240433,-87.65102460980414,23,TA1306000015,False
a3a4c0df-a135-11e9-9cda-0a87ae2ba916,12,4,21,0,12,0,16,False,False,False,36,Wabash Ave & 16th St,41.860384,-87.625813,39,SL-012,False
1863878044896486356,11,0,4,5,6,5,11,False,False,False,19,Kilpatrick Ave & Grand Ave,41.912732,-87.743636,15,21374,False
1861594737501366386,8,0,7,2,6,2,8,False,False,False,19,Springfield Ave & 71st St,41.764484,-87.720028,15,23137,False
9e1fbaaa-e872-4505-ada6-5080e62bef77,16,0,15,0,16,0,16,False,False,False,36,Lincoln Park Conservatory,41.92393131136619,-87.63582453131676,31,LP-,False
bbf9b599-1873-4133-b670-a0ef9e5c429c,4,0,11,1,3,1,4,False,False,False,36,Ashland Ave & 78th St,41.75220484941116,-87.66369938850403,15,20234,False
a3a38363-a135-11e9-9cda-0a87ae2ba916,5,2,31,0,5,0,7,False,False,False,36,Dusable Harbor,41.886976,-87.612813,39,KA1503000064,False
a3aa692e-a135-11e9-9cda-0a87ae2ba916,5,2,8,1,4,1,7,False,False,False,36,Clarendon Ave & Gordon Ter,41.95786652415174,-87.64950513839722,15,13379,False
a3b2659d-a135-11e9-9cda-0a87ae2ba916,9,1,1,2,7,2,10,False,False,False,36,State St & 76th St,41.756971,-87.624621,11,572,False
a3a786ac-a135-11e9-9cda-0a87ae2ba916,3,2,14,0,3,0,5,False,False,False,36,Wabash Ave & Wacker Pl,41.886875,-87.62603,19,TA1307000131,False
a3a3c174-a135-11e9-9cda-0a87ae2ba916,3,1,7,0,3,0,4,False,False,False,36,Throop St & Taylor St,41.868968,-87.659141,15,13139,False
a3a9e44a-a135-11e9-9cda-0a87ae2ba916,15,1,13,6,9,6,16,False,False,False,36,Franklin St & Monroe St,41.880317,-87.635185,31,TA1309000007,False
a3acbc0b-a135-11e9-9cda-0a87ae2ba916,9,0,10,2,7,2,9,False,False,False,36,Western Ave & Congress Pkwy,41.87474885079,-87.6864452757,19,15668,False
a3af1cec-a135-11e9-9cda-0a87ae2ba916,8,1,2,3,5,3,9,False,False,False,36,Maplewood Ave & Peterson Ave,41.99023602867,-87.6933696402,11,KA1504000130,False
a3b1cf80-a135-11e9-9cda-0a87ae2ba916,5,0,6,0,5,0,5,False,False,False,36,Laramie Ave & Gladys Ave,41.875806,-87.755285,11,543,False
a3a593fc-a135-11e9-9cda-0a87ae2ba916,26,1,0,4,22,4,27,False,True,True,36,Wilton Ave & Belmont Ave,41.940231918108594,-87.65294373035431,27,TA1307000134,False
a3b424f6-a135-11e9-9cda-0a87ae2ba916,5,3,7,2,3,2,8,False,False,False,36,Lakefront Trail & Wilson Ave,41.965845,-87.645361,15,639,False
a3a50ec8-a135-11e9-9cda-0a87ae2ba916,15,4,25,2,13,2,19,False,False,False,36,Millennium Park,41.8810317,-87.62408432,47,13008,False
1867227665093179888,6,0,8,2,4,2,6,False,False,False,19,Kenneth Ave & Lawrence Ave,41.967943,-87.739983,15,23106,False
a3b4a579-a135-11e9-9cda-0a87ae2ba916,8,1,6,6,2,6,9,False,False,False,36,Leavitt St & Belmont Ave,41.939354,-87.683282,15,KA17018068,False
a3a9d529-a135-11e9-9cda-0a87ae2ba916,8,2,12,2,6,2,10,False,False,False,36,Michigan Ave & Jackson Blvd,41.878005,-87.624144,23,TA1309000002,False
a3b2e72c-a135-11e9-9cda-0a87ae2ba916,10,1,4,0,10,0,11,False,False,False,36,Chicago Ave & Washington St,42.032562,-87.679101,15,E002,False
a3b41f78-a135-11e9-9cda-0a87ae2ba916,3,5,21,1,2,1,8,False,False,False,36,Clinton St & Jackson Blvd,41.878316611830684,-87.64098107814789,31,638,False
a3b43eb7-a135-11e9-9cda-0a87ae2ba916,4,0,7,0,4,0,4,False,False,False,36,Western Ave & Fillmore St,41.868563,-87.686234,11,644,False
1867616044298100822,6,0,9,1,5,1,6,False,False,False,19,Springfield Ave & North Ave,41.910158,-87.723831,15,23191,False
a3a7a4fc-a135-11e9-9cda-0a87ae2ba916,3,1,7,0,3,0,4,False,False,False,36,MLK Jr Dr & 47th St,41.809851,-87.616279,11,TA1308000007,False
a3b486f2-a135-11e9-9cda-0a87ae2ba916,13,1,1,0,13,0,14,False,False,False,36,Leavitt St & Division St,41.902997,-87.683825,15,658,False
a3a4daa1-a135-11e9-9cda-0a87ae2ba916,15,4,4,3,12,3,19,False,False,False,36,Clinton St & Madison St,41.882751965685614,-87.64119029045105,27,TA1305000032,False
1861589903150238332,7,1,6,2,5,2,8,False,False,False,19,California Ave & 71st St,41.764748,-87.693121,15,23140,False
a3a37378-a135-11e9-9cda-0a87ae2ba916,11,4,40,0,11,0,15,False,False,False,36,Shedd Aquarium,41.86722595682,-87.6153553902,54,15544,False
a3a6f2a2-a135-11e9-9cda-0a87ae2ba916,8,0,7,5,3,5,8,False,False,False,36,Damen Ave & Clybourn Ave,41.931931,-87.677856,15,13271,False
a3a59915-a135-11e9-9cda-0a87ae2ba916,6,0,13,1,5,1,6,False,False,False,36,Sedgwick St & North Ave,41.911386,-87.638677,19,TA1307000038,False
3d1da4c7-23c9-4731-81f5-91db08f6c97f,10,1,4,0,10,0,11,False,False,False,36,Constance Ave & 95th St,41.72229074095262,-87.57896840572357,15,20228,False
a3a7c341-a135-11e9-9cda-0a87ae2ba916,9,1,4,3,6,3,10,False,False,False,36,Halsted St & Archer Ave,41.847203,-87.646795,15,TA1308000013,False
56eccb5b-f4d7-43c5-b554-a6a0a7585e5e,10,2,2,7,3,7,12,False,False,False,36,Avenue O & 118th St,41.68100145911039,-87.5379312226869,15,20218,False
a3a523a6-a135-11e9-9cda-0a87ae2ba916,8,0,23,0,8,0,8,False,False,False,36,Clark St & Armitage Ave,41.918306,-87.636282,31,13146,False
a3aa259c-a135-11e9-9cda-0a87ae2ba916,7,7,2,2,5,2,14,False,False,False,36,Halsted St & Roscoe St,41.94367,-87.64895,15,TA1309000025,False
a3aa54a0-a135-11e9-9cda-0a87ae2ba916,4,0,6,2,2,2,4,False,False,False,36,Seeley Ave & Roscoe St,41.943403,-87.679618,11,13144,False
a3b4497a-a135-11e9-9cda-0a87ae2ba916,5,0,6,4,1,4,5,False,False,False,36,State St & 54th St,41.796642,-87.625923,11,646,False
a3b1f4fb-a135-11e9-9cda-0a87ae2ba916,4,0,6,2,2,2,4,False,False,False,36,Central Ave & Chicago Ave,41.894958,-87.764902,11,16920,False
a3a72fc4-a135-11e9-9cda-0a87ae2ba916,5,0,13,0,5,0,5,False,False,False,36,Wells St & Polk St,41.872731542263075,-87.63351649045944,19,SL-011,False
a3a74947-a135-11e9-9cda-0a87ae2ba916,3,1,11,0,3,0,4,False,False,False,36,Ritchie Ct & Banks St,41.906866,-87.626217,15,KA1504000134,False
2a80f8d9-85dc-4c36-ba07-86d775ffd1ee,5,0,10,2,3,2,5,False,False,False,36,Baltimore Ave & 87th St,41.737335600416664,-87.54851460456847,15,20229,False
a3adaa52-a135-11e9-9cda-0a87ae2ba916,8,1,2,3,5,3,9,False,False,False,36,Eberhart Ave & 61st St,41.784071072761,-87.61448353528975,11,KA1503000033,False
a3aaaba2-a135-11e9-9cda-0a87ae2ba916,5,0,10,0,5,0,5,False,False,False,36,Stockton Dr & Wrightwood Ave,41.93132,-87.638742,15,13276,False
a3aa82d0-a135-11e9-9cda-0a87ae2ba916,12,0,11,2,10,2,12,False,False,False,36,Wood St & Taylor St (Temp),41.869265218438194,-87.67373085021973,23,13285,False
a3a89ea8-a135-11e9-9cda-0a87ae2ba916,12,1,6,0,12,0,13,False,False,False,36,Ashland Ave & Wellington Ave,41.936083,-87.669807,19,13269,False
a3ad2322-a135-11e9-9cda-0a87ae2ba916,3,2,9,2,1,2,5,False,False,False,36,Wentworth Ave & 35th St,41.830777,-87.632504,15,KA1503000005,False
a3a80009-a135-11e9-9cda-0a87ae2ba916,7,0,4,6,1,6,7,False,False,False,36,Wells St & 19th St,41.856802,-87.633879,11,SL-006,False
8759a858-d7eb-4382-b38f-2223c3f9e25d,2,0,13,0,2,0,2,False,False,False,36,Big Marsh Park,41.68587705562333,-87.57382392883301,14,20232,False
a3a4499f-a135-11e9-9cda-0a87ae2ba916,7,0,6,4,3,4,7,False,False,False,36,Michigan Ave & Ida B Wells Dr,41.876243,-87.624426,15,TA1305000010,False
a3a7aa0e-a135-11e9-9cda-0a87ae2ba916,6,3,2,0,6,0,9,False,False,False,36,Indiana Ave & 40th St,41.82168,-87.6216,11,13083,False
a3aad436-a135-11e9-9cda-0a87ae2ba916,0,1,18,0,0,0,1,True,False,True,36,Burling St & Diversey Pkwy,41.93314,-87.64776,19,TA1309000036,False
1861996658372408268,9,0,6,0,9,0,9,False,False,False,19,Kostner Ave & Wrightwood Ave,41.927957,-87.735952,15,23321,False
a3a47dde-a135-11e9-9cda-0a87ae2ba916,12,2,5,2,10,2,14,False,False,False,36,Halsted St & Roosevelt Rd,41.867324,-87.648625,23,TA1305000017,False
a3ad0ecb-a135-11e9-9cda-0a87ae2ba916,2,2,7,0,2,0,4,False,False,False,36,Cottage Grove Ave & 71st St,41.76571903697,-87.604959713,11,KA1503000003,False
a3acc133-a135-11e9-9cda-0a87ae2ba916,22,1,7,10,12,10,23,False,False,False,36,Paulina St & Flournoy St,41.873061087897916,-87.66913488507271,31,KA1504000104,False
a3accb60-a135-11e9-9cda-0a87ae2ba916,6,1,4,1,5,1,7,False,False,False,36,Princeton Ave & Garfield Blvd,41.794982,-87.633124,11,KA1503000013,False
a3b2044b-a135-11e9-9cda-0a87ae2ba916,9,0,2,3,6,3,9,False,False,False,36,Elizabeth St & 47th St,41.80839,-87.656526,11,553,False
a3a72aad-a135-11e9-9cda-0a87ae2ba916,4,2,19,0,4,0,6,False,False,False,36,Canal St & Madison St,41.882409,-87.639767,27,13341,False
d6456ded-180b-4d6e-b020-3aa80bce5c2c,9,0,6,5,4,5,9,False,False,False,36,Summit Ave & 86th St,41.737848476733404,-87.64489978551863,15,20101,False
a3aade4c-a135-11e9-9cda-0a87ae2ba916,2,1,16,0,2,0,3,False,False,False,36,DuSable Lake Shore Dr & Belmont Ave,41.940775,-87.639192,19,TA1309000049,False
a3ae78ab-a135-11e9-9cda-0a87ae2ba916,5,0,6,2,3,2,5,False,False,False,36,Warren Park East,42.00454962194,-87.6806661451,11,RP-002,False
a3ac4024-a135-11e9-9cda-0a87ae2ba916,5,0,10,0,5,0,5,False,False,False,36,Sheridan Rd & Greenleaf Ave,42.01058656284,-87.6624120948,15,KA1504000159,False
a3a51934-a135-11e9-9cda-0a87ae2ba916,5,2,12,0,5,0,7,False,False,False,36,Carpenter St & Huron St,41.894556,-87.653449,19,13196,False
a3a6de38-a135-11e9-9cda-0a87ae2ba916,0,0,11,0,0,0,0,True,False,True,36,Claremont Ave & Hirsch St,41.907781,-87.685854,11,13245,False
a3a84ab4-a135-11e9-9cda-0a87ae2ba916,3,1,11,1,2,1,4,False,False,False,36,Sangamon St & Washington Blvd,41.883165,-87.6511,15,13409,False
a3a4b164-a135-11e9-9cda-0a87ae2ba916,7,0,16,3,4,3,7,False,False,False,36,Clinton St & Tilden St,41.875885,-87.640795,23,13037,False
aea853ed-c70c-4b1b-a7a8-d33869d8d58d,3,3,8,0,3,0,6,False,False,False,36,Major Taylor Trail & 115th St,41.68493159519296,-87.6452887058258,15,20207,False
a3a50991-a135-11e9-9cda-0a87ae2ba916,2,0,28,1,1,1,2,False,False,False,36,Financial Pl & Ida B Wells Dr,41.8750236280333,-87.6330940425396,31,SL-010,False
a3a9309d-a135-11e9-9cda-0a87ae2ba916,13,2,0,3,10,3,15,False,True,True,36,Clarendon Ave & Leland Ave,41.967968,-87.650001,15,TA1307000119,False
a3a5b9d3-a135-11e9-9cda-0a87ae2ba916,3,1,4,2,1,2,4,False,False,False,36,Damen Ave & Cullerton St,41.854966518753926,-87.67569959163664,15,13089,False
a3af368c-a135-11e9-9cda-0a87ae2ba916,8,0,7,4,4,4,8,False,False,False,36,Clark St & Bryn Mawr Ave,41.983593,-87.669154,15,KA1504000151,False
a3b43478-a135-11e9-9cda-0a87ae2ba916,2,0,5,0,2,0,2,False,False,False,36,Latrobe Ave & Chicago Ave,41.894745,-87.756895,7,642,False
a3b35e21-a135-11e9-9cda-0a87ae2ba916,1,1,13,0,1,0,2,False,False,False,36,Orleans St & Chestnut St (NEXT Apts),41.898203,-87.637536,15,620,False
a3a3888b-a135-11e9-9cda-0a87ae2ba916,3,2,14,0,3,0,5,False,False,False,36,Field Blvd & South Water St,41.88634906269,-87.6175165471,19,15534,False
a3a7537c-a135-11e9-9cda-0a87ae2ba916,0,2,21,0,0,0,2,True,False,True,36,Wells St & Elm St,41.903222,-87.634324,23,KA1504000135,False
a3af8b51-a135-11e9-9cda-0a87ae2ba916,12,2,1,0,12,0,14,False,False,False,36,Kedzie Ave & Leland Ave,41.96668636205,-87.7080519806,15,KA1504000126,False
a3ac8dfb-a135-11e9-9cda-0a87ae2ba916,10,1,4,4,6,4,11,False,False,False,36,Calumet Ave & 21st St,41.85418424947,-87.6191537415,15,15546,False
a3ad3d08-a135-11e9-9cda-0a87ae2ba916,13,0,2,0,13,0,13,False,False,False,36,Prairie Ave & 43rd St,41.81665889302,-87.6194124619,15,KA1503000027,False
a3a46361-a135-11e9-9cda-0a87ae2ba916,10,0,25,6,4,6,10,False,False,False,36,Clark St & Ida B Wells Dr,41.8759326655,-87.6305845355,35,TA1305000009,False
a3b0060d-a135-11e9-9cda-0a87ae2ba916,12,1,2,8,4,8,13,False,False,False,36,Central Park Ave & Elbridge Ave,41.93533728263,-87.7168892935,15,15644,False
a3adb9a3-a135-11e9-9cda-0a87ae2ba916,10,1,8,1,9,1,11,False,False,False,36,Ogden Ave & Roosevelt Rd,41.86650148316,-87.68469707,19,KA1504000101,False
a3b305e7-a135-11e9-9cda-0a87ae2ba916,5,1,9,0,5,0,6,False,False,False,36,Chicago Ave & Sheridan Rd,42.050491,-87.677821,15,E008,False
a3afcd70-a135-11e9-9cda-0a87ae2ba916,11,0,4,7,4,7,11,False,False,False,36,Drake Ave & Addison St,41.947326,-87.717582,15,KA1504000142,False
a3a4e4e3-a135-11e9-9cda-0a87ae2ba916,1,0,18,0,1,0,1,False,False,False,36,Aberdeen St & Monroe St,41.880419,-87.655519,19,13156,False
a3a7c852-a135-11e9-9cda-0a87ae2ba916,11,1,3,1,10,1,12,False,False,False,36,Emerald Ave & 28th St,41.84358,-87.645368,15,TA1307000153,False
a3a4fec3-a135-11e9-9cda-0a87ae2ba916,9,1,8,4,5,4,10,False,False,False,36,Racine Ave & Fullerton Ave,41.925566,-87.658416,19,TA1306000026,False
