is_returning,station_id,num_bikes_available,num_docks_available,num_docks_disabled,num_bikes_disabled,last_reported,num_ebikes_available,vehicle_docks_available,is_installed,num_scooters_available,num_scooters_unavailable,vehicle_types_available,is_renting
1,1806749744377709074,0,2,0,0,1682970705,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190690518576300,0,1,0,0,1674445577,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1806753639913046772,4,0,0,0,1682971612,4,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190179417467200,0,2,0,0,1674445637,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1827474404723843684,2,0,0,0,1687796041,2,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1806753648502981408,0,2,0,0,1682971614,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1806749718607905180,0,2,0,0,1682970699,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190256726878658,0,2,0,0,1674445559,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1683527942170819570,0,0,0,1,1674445576,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1436495118083561146,9,0,0,0,1674445578,9,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190175122499894,1,1,0,0,1674445583,1,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1715823808259938858,0,1,0,0,1674445447,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190196597336410,0,2,0,0,1674445639,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190381280930476,0,2,0,0,1674445552,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1593766347538293664,3,3,0,0,1674445537,3,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1683527944410057716,1,0,0,0,1674445468,1,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190166532565286,0,5,0,0,1674445536,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1715823821144840768,0,2,0,0,1674445625,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1594046379513303716,2,7,0,0,1674445462,2,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1563698679731458030,2,6,0,0,1674445533,2,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190638978968662,0,2,0,0,1674445487,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190626094066746,1,1,0,0,1674445505,1,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1594046443937813244,1,7,0,1,1674445450,1,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1806753657092916062,1,1,0,0,1682971616,1,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1561012891600925250,3,6,0,0,1674445601,3,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190441410472710,0,2,0,0,1683556760,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190591734328322,0,1,0,0,1674445473,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1677249862483843204,0,2,0,0,1674445447,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1806749731492807136,2,0,0,0,1682970702,2,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1582242306747684414,0,9,0,0,1674445599,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190565964524510,0,2,0,0,1674445569,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190196597336414,0,2,0,0,1674445530,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1594046405283107532,2,6,0,0,1674445520,2,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1677249845303973992,1,0,0,0,1674445630,1,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1594046422462976736,4,4,0,1,1674445454,4,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1594041785694887806,1,5,0,0,1674445590,1,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1806749744377709060,2,0,0,0,1682970705,2,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190243841976758,0,2,0,0,1683556670,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190407050734272,1,0,0,0,1674445648,1,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190316856420920,0,1,0,0,1674445631,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190501540014960,0,2,0,0,1674445589,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190664748772492,0,2,0,0,1674445495,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1563698675436490728,7,0,0,0,1674445615,7,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190157942630672,0,0,0,1,1674445567,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1448642188027369086,2,3,0,0,1674445551,2,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1575949528657471478,3,6,0,0,1674445518,3,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190424230603488,0,1,0,0,1674445643,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1677249798059333674,0,1,0,0,1674445446,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1677249772289529864,0,1,0,0,1674445521,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190136467794156,0,2,0,0,1674445625,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1594046456822715150,3,7,0,0,1674445584,3,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1806749761557578336,0,2,0,0,1682970709,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190437115505412,2,0,0,0,1674445634,2,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1715846714090947442,0,1,0,0,1674445614,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1715823805474202572,0,1,0,0,1674445645,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1594046418168009436,6,2,0,1,1674445452,6,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1695777017650221152,0,1,0,0,1674445597,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1575949498093662914,0,9,0,0,1674445472,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1593766334653391756,1,8,0,0,1674445610,1,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190647568903276,0,1,0,0,1674445630,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190527309818770,1,0,0,0,1674445500,1,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1695776976641823202,0,1,0,0,1674445514,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190166532565278,0,1,0,0,1674445520,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1594046413873042132,7,0,0,2,1674445474,7,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190527309818776,0,1,0,0,1674445636,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1806749740082741758,0,9,0,1,1682970704,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1673852326282066544,1,0,0,0,1674445610,1,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190505834982260,1,0,0,0,1674445473,1,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190535899753380,0,1,0,0,1674445555,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1594046383808271020,1,8,0,0,1674445540,1,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1677249888253647022,0,1,0,0,1674445533,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190411345701582,1,0,0,0,1674445571,1,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1594041781399920506,0,9,0,0,1674445448,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1806749757262611030,0,3,0,0,1682970708,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190578849426420,0,2,0,0,1674445633,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1695777002429618978,0,1,0,0,1674445532,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1806753631323112140,2,0,0,0,1682971610,2,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1677249862483843202,0,2,0,0,1674445632,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190286791649784,0,1,0,0,1674445515,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1582242319632586320,2,4,0,0,1674445551,2,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190256726878660,0,4,0,0,1674445554,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190303971518998,0,2,0,0,1674445603,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190510129949570,0,6,0,0,1674445527,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1715846691563848024,0,2,0,0,1674445559,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1695776944055742932,0,2,0,0,1683556745,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1561012887305957948,3,6,0,0,1674445524,3,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190149352696064,0,1,0,0,1674445563,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1677249883958679722,0,1,0,0,1674445594,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190175122499898,0,2,0,0,1674445526,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1594046392398205628,1,8,0,0,1674445558,1,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1571105059410550806,15,0,0,0,1674445561,15,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1677249871073777812,0,1,0,0,1674445647,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1806753644208014096,0,2,0,0,1682971613,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190608914197532,0,2,0,0,1674445593,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1806753652797948732,0,2,0,0,1683650833,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1594046426757944042,2,4,0,0,1674445517,2,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190656158837890,0,4,0,0,1674445491,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1582242276682913304,4,2,0,0,1674445592,4,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190355511126652,0,2,0,0,1674445570,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1806753639913046766,0,2,0,0,1683650752,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190205187271016,0,2,0,0,1674445491,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190540194720684,0,1,0,0,1674445509,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1561012870126088744,0,9,0,0,1674445482,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190454295374622,0,1,0,0,1674445477,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1806749752967643692,1,1,0,0,1682970707,1,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190243841976756,1,1,0,0,1674445530,1,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190166532565282,0,2,0,0,1674445561,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1575949493798695614,3,6,0,0,1674445470,3,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1806749731492807126,0,4,0,0,1682970702,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190523014851472,0,1,0,0,1674445636,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1806753639913046780,0,2,0,0,1682971612,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190342626224744,0,1,0,0,1674445481,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1582242323927553626,0,0,0,1,1674445617,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190226662107536,0,1,0,0,1674445631,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1594041777104953202,2,6,0,1,1674445451,2,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1674190346921192048,0,1,0,0,1674445479,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1436495109493626544,0,9,0,0,1685050259,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1695780087377656308,0,1,0,0,1674445621,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1806749722902872482,0,4,0,0,1682970700,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1695776978415481326,0,1,0,0,1674445622,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1806753629998213750,1,3,0,0,1682971610,1,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,0.0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
1,1683527950760754174,0,1,0,0,1674445479,0,"[{'count': 0, 'vehicle_type_ids': ['1', '2']}]",1,,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1
