num_bikes_disabled,is_renting,is_installed,num_scooters_unavailable,num_ebikes_available,station_id,num_docks_available,num_bikes_available,is_returning,num_scooters_available,num_docks_disabled,timestamp,n_classic,n_electric,n_scooters
0,1,1,0.0,2,a3ad6c01-a135-11e9-9cda-0a87ae2ba916,11,4,1,0.0,0,01/11/2024 10:10 AM,2,2,0
0,1,1,0.0,0,bbf9b599-1873-4133-b670-a0ef9e5c429c,4,11,1,0.0,0,01/11/2024 10:10 AM,11,0,0
2,1,1,0.0,0,a3aa9732-a135-11e9-9cda-0a87ae2ba916,12,5,1,0.0,0,01/11/2024 10:10 AM,5,0,0
0,1,1,0.0,1,a3b1db23-a135-11e9-9cda-0a87ae2ba916,7,4,1,0.0,0,01/11/2024 10:10 AM,3,1,0
0,1,1,0.0,0,1879437308430949172,9,6,1,0.0,0,01/11/2024 10:10 AM,6,0,0
1,1,1,0.0,0,a3a9d529-a135-11e9-9cda-0a87ae2ba916,10,12,1,0.0,0,01/11/2024 10:10 AM,12,0,0
2,1,1,0.0,11,a3a56075-a135-11e9-9cda-0a87ae2ba916,6,18,1,1.0,0,01/11/2024 10:10 AM,7,11,1
1,1,1,0.0,9,a3a6ce53-a135-11e9-9cda-0a87ae2ba916,5,10,1,0.0,0,01/11/2024 10:10 AM,1,8,0
0,1,1,0.0,2,a3b37ce0-a135-11e9-9cda-0a87ae2ba916,3,13,1,3.0,0,01/11/2024 10:10 AM,11,2,3
0,1,1,0.0,7,bc4d498d-c272-4474-beca-10e5268e7253,4,11,1,0.0,0,01/11/2024 10:10 AM,4,7,0
1,1,1,0.0,0,a3ade2c3-a135-11e9-9cda-0a87ae2ba916,6,4,1,0.0,0,01/11/2024 10:10 AM,4,0,0
0,1,1,0.0,3,a3aac4f9-a135-11e9-9cda-0a87ae2ba916,7,16,1,0.0,0,01/11/2024 10:10 AM,13,3,0
3,1,1,0.0,4,a3a4bbba-a135-11e9-9cda-0a87ae2ba916,6,14,1,0.0,0,01/11/2024 10:10 AM,10,4,0
0,1,1,0.0,2,a3b424f6-a135-11e9-9cda-0a87ae2ba916,5,10,1,0.0,0,01/11/2024 10:10 AM,8,2,0
3,1,1,0.0,3,a3a43f48-a135-11e9-9cda-0a87ae2ba916,29,10,1,1.0,0,01/11/2024 10:10 AM,7,3,1
1,1,1,0.0,1,9e1fbaaa-e872-4505-ada6-5080e62bef77,25,5,1,0.0,0,01/11/2024 10:10 AM,4,1,0
0,1,1,0.0,3,a3af9f99-a135-11e9-9cda-0a87ae2ba916,2,9,1,0.0,0,01/11/2024 10:10 AM,6,3,0
0,1,1,0.0,0,a3afe6ed-a135-11e9-9cda-0a87ae2ba916,5,10,1,0.0,0,01/11/2024 10:10 AM,10,0,0
1,1,1,0.0,0,98fe78dc-4efa-4b39-a47c-0d94abcdb221,1,9,1,0.0,0,01/11/2024 10:10 AM,9,0,0
0,1,1,0.0,0,a3a7be40-a135-11e9-9cda-0a87ae2ba916,10,4,1,0.0,1,01/11/2024 10:10 AM,4,0,0
2,1,1,0.0,2,a3a7258b-a135-11e9-9cda-0a87ae2ba916,4,9,1,0.0,0,01/11/2024 10:10 AM,7,2,0
2,1,1,0.0,8,a3a4591a-a135-11e9-9cda-0a87ae2ba916,0,39,1,2.0,0,01/11/2024 10:10 AM,31,8,2
0,1,1,0.0,3,a3af1767-a135-11e9-9cda-0a87ae2ba916,3,20,1,0.0,0,01/11/2024 10:10 AM,17,3,0
0,1,1,0.0,2,a3a9da3b-a135-11e9-9cda-0a87ae2ba916,1,9,1,9.0,0,01/11/2024 10:10 AM,7,2,9
0,1,1,0.0,4,a3add365-a135-11e9-9cda-0a87ae2ba916,5,6,1,0.0,0,01/11/2024 10:10 AM,2,4,0
1,1,1,0.0,4,a3ad9ad9-a135-11e9-9cda-0a87ae2ba916,0,10,1,0.0,0,01/11/2024 10:10 AM,6,4,0
1,1,1,0.0,0,a3a9a24f-a135-11e9-9cda-0a87ae2ba916,6,8,1,0.0,0,01/11/2024 10:10 AM,8,0,0
0,1,1,0.0,9,a3a7c341-a135-11e9-9cda-0a87ae2ba916,4,11,1,0.0,0,01/11/2024 10:10 AM,2,9,0
0,1,1,0.0,0,a3ac2b9c-a135-11e9-9cda-0a87ae2ba916,6,9,1,0.0,0,01/11/2024 10:10 AM,9,0,0
1,1,1,0.0,3,a3ac4a7c-a135-11e9-9cda-0a87ae2ba916,4,6,1,0.0,0,01/11/2024 10:10 AM,3,3,0
0,1,1,0.0,4,0eeb6baf-c653-4a1a-af17-99f686116b89,6,9,1,0.0,0,01/11/2024 10:10 AM,5,4,0
2,1,1,0.0,1,a3a4daa1-a135-11e9-9cda-0a87ae2ba916,16,9,1,0.0,0,01/11/2024 10:10 AM,8,1,0
0,1,1,0.0,1,a3b42f5f-a135-11e9-9cda-0a87ae2ba916,6,5,1,0.0,0,01/11/2024 10:10 AM,4,1,0
2,1,1,0.0,2,a3ad523f-a135-11e9-9cda-0a87ae2ba916,8,5,1,0.0,0,01/11/2024 10:10 AM,3,2,0
2,1,1,0.0,7,a3af6c2f-a135-11e9-9cda-0a87ae2ba916,2,11,1,0.0,0,01/11/2024 10:10 AM,4,7,0
0,1,1,0.0,8,a3a6f2a2-a135-11e9-9cda-0a87ae2ba916,4,11,1,0.0,0,01/11/2024 10:11 AM,3,8,0
1,1,1,0.0,3,a3ada002-a135-11e9-9cda-0a87ae2ba916,2,8,1,0.0,0,01/11/2024 10:11 AM,5,3,0
2,1,1,0.0,3,a3b38c3f-a135-11e9-9cda-0a87ae2ba916,5,8,1,0.0,0,01/11/2024 10:11 AM,5,3,0
1,1,1,0.0,0,1867227665093179888,2,12,1,0.0,0,01/11/2024 10:11 AM,12,0,0
1,1,1,0.0,3,a3aa2abb-a135-11e9-9cda-0a87ae2ba916,9,9,1,0.0,0,01/11/2024 10:11 AM,6,3,0
0,1,1,0.0,1,a3afc858-a135-11e9-9cda-0a87ae2ba916,3,8,1,0.0,0,01/11/2024 10:11 AM,7,1,0
3,1,1,0.0,4,a3a974e1-a135-11e9-9cda-0a87ae2ba916,7,4,1,5.0,0,01/11/2024 10:11 AM,0,4,5
3,1,1,0.0,1,a3a4cb42-a135-11e9-9cda-0a87ae2ba916,9,10,1,1.0,0,01/11/2024 10:11 AM,9,1,1
0,1,1,0.0,2,a3aa0699-a135-11e9-9cda-0a87ae2ba916,0,23,1,0.0,0,01/11/2024 10:11 AM,21,2,0
2,1,1,1.0,8,a3a9e44a-a135-11e9-9cda-0a87ae2ba916,0,19,1,9.0,0,01/11/2024 10:11 AM,11,8,9
1,1,1,0.0,1,a3b2659d-a135-11e9-9cda-0a87ae2ba916,1,9,1,0.0,0,01/11/2024 10:11 AM,8,1,0
5,1,1,0.0,6,a3a4d588-a135-11e9-9cda-0a87ae2ba916,10,24,1,0.0,0,01/11/2024 10:11 AM,18,6,0
1,1,1,0.0,7,1867616044298100822,4,10,1,0.0,0,01/11/2024 10:11 AM,3,7,0
0,1,1,0.0,1,a3b0104c-a135-11e9-9cda-0a87ae2ba916,4,10,1,0.0,0,01/11/2024 10:11 AM,9,1,0
3,1,1,0.0,3,a3a78bc0-a135-11e9-9cda-0a87ae2ba916,31,16,1,4.0,0,01/11/2024 10:11 AM,13,3,4
0,1,1,0.0,1,a3b0e657-a135-11e9-9cda-0a87ae2ba916,8,11,1,0.0,0,01/11/2024 10:11 AM,10,1,0
0,1,1,0.0,0,a3a7a4fc-a135-11e9-9cda-0a87ae2ba916,6,5,1,0.0,0,01/11/2024 10:11 AM,5,0,0
0,1,1,0.0,0,1861594737501366386,11,4,1,0.0,0,01/11/2024 10:11 AM,4,0,0
0,1,1,0.0,1,a3b28b4a-a135-11e9-9cda-0a87ae2ba916,4,7,1,0.0,0,01/11/2024 10:11 AM,6,1,0
2,1,1,0.0,2,a3b2956a-a135-11e9-9cda-0a87ae2ba916,5,4,1,0.0,0,01/11/2024 10:11 AM,2,2,0
0,1,1,0.0,3,a3a5ce97-a135-11e9-9cda-0a87ae2ba916,8,9,1,2.0,0,01/11/2024 10:11 AM,6,3,2
1,1,1,0.0,3,a3ad3d08-a135-11e9-9cda-0a87ae2ba916,4,10,1,0.0,0,01/11/2024 10:04 AM,7,3,0
1,1,1,0.0,0,a3ad66e6-a135-11e9-9cda-0a87ae2ba916,6,4,1,0.0,0,01/11/2024 10:09 AM,4,0,0
0,1,1,0.0,1,a3a47dde-a135-11e9-9cda-0a87ae2ba916,9,9,1,5.0,0,01/11/2024 10:09 AM,8,1,5
0,1,1,0.0,5,a3a87631-a135-11e9-9cda-0a87ae2ba916,5,10,1,0.0,0,01/11/2024 10:09 AM,5,5,0
0,1,1,0.0,1,a3adb9a3-a135-11e9-9cda-0a87ae2ba916,11,8,1,0.0,0,01/11/2024 10:10 AM,7,1,0
0,1,1,0.0,7,a3acc649-a135-11e9-9cda-0a87ae2ba916,0,11,1,0.0,0,01/11/2024 10:10 AM,4,7,0
1,1,1,0.0,4,a3acdff9-a135-11e9-9cda-0a87ae2ba916,3,7,1,0.0,0,01/11/2024 10:10 AM,3,4,0
0,1,1,0.0,1,a3a84fb8-a135-11e9-9cda-0a87ae2ba916,13,6,1,0.0,0,01/11/2024 10:10 AM,5,1,0
0,1,1,0.0,2,a3a89ea8-a135-11e9-9cda-0a87ae2ba916,10,9,1,0.0,0,01/11/2024 10:10 AM,7,2,0
0,1,1,0.0,2,a3a4b164-a135-11e9-9cda-0a87ae2ba916,16,6,1,1.0,0,01/11/2024 10:10 AM,4,2,1
2,1,1,0.0,1,a3a50991-a135-11e9-9cda-0a87ae2ba916,21,8,1,0.0,0,01/11/2024 10:10 AM,7,1,0
1,1,1,0.0,4,a3aa259c-a135-11e9-9cda-0a87ae2ba916,1,13,1,0.0,0,01/11/2024 10:10 AM,9,4,0
1,1,1,0.0,0,a3ac8dfb-a135-11e9-9cda-0a87ae2ba916,6,8,1,0.0,0,01/11/2024 10:10 AM,8,0,0
0,1,1,0.0,0,a3a817dc-a135-11e9-9cda-0a87ae2ba916,11,2,1,2.0,0,01/11/2024 10:10 AM,2,0,2
2,1,1,0.0,0,a3a3d6f0-a135-11e9-9cda-0a87ae2ba916,11,2,1,0.0,0,01/11/2024 10:10 AM,2,0,0
1,1,1,0.0,10,a3a5b9d3-a135-11e9-9cda-0a87ae2ba916,0,13,1,1.0,0,01/11/2024 10:10 AM,3,10,1
0,1,1,0.0,4,a3a80009-a135-11e9-9cda-0a87ae2ba916,3,5,1,3.0,0,01/11/2024 10:11 AM,1,4,3
0,1,1,0.0,0,1872722290312745226,5,10,1,0.0,0,01/11/2024 10:11 AM,10,0,0
0,1,1,0.0,2,b8c74f86-2873-4818-88ac-81d9ae374add,4,11,1,0.0,3,01/11/2024 10:11 AM,9,2,0
0,1,1,0.0,3,a3aa453c-a135-11e9-9cda-0a87ae2ba916,15,8,1,0.0,0,01/11/2024 10:11 AM,5,3,0
0,1,1,0.0,8,1890604055552786620,6,9,1,0.0,0,01/11/2024 10:11 AM,1,8,0
0,1,1,0.0,0,10327d47-3c3a-433e-9e38-80638da64232,11,4,1,0.0,0,01/11/2024 10:11 AM,4,0,0
2,1,1,0.0,0,a3a53d70-a135-11e9-9cda-0a87ae2ba916,13,4,1,0.0,0,01/11/2024 10:11 AM,4,0,0
2,1,1,0.0,0,1866476160171649058,0,10,1,0.0,0,01/11/2024 10:07 AM,10,0,0
1,1,1,0.0,1,a3b0060d-a135-11e9-9cda-0a87ae2ba916,8,6,1,0.0,0,01/11/2024 10:10 AM,5,1,0
1,1,1,0.0,1,a3a43a25-a135-11e9-9cda-0a87ae2ba916,2,6,1,2.0,0,01/11/2024 10:10 AM,5,1,2
0,1,1,0.0,1,a3a4e4e3-a135-11e9-9cda-0a87ae2ba916,15,3,1,1.0,0,01/11/2024 10:10 AM,2,1,1
2,1,1,0.0,0,a3a81d33-a135-11e9-9cda-0a87ae2ba916,16,1,1,0.0,0,01/11/2024 10:10 AM,1,0,0
1,1,1,0.0,2,a3a73ef1-a135-11e9-9cda-0a87ae2ba916,9,5,1,0.0,0,01/11/2024 10:10 AM,3,2,0
0,1,1,,0,1890604506489868740,15,0,1,,0,01/11/2024 10:10 AM,0,0,0
0,1,1,0.0,0,a3b12dfb-a135-11e9-9cda-0a87ae2ba916,5,6,1,0.0,0,01/11/2024 10:10 AM,6,0,0
0,1,1,0.0,1,a3aacf29-a135-11e9-9cda-0a87ae2ba916,18,9,1,0.0,0,01/11/2024 10:10 AM,8,1,0
0,1,1,0.0,1,a3b2044b-a135-11e9-9cda-0a87ae2ba916,5,6,1,0.0,0,01/11/2024 10:10 AM,5,1,0
0,1,1,0.0,0,48b2ed2f-18aa-4a9b-b27d-db9f6d0c8c16,14,1,1,0.0,0,01/11/2024 10:10 AM,1,0,0
2,1,1,0.0,1,a3a53324-a135-11e9-9cda-0a87ae2ba916,6,46,1,0.0,0,01/11/2024 10:10 AM,45,1,0
1,1,1,0.0,0,a3a57f6b-a135-11e9-9cda-0a87ae2ba916,2,12,1,0.0,0,01/11/2024 10:10 AM,12,0,0
1,1,1,0.0,1,a3ae78ab-a135-11e9-9cda-0a87ae2ba916,2,8,1,0.0,0,01/11/2024 10:10 AM,7,1,0
0,1,1,0.0,2,a3a7c852-a135-11e9-9cda-0a87ae2ba916,5,10,1,0.0,0,01/11/2024 10:11 AM,8,2,0
0,1,1,0.0,1,1871992684446460008,8,7,1,0.0,0,01/11/2024 10:11 AM,6,1,0
2,1,1,0.0,7,a3a41af5-a135-11e9-9cda-0a87ae2ba916,7,28,1,2.0,0,01/11/2024 10:11 AM,21,7,2
0,1,1,0.0,3,1863877673940343638,10,4,1,0.0,0,01/11/2024 10:10 AM,1,3,0
0,1,1,0.0,2,13820eba-039d-4231-9228-005ab0f4e451,7,6,1,0.0,0,01/11/2024 10:09 AM,4,2,0
0,1,1,0.0,0,a3aa2ff4-a135-11e9-9cda-0a87ae2ba916,12,7,1,0.0,0,01/11/2024 10:09 AM,7,0,0
2,1,1,0.0,4,a3a4b693-a135-11e9-9cda-0a87ae2ba916,6,13,1,2.0,0,01/11/2024 10:09 AM,9,4,2
0,1,1,0.0,1,a3a7537c-a135-11e9-9cda-0a87ae2ba916,20,3,1,0.0,0,01/11/2024 10:09 AM,2,1,0
1,1,1,0.0,3,a3adaa52-a135-11e9-9cda-0a87ae2ba916,2,8,1,0.0,0,01/11/2024 10:09 AM,5,3,0
1,1,1,0.0,0,080ab938-2c1b-4fcf-a83d-74c5ae6ff305,11,3,1,0.0,0,01/11/2024 10:09 AM,3,0,0
0,1,1,0.0,8,a3af40f1-a135-11e9-9cda-0a87ae2ba916,4,11,1,0.0,0,01/11/2024 10:09 AM,3,8,0
0,1,1,0.0,0,a3b305e7-a135-11e9-9cda-0a87ae2ba916,0,15,1,0.0,0,01/11/2024 10:09 AM,15,0,0
1,1,1,0.0,1,1879441011318372516,7,3,1,0.0,0,01/11/2024 10:09 AM,2,1,0
0,1,1,0.0,4,a3a3888b-a135-11e9-9cda-0a87ae2ba916,13,6,1,0.0,0,01/11/2024 10:09 AM,2,4,0
0,1,1,0.0,1,a4f9ba74-f1cc-4b6a-90ad-78cacd45d3e1,6,9,1,0.0,0,01/11/2024 10:09 AM,8,1,0
1,1,1,0.0,0,d53ae727-5265-4b8e-a6ca-2a36dc0345c4,23,8,1,0.0,0,01/11/2024 10:09 AM,8,0,0
1,1,1,0.0,0,a3a6c910-a135-11e9-9cda-0a87ae2ba916,5,9,1,0.0,0,01/11/2024 10:09 AM,9,0,0
1,1,1,0.0,2,a3a478c9-a135-11e9-9cda-0a87ae2ba916,11,7,1,0.0,0,01/11/2024 10:09 AM,5,2,0
0,1,1,0.0,2,a3b01f9c-a135-11e9-9cda-0a87ae2ba916,7,8,1,0.0,0,01/11/2024 10:09 AM,6,2,0
3,1,1,0.0,0,aea853ed-c70c-4b1b-a7a8-d33869d8d58d,4,8,1,0.0,0,01/11/2024 10:09 AM,8,0,0
0,1,1,0.0,4,a3ae923d-a135-11e9-9cda-0a87ae2ba916,4,11,1,0.0,0,01/11/2024 10:09 AM,7,4,0
4,1,1,0.0,1,a3ade7de-a135-11e9-9cda-0a87ae2ba916,0,3,1,0.0,0,01/11/2024 10:09 AM,2,1,0
0,1,1,0.0,3,a3b4497a-a135-11e9-9cda-0a87ae2ba916,4,7,1,0.0,0,01/11/2024 10:09 AM,4,3,0
0,1,1,0.0,0,8a677aec-442b-47b8-aff7-50852e1d26c0,4,7,1,0.0,0,01/11/2024 10:09 AM,7,0,0
1,1,1,0.0,0,532a6e43-6efc-4c87-81a8-c75dfd8e8fde,6,5,1,1.0,0,01/11/2024 10:09 AM,5,0,1
0,1,1,0.0,5,a3acc133-a135-11e9-9cda-0a87ae2ba916,14,15,1,2.0,0,01/11/2024 10:09 AM,10,5,2
0,1,1,0.0,3,a3ad5764-a135-11e9-9cda-0a87ae2ba916,4,7,1,0.0,0,01/11/2024 10:09 AM,4,3,0
0,1,1,0.0,0,a3ad0ecb-a135-11e9-9cda-0a87ae2ba916,3,8,1,0.0,0,01/11/2024 10:09 AM,8,0,0
0,1,1,0.0,0,a3a74947-a135-11e9-9cda-0a87ae2ba916,12,2,1,1.0,0,01/11/2024 10:09 AM,2,0,1
0,1,1,0.0,0,a3b43478-a135-11e9-9cda-0a87ae2ba916,3,4,1,0.0,0,01/11/2024 10:09 AM,4,0,0
0,1,1,0.0,0,1884621142190397936,5,10,1,0.0,0,01/11/2024 10:09 AM,10,0,0
1,1,1,0.0,0,a3ac4024-a135-11e9-9cda-0a87ae2ba916,11,3,1,0.0,0,01/11/2024 10:09 AM,3,0,0
1,1,1,0.0,1,a3a743ff-a135-11e9-9cda-0a87ae2ba916,4,9,1,1.0,0,01/11/2024 10:09 AM,8,1,1
2,1,1,0.0,0,4fcebf8a-b065-4cd1-a167-211a45ada30e,5,8,1,0.0,0,01/11/2024 10:09 AM,8,0,0
1,1,1,0.0,7,a3a46361-a135-11e9-9cda-0a87ae2ba916,11,21,1,2.0,0,01/11/2024 10:09 AM,14,7,2
0,1,1,0.0,2,a3b25b6d-a135-11e9-9cda-0a87ae2ba916,3,4,1,0.0,0,01/11/2024 10:09 AM,2,2,0
2,1,1,0.0,6,a3af368c-a135-11e9-9cda-0a87ae2ba916,5,8,1,0.0,0,01/11/2024 10:09 AM,2,6,0
0,1,1,1.0,0,a3a72fc4-a135-11e9-9cda-0a87ae2ba916,17,1,1,0.0,0,01/11/2024 10:09 AM,1,0,0
0,1,1,0.0,0,a3b1f4fb-a135-11e9-9cda-0a87ae2ba916,5,5,1,0.0,0,01/11/2024 10:10 AM,5,0,0
1,1,1,0.0,4,a3b2c354-a135-11e9-9cda-0a87ae2ba916,1,9,1,0.0,0,01/11/2024 10:10 AM,5,4,0
3,1,1,0.0,0,a3aade4c-a135-11e9-9cda-0a87ae2ba916,1,15,1,0.0,0,01/11/2024 10:10 AM,15,0,0
1,1,1,0.0,7,a3a7faf7-a135-11e9-9cda-0a87ae2ba916,2,12,1,0.0,0,01/11/2024 10:10 AM,5,7,0
1,1,1,1.0,1,a3aa82d0-a135-11e9-9cda-0a87ae2ba916,6,1,1,13.0,1,01/11/2024 10:10 AM,0,1,13
0,1,1,0.0,1,a3b35e21-a135-11e9-9cda-0a87ae2ba916,11,4,1,0.0,0,01/11/2024 10:10 AM,3,1,0
2,1,1,0.0,0,a3a523a6-a135-11e9-9cda-0a87ae2ba916,16,13,1,0.0,0,01/11/2024 10:10 AM,13,0,0
0,1,1,0.0,2,a3a4ef26-a135-11e9-9cda-0a87ae2ba916,16,3,1,0.0,0,01/11/2024 10:10 AM,1,2,0
0,1,1,0.0,4,a3accb60-a135-11e9-9cda-0a87ae2ba916,4,7,1,0.0,0,01/11/2024 10:10 AM,3,4,0
2,1,1,0.0,0,a3a7aa0e-a135-11e9-9cda-0a87ae2ba916,2,7,1,0.0,0,01/11/2024 10:10 AM,7,0,0
3,1,1,0.0,5,a3a4203a-a135-11e9-9cda-0a87ae2ba916,2,12,1,2.0,0,01/11/2024 10:10 AM,7,5,2
1,1,1,0.0,2,a3ad327e-a135-11e9-9cda-0a87ae2ba916,1,9,1,0.0,0,01/11/2024 10:10 AM,7,2,0
0,1,1,0.0,2,a3ad2322-a135-11e9-9cda-0a87ae2ba916,7,8,1,0.0,0,01/11/2024 10:10 AM,6,2,0
0,1,1,0.0,1,a3b213af-a135-11e9-9cda-0a87ae2ba916,5,2,1,0.0,0,01/11/2024 10:10 AM,1,1,0
1,1,1,0.0,3,a3a4499f-a135-11e9-9cda-0a87ae2ba916,9,4,1,1.0,0,01/11/2024 10:10 AM,1,3,1
0,1,1,0.0,5,a3b2a9e7-a135-11e9-9cda-0a87ae2ba916,3,8,1,0.0,0,01/11/2024 10:10 AM,3,5,0
2,1,1,0.0,3,1ce9b7b2-6ef1-4e3b-abd4-85dedaf0ee65,9,4,1,0.0,0,01/11/2024 10:10 AM,1,3,0
1,1,1,0.0,2,a3aabfe3-a135-11e9-9cda-0a87ae2ba916,0,18,1,0.0,0,01/11/2024 10:10 AM,16,2,0
0,1,1,0.0,3,56eccb5b-f4d7-43c5-b554-a6a0a7585e5e,12,3,1,0.0,0,01/11/2024 10:10 AM,0,3,0
0,1,1,0.0,0,8759a858-d7eb-4382-b38f-2223c3f9e25d,13,1,1,0.0,0,01/11/2024 10:10 AM,1,0,0
1,1,1,0.0,5,a3aa017e-a135-11e9-9cda-0a87ae2ba916,3,7,1,0.0,0,01/11/2024 10:10 AM,2,5,0
0,1,1,0.0,1,a3a9309d-a135-11e9-9cda-0a87ae2ba916,8,7,1,0.0,0,01/11/2024 10:10 AM,6,1,0
0,1,1,0.0,1,a3ae8d13-a135-11e9-9cda-0a87ae2ba916,5,6,1,0.0,0,01/11/2024 10:10 AM,5,1,0
0,1,1,0.0,5,a3a9d00a-a135-11e9-9cda-0a87ae2ba916,15,20,1,0.0,0,01/11/2024 10:10 AM,15,5,0
0,1,1,0.0,0,a3ae7dc3-a135-11e9-9cda-0a87ae2ba916,2,13,1,0.0,0,01/11/2024 10:10 AM,13,0,0
1,1,1,0.0,4,a3afcd70-a135-11e9-9cda-0a87ae2ba916,8,5,1,0.0,0,01/11/2024 10:10 AM,1,4,0
3,1,1,0.0,2,a3aa7897-a135-11e9-9cda-0a87ae2ba916,8,12,1,0.0,0,01/11/2024 10:10 AM,10,2,0
1,1,1,0.0,3,a3a734ce-a135-11e9-9cda-0a87ae2ba916,34,3,1,1.0,0,01/11/2024 10:10 AM,0,3,1
0,1,1,0.0,7,a3a7eba7-a135-11e9-9cda-0a87ae2ba916,4,18,1,1.0,0,01/11/2024 10:10 AM,11,7,1
0,1,1,0.0,13,1789242536879942642,0,19,1,0.0,0,01/11/2024 10:10 AM,6,13,0
2,1,1,0.0,2,d6456ded-180b-4d6e-b020-3aa80bce5c2c,1,12,1,0.0,0,01/11/2024 10:10 AM,10,2,0
1,1,1,0.0,7,2a80f8d9-85dc-4c36-ba07-86d775ffd1ee,7,7,1,0.0,0,01/11/2024 10:10 AM,0,7,0
1,1,1,0.0,1,a3a84ab4-a135-11e9-9cda-0a87ae2ba916,13,1,1,0.0,0,01/11/2024 10:10 AM,0,1,0
1,1,1,0.0,6,a3a72aad-a135-11e9-9cda-0a87ae2ba916,19,7,1,0.0,0,01/11/2024 10:10 AM,1,6,0
4,1,1,0.0,3,a3a49cd7-a135-11e9-9cda-0a87ae2ba916,11,3,1,1.0,0,01/11/2024 10:10 AM,0,3,1
0,1,1,0.0,5,7c56e4d5-92ee-4129-9a3a-d2ce89eab31d,5,10,1,0.0,0,01/11/2024 10:10 AM,5,5,0
0,1,1,0.0,1,1861996658372408268,3,11,1,0.0,0,01/11/2024 10:10 AM,10,1,0
1,1,1,0.0,8,a3a4fec3-a135-11e9-9cda-0a87ae2ba916,5,13,1,0.0,0,01/11/2024 10:10 AM,5,7,0
0,1,1,0.0,0,a3aa54a0-a135-11e9-9cda-0a87ae2ba916,6,5,1,0.0,0,01/11/2024 10:10 AM,5,0,0
1,1,1,0.0,3,a3af8b51-a135-11e9-9cda-0a87ae2ba916,6,8,1,0.0,0,01/11/2024 10:10 AM,5,3,0
0,1,1,1.0,1,a3a3dc37-a135-11e9-9cda-0a87ae2ba916,12,2,1,0.0,0,01/11/2024 10:10 AM,1,1,0
0,1,1,0.0,1,97818a9b-0f86-44df-98e6-1bc16812e3d9,7,12,1,0.0,0,01/11/2024 10:10 AM,11,1,0
0,1,1,0.0,0,a3a640d1-a135-11e9-9cda-0a87ae2ba916,1,26,1,0.0,0,01/11/2024 10:10 AM,26,0,0
0,1,1,0.0,4,a3b024aa-a135-11e9-9cda-0a87ae2ba916,5,10,1,0.0,0,01/11/2024 10:11 AM,6,4,0
0,1,1,0.0,2,a3adc925-a135-11e9-9cda-0a87ae2ba916,3,11,1,0.0,0,01/11/2024 10:11 AM,9,2,0
1,1,1,0.0,0,a3a51934-a135-11e9-9cda-0a87ae2ba916,16,1,1,1.0,0,01/11/2024 10:11 AM,1,0,1
0,1,1,0.0,1,a3aaaba2-a135-11e9-9cda-0a87ae2ba916,10,5,1,0.0,0,01/11/2024 10:11 AM,4,1,0
4,1,1,0.0,3,95185a0d-da45-406a-a892-6b37b0d29fa8,5,6,1,0.0,0,01/11/2024 10:11 AM,3,3,0
0,1,1,0.0,5,a3aa6e51-a135-11e9-9cda-0a87ae2ba916,7,12,1,0.0,0,01/11/2024 10:11 AM,7,5,0
0,1,1,0.0,7,a3aad436-a135-11e9-9cda-0a87ae2ba916,3,16,1,0.0,0,01/11/2024 10:11 AM,9,7,0
0,1,1,0.0,0,a3b27bcf-a135-11e9-9cda-0a87ae2ba916,7,4,1,0.0,0,01/11/2024 10:11 AM,4,0,0
0,1,1,0.0,4,a3a6de38-a135-11e9-9cda-0a87ae2ba916,2,9,1,0.0,0,01/11/2024 10:11 AM,5,4,0
1,1,1,0.0,1,a3a96fd5-a135-11e9-9cda-0a87ae2ba916,3,6,1,1.0,0,01/11/2024 10:11 AM,5,1,1
0,1,1,0.0,0,a3a9892f-a135-11e9-9cda-0a87ae2ba916,13,25,1,1.0,0,01/11/2024 10:11 AM,25,0,0
0,1,1,0.0,0,a5a5cb39-a6ee-45bc-96a0-6455ae111bad,10,5,1,0.0,0,01/11/2024 10:09 AM,5,0,0
0,1,1,0.0,0,4c57c316-82a8-4b9d-a16c-ae7922a2057a,6,9,1,0.0,0,01/11/2024 10:09 AM,9,0,0
1,0,1,0.0,4,a3adb48a-a135-11e9-9cda-0a87ae2ba916,4,6,0,0.0,0,01/06/2024 08:38 AM,2,4,0
0,1,1,0.0,1,a3adc3f6-a135-11e9-9cda-0a87ae2ba916,4,7,1,0.0,0,01/11/2024 10:09 AM,6,1,0
1,1,1,0.0,5,a3b2cd97-a135-11e9-9cda-0a87ae2ba916,4,6,1,0.0,0,01/11/2024 10:09 AM,1,5,0
0,1,1,0.0,5,a3b0ccad-a135-11e9-9cda-0a87ae2ba916,3,8,1,0.0,0,01/11/2024 10:09 AM,3,5,0
2,1,1,0.0,1,a3a42fa7-a135-11e9-9cda-0a87ae2ba916,0,11,1,2.0,0,01/11/2024 10:09 AM,10,1,2
2,1,1,0.0,1,1859718111300847802,5,7,1,0.0,0,01/11/2024 10:09 AM,6,1,0
0,1,1,0.0,6,1879439147302566804,2,7,1,0.0,0,01/11/2024 10:09 AM,1,6,0
1,1,1,0.0,0,a3aaa17b-a135-11e9-9cda-0a87ae2ba916,18,0,1,0.0,0,01/11/2024 10:09 AM,0,0,0
0,1,1,0.0,0,a3a767b1-a135-11e9-9cda-0a87ae2ba916,9,6,1,0.0,0,01/11/2024 10:09 AM,6,0,0
