vehicle_docks_available,num_bikes_disabled,num_scooters_available,num_docks_available,num_docks_disabled,is_installed,is_renting,last_reported,num_bikes_available,num_scooters_unavailable,vehicle_types_available,num_ebikes_available,station_id,is_returning
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,1,0,1,1,1674445499,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1674190213777205624,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,1,0,1,1,1674445565,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1715823796884267966,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,2,0,1,1,1674445496,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1674190651863870574,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,0.0,8,0,1,1,1674445545,1,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1,1674190213777205626,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,1,0,1,1,1674445486,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1674190179417467196,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,4,0,1,1,1682970709,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1806749761557578338,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,2,0,1,1,1674445644,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1677249871073777806,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,0.0,0,0,1,1,1674445504,1,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1,1674190501540014954,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,3,0,1,1,1674445533,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1674190561669557204,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,2,0,1,1,1682971618,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1806753665682850716,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",1,,1,0,1,1,1674445457,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1674190368396028562,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,2,0,1,1,1683556745,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1695776944055742932,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",2,0.0,7,0,1,1,1682557480,0,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1594046370923369114,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,2,0,1,1,1674445467,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1674190660453805188,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,1,0,1,1,1674445460,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1674190471475243834,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,2,0,1,1,1682971611,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1806753635618079454,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,2,0,1,1,1674445580,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1674190656158837886,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,1,0,1,1,1674445525,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1674190359806093956,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,0.0,0,0,1,1,1674445617,1,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1,1715823829734775370,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,1,0,1,1,1674445612,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1674190638978968660,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,0.0,10,0,1,1,1674445517,2,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",2,1582242298157749814,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,0.0,8,0,1,1,1659040812,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1436495105198659242,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,2,0,1,1,1674445635,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1715846688321143646,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,1,0,1,1,1674445603,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1715823796884267962,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,0.0,8,0,1,1,1674445549,1,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1,1571105055115583500,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,1,0,1,1,1674445647,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1677249871073777812,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,1,0,1,1,1674445444,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1674190510129949566,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,1,0,1,0,1687445099,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1677249836714039390,0
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,3,0,1,1,1674445621,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1674190613209164836,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,2,0,1,1,1674445535,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1674190312561453616,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,2,0,1,1,1682971613,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1806753644208014094,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,2,0,1,1,1682971612,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1806753639913046780,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,0.0,5,0,1,1,1674445471,4,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",4,1575949523863466730,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,2,0,1,1,1682970708,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1806749757262611032,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,1,0,1,1,1674445490,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1677249815239202876,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,1,0,1,1,1674445540,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1677249772289529870,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,3,0,1,1,1687796042,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1827474409018810998,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,2,0,1,1,1674445451,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1674190209482238320,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,2,0,1,1,1674445506,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1677249823829137480,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,0.0,4,0,1,1,1685050143,5,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",5,1500206163166594382,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,2,0,1,1,1682970706,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1806749748672676386,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,1,0,1,1,1674445613,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1674190265316813262,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,0.0,6,0,1,1,1674445450,3,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",3,1582242285272847904,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,0.0,3,0,1,1,1682970701,1,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1,1806749727197839824,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,0.0,6,0,1,1,1674445540,3,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",3,1622724289952663440,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,2,0,1,1,1674445554,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1674190488655113046,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,6,0,1,1,1683901919,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1436495119852630436,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,2,0,1,1,1674445444,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1674190570259491812,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,0.0,0,0,1,1,1674445636,1,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1,1715823829734775372,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,2,0,1,1,1682971618,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1806753665682850702,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,2,0,1,1,1674445493,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1674190415640668886,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,2,0,1,1,1682971615,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1806753652797948746,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,2,0,1,1,1674445624,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1715823822654071768,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,1,0,1,1,1674445620,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1674190638978968664,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,4,0,1,1,1682970706,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1806749748672676394,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,0.0,0,0,1,1,1674445601,2,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",2,1674190355511126658,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,2,0,1,1,1682971614,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1806753647178082938,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,2,0,1,1,1674445593,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1674190608914197532,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,3,0,1,1,1682970702,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1806749731492807132,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,1,0,1,1,1674445633,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1715846708743717234,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,0.0,1,0,1,1,1674445463,1,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1,1674190673338707098,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,6,0,1,1,1674445599,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1582242289567815208,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,2,0,1,1,1674445507,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1677249858188875902,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,0.0,4,0,1,1,1674445553,5,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",5,1594046422462976738,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,1,0,1,1,1674445483,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1674190140762761456,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,1,0,1,1,1674445643,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1674190424230603488,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,0.0,0,0,1,1,1674445461,1,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1,1695776991300383220,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,2,0,1,1,1674445443,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1674190183712434508,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,0.0,1,0,1,1,1682971614,1,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1,1806753648502981414,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,0.0,3,0,1,1,1684522867,7,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",7,1448642183732401786,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,0.0,0,0,1,1,1674445503,3,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",3,1695777019609488196,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,0.0,0,0,1,1,1674445648,1,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1,1674190407050734272,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,1,0,1,1,1674445570,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1674190467180276532,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,2,0,1,1,1682971612,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1806753639913046778,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,0.0,1,0,1,1,1674445625,1,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1,1715823821144840768,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,2,0,1,1,1674445453,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1695780078787721700,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,2,0,1,1,1674445547,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1674190613209164838,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",1,0.0,4,0,1,1,1674445639,1,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1,1448642179437434486,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,2,0,1,1,1683222533,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1806749731492807146,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,2,0,1,1,1674445511,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1677249785174431768,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,2,0,1,1,1674445597,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1674190544489687994,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",1,,0,0,1,1,1674445555,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1674190428525570794,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,0.0,4,0,1,1,1674445450,4,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",4,1594046448232780548,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,0.0,4,0,1,1,1674445647,8,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",8,1594041777104953206,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,0.0,1,0,1,1,1683222484,1,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1,1806753661387883376,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,1,0,1,1,1674445631,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1674190411345701574,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,2,0,1,1,1674445478,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1674190321151388226,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,1,0,1,1,1674445593,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1674190183712434502,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,2,0,1,1,1682971615,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1806753652797948726,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,0.0,3,0,1,1,1674445542,5,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",5,1521690221159885714,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,1,0,1,1,1674445470,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1695776961235612130,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,2,0,1,1,1682971615,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1806753652797948744,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,1,0,1,1,1674445645,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1695776937826575008,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,0.0,1,0,1,1,1674445574,3,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",3,1677249862483843200,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,0.0,7,0,1,1,1674445598,2,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",2,1561012900190859852,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,0.0,7,0,1,1,1674445479,2,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",2,1575949515273532130,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,1,0,1,1,1674445561,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1674190269611780566,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,0.0,3,0,1,1,1682970708,1,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1,1806749757262611038,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,4,0,1,1,1682970706,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1806749748672676392,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,2,0,1,1,1674445447,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1677249862483843204,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,0.0,0,0,1,1,1674445499,2,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",2,1674190596029295628,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,0.0,1,0,1,1,1682970707,1,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1,1806749752967643692,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,0.0,1,0,1,1,1682971617,1,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",1,1806753661387883384,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,1,0,1,1,1674445582,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1715823795375036962,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,1,0,1,1,1674445643,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1674190256726878654,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,1,0,1,1,1674445615,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1677249841009006694,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,1,0,1,1,1674445498,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1674190162237597978,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,1,0,1,1,1674445553,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1674190574554459112,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,2,0,1,1,1682971617,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1806753661387883378,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,2,0,1,1,1683556795,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1674190488655113048,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,2,0,1,1,1682970708,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1806749755937712544,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,1,0,1,1,1674445643,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1674190686223609002,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,9,0,1,1,1674445545,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1674190351216159354,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,2,0,1,1,1682971618,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1806753664357952126,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,1,0,1,1,1674445533,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1677249888253647022,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,1,0,1,1,1674445632,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1695776969825546726,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,1,0,1,1,1674445566,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1674190149352696066,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,4,0,1,1,1683223975,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1806749748672676384,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,3,0,1,1,1682970708,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1806749757262611030,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,2,0,1,1,1683901997,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1806753635618079452,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,9,0,1,1,1674445594,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1561012870126088746,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,0.0,0,0,1,1,1674445627,2,0.0,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",2,1674190527309818774,1
"[{'vehicle_type_ids': ['1', '2'], 'count': 0}]",0,,1,0,1,1,1674445455,0,,"[{'count': 0, 'vehicle_type_id': '1'}, {'count': 0, 'vehicle_type_id': '2'}]",0,1677249793764366376,1
