num_bikes_available,station_id,num_docks_available,num_bikes_disabled,num_scooters_unavailable,is_renting,is_installed,is_returning,num_ebikes_available,num_docks_disabled,num_scooters_available,timestamp,n_classic,n_electric,n_scooters
9,a3ad523f-a135-11e9-9cda-0a87ae2ba916,5,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:09 AM,9,0,0
29,9e1fbaaa-e872-4505-ada6-5080e62bef77,0,0,0.0,1,1,1,1,0,2.0,07/27/2024 01:09 AM,28,1,0
9,87c01e57-8a00-430d-9eb3-2abe51e535dd,6,0,0.0,1,1,1,2,0,0.0,07/27/2024 01:10 AM,7,2,0
10,a3aad940-a135-11e9-9cda-0a87ae2ba916,5,0,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,9,1,0
1,a3a7c341-a135-11e9-9cda-0a87ae2ba916,14,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:09 AM,1,0,0
11,1942118282074374350,3,1,0.0,1,1,1,7,0,0.0,07/27/2024 01:09 AM,4,7,0
2,1942112671760511044,13,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,2,0,0
6,1945195574597886460,6,3,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,6,0,0
0,a3a786ac-a135-11e9-9cda-0a87ae2ba916,18,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,0,0,0
13,a3a7e19b-a135-11e9-9cda-0a87ae2ba916,15,1,0.0,1,1,1,0,0,2.0,07/27/2024 01:10 AM,13,0,2
8,a3a9ecff-a135-11e9-9cda-0a87ae2ba916,1,4,1.0,1,1,1,0,0,1.0,07/27/2024 01:10 AM,8,0,1
6,a3b42f5f-a135-11e9-9cda-0a87ae2ba916,3,0,0.0,1,1,1,3,0,2.0,07/27/2024 01:10 AM,3,3,0
6,a3afc858-a135-11e9-9cda-0a87ae2ba916,3,2,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,6,0,0
8,a3b2dcf0-a135-11e9-9cda-0a87ae2ba916,2,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,8,0,0
6,7dc58bb9-24de-4544-9a12-c3975139370f,8,1,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,5,1,0
7,a3a974e1-a135-11e9-9cda-0a87ae2ba916,9,1,1.0,1,1,1,7,0,1.0,07/27/2024 01:10 AM,0,7,1
2,1951050538021341810,6,3,0.0,1,1,1,2,0,0.0,07/27/2024 01:10 AM,0,2,0
5,a3ade2c3-a135-11e9-9cda-0a87ae2ba916,4,1,0.0,1,1,1,0,0,1.0,07/27/2024 01:10 AM,5,0,0
13,3d1da4c7-23c9-4731-81f5-91db08f6c97f,2,0,0.0,1,1,1,8,0,0.0,07/27/2024 01:10 AM,5,8,0
3,a3b1db23-a135-11e9-9cda-0a87ae2ba916,6,1,0.0,1,1,1,0,0,1.0,07/27/2024 01:10 AM,3,0,0
5,1962563227519515280,8,2,0.0,1,1,1,4,0,0.0,07/27/2024 01:10 AM,1,4,0
4,a3afa4c3-a135-11e9-9cda-0a87ae2ba916,8,3,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,3,1,0
7,a3aa0699-a135-11e9-9cda-0a87ae2ba916,11,6,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,6,1,0
0,a3a7258b-a135-11e9-9cda-0a87ae2ba916,13,1,1.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,0,0,0
3,a3a7be40-a135-11e9-9cda-0a87ae2ba916,12,0,0.0,1,1,1,1,0,1.0,07/27/2024 01:10 AM,2,1,0
3,a3ad9ad9-a135-11e9-9cda-0a87ae2ba916,8,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,3,0,0
5,a3af4b26-a135-11e9-9cda-0a87ae2ba916,7,3,0.0,1,1,1,2,0,0.0,07/27/2024 01:10 AM,3,2,0
7,1934009488956756950,8,0,0.0,1,1,1,3,0,0.0,07/27/2024 01:10 AM,4,3,0
5,a3b0f5c9-a135-11e9-9cda-0a87ae2ba916,0,2,0.0,1,1,1,2,0,0.0,07/27/2024 01:10 AM,3,2,0
3,a3b2659d-a135-11e9-9cda-0a87ae2ba916,8,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,3,0,0
19,a3aac4f9-a135-11e9-9cda-0a87ae2ba916,1,2,1.0,1,1,1,7,0,1.0,07/27/2024 01:10 AM,12,7,0
1,a3a86c05-a135-11e9-9cda-0a87ae2ba916,21,5,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,0,1,0
1,a3a53843-a135-11e9-9cda-0a87ae2ba916,12,2,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,1,0,0
7,1936560699993133354,7,1,0.0,1,1,1,2,0,0.0,07/27/2024 01:10 AM,5,2,0
3,1967731401884924158,12,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,3,0,0
6,a3a39d55-a135-11e9-9cda-0a87ae2ba916,9,0,0.0,1,1,1,3,0,0.0,07/27/2024 01:10 AM,3,3,0
18,a3a57527-a135-11e9-9cda-0a87ae2ba916,0,2,1.0,1,1,1,3,0,5.0,07/27/2024 01:10 AM,15,3,5
12,a3a589b9-a135-11e9-9cda-0a87ae2ba916,4,4,0.0,1,1,1,10,0,2.0,07/27/2024 01:10 AM,2,10,0
6,a3ac4a7c-a135-11e9-9cda-0a87ae2ba916,3,2,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,6,0,0
9,a3a593fc-a135-11e9-9cda-0a87ae2ba916,18,0,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,8,1,0
12,a3a5e353-a135-11e9-9cda-0a87ae2ba916,2,0,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,11,1,0
4,a3b2956a-a135-11e9-9cda-0a87ae2ba916,5,2,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,4,0,0
6,a3a7b936-a135-11e9-9cda-0a87ae2ba916,0,2,0.0,1,1,1,1,0,3.0,07/27/2024 01:10 AM,5,1,0
13,a3a3c174-a135-11e9-9cda-0a87ae2ba916,2,0,0.0,1,1,1,2,0,0.0,07/27/2024 01:10 AM,11,2,0
13,a3a6ce53-a135-11e9-9cda-0a87ae2ba916,1,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,13,0,0
3,a3add365-a135-11e9-9cda-0a87ae2ba916,7,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,3,0,0
17,a3a4daa1-a135-11e9-9cda-0a87ae2ba916,7,2,0.0,1,1,1,3,0,1.0,07/27/2024 01:10 AM,14,3,1
3,a3b2e72c-a135-11e9-9cda-0a87ae2ba916,8,4,0.0,1,1,1,2,0,0.0,07/27/2024 01:10 AM,1,2,0
8,a3b4a579-a135-11e9-9cda-0a87ae2ba916,7,0,0.0,1,1,1,4,0,0.0,07/27/2024 01:10 AM,4,4,0
5,6997d1fb-9887-4c15-b5db-524d45a2f101,10,0,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,4,1,0
9,a3a9a24f-a135-11e9-9cda-0a87ae2ba916,4,0,0.0,1,1,1,3,0,2.0,07/27/2024 01:10 AM,6,3,2
5,a3ae82e0-a135-11e9-9cda-0a87ae2ba916,5,1,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,4,1,0
3,1932128180709716638,8,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,3,0,0
2,a3ada52f-a135-11e9-9cda-0a87ae2ba916,8,0,0.0,1,1,1,0,0,1.0,07/27/2024 01:10 AM,2,0,0
2,a3acfa38-a135-11e9-9cda-0a87ae2ba916,8,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,2,0,0
8,1934289552037596050,5,1,0.0,1,1,1,4,0,2.0,07/27/2024 01:10 AM,4,4,0
5,1932836901177930130,4,1,0.0,1,1,1,0,0,1.0,07/27/2024 01:10 AM,5,0,0
9,a3aa7db3-a135-11e9-9cda-0a87ae2ba916,9,1,0.0,1,1,1,2,0,0.0,07/27/2024 01:10 AM,7,2,0
2,a3a6f2a2-a135-11e9-9cda-0a87ae2ba916,8,0,1.0,1,1,1,1,0,4.0,07/27/2024 01:10 AM,1,1,0
3,1867227665093179888,4,8,0.0,1,1,1,2,0,0.0,07/27/2024 01:10 AM,1,2,0
5,a3aaf7bc-a135-11e9-9cda-0a87ae2ba916,4,1,0.0,1,1,1,0,0,1.0,07/27/2024 01:10 AM,5,0,1
8,a3a9da3b-a135-11e9-9cda-0a87ae2ba916,7,1,0.0,1,1,1,1,0,3.0,07/27/2024 01:10 AM,7,1,3
6,1938033609511385892,9,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,6,0,0
6,a3af9f99-a135-11e9-9cda-0a87ae2ba916,2,3,0.0,1,1,1,4,0,0.0,07/27/2024 01:10 AM,2,4,0
4,a3acd078-a135-11e9-9cda-0a87ae2ba916,7,0,0.0,1,1,1,3,0,0.0,07/27/2024 01:10 AM,1,3,0
9,a3b128de-a135-11e9-9cda-0a87ae2ba916,2,0,0.0,1,1,1,8,0,0.0,07/27/2024 01:10 AM,1,8,0
4,1958859802548216454,11,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,4,0,0
7,a3b0dc1f-a135-11e9-9cda-0a87ae2ba916,3,1,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,6,1,0
8,a3a78bc0-a135-11e9-9cda-0a87ae2ba916,40,7,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,7,1,0
5,ad9f8858-dc27-43ca-8fdc-78044b22f1fc,9,1,0.0,1,1,1,2,0,0.0,07/27/2024 01:10 AM,3,2,0
1,a3ada002-a135-11e9-9cda-0a87ae2ba916,2,2,0.0,1,1,1,0,0,6.0,07/27/2024 01:10 AM,1,0,0
0,a3a9e44a-a135-11e9-9cda-0a87ae2ba916,29,2,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,0,0,0
5,a3a781a6-a135-11e9-9cda-0a87ae2ba916,6,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,5,0,0
10,a3aa2abb-a135-11e9-9cda-0a87ae2ba916,0,4,1.0,1,1,1,1,0,4.0,07/27/2024 01:10 AM,9,1,0
3,a3b4aa91-a135-11e9-9cda-0a87ae2ba916,4,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,3,0,0
6,1958860132283810038,5,0,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,5,1,0
4,2f5957e4-e83a-4d5a-b073-ec9422989315,11,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,4,0,0
6,a3b28b4a-a135-11e9-9cda-0a87ae2ba916,3,1,0.0,1,1,1,1,0,1.0,07/27/2024 01:10 AM,5,1,0
4,0f9b826b-8885-4c25-96fd-9e2c2074c34e,11,0,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,3,1,0
5,1863878044896486356,3,0,1.0,1,1,1,4,0,6.0,07/27/2024 01:10 AM,1,4,0
1,bc4d498d-c272-4474-beca-10e5268e7253,13,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,1,0,0
5,1879437308430949172,5,5,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,5,0,0
1,a3a37378-a135-11e9-9cda-0a87ae2ba916,43,10,1.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,1,0,0
3,a3b143aa-a135-11e9-9cda-0a87ae2ba916,6,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,3,0,0
6,98fe78dc-4efa-4b39-a47c-0d94abcdb221,2,3,0.0,1,1,1,6,0,0.0,07/27/2024 01:10 AM,0,6,0
13,1928795714838393816,1,0,0.0,1,1,1,9,0,1.0,07/27/2024 01:10 AM,4,9,0
13,a3a56075-a135-11e9-9cda-0a87ae2ba916,10,0,0.0,1,1,1,1,0,4.0,07/27/2024 01:10 AM,12,1,4
3,a3af9064-a135-11e9-9cda-0a87ae2ba916,7,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,3,0,0
27,a3a4c0df-a135-11e9-9cda-0a87ae2ba916,12,0,0.0,1,1,1,4,0,0.0,07/27/2024 01:10 AM,23,4,0
4,a3a43f48-a135-11e9-9cda-0a87ae2ba916,33,2,0.0,1,1,1,1,0,4.0,07/27/2024 01:10 AM,3,1,4
2,a3a513e9-a135-11e9-9cda-0a87ae2ba916,28,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,2,0,0
7,a3b49b4c-a135-11e9-9cda-0a87ae2ba916,7,1,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,6,1,0
9,a3a3d1b8-a135-11e9-9cda-0a87ae2ba916,3,0,0.0,1,1,1,1,0,2.0,07/27/2024 01:10 AM,8,1,2
2,a3b2b419-a135-11e9-9cda-0a87ae2ba916,9,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,2,0,0
3,a3a7a4fc-a135-11e9-9cda-0a87ae2ba916,8,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,3,0,0
4,1932113567217736592,7,2,0.0,1,1,1,2,0,2.0,07/27/2024 01:10 AM,2,2,0
2,6849c4e2-cffa-432b-8d83-5c0524594b4f,12,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,2,0,0
17,a3a453fa-a135-11e9-9cda-0a87ae2ba916,12,2,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,17,1,0
4,1927695368784189454,10,0,0.0,1,1,1,2,0,1.0,07/27/2024 01:10 AM,2,2,0
6,a3b0104c-a135-11e9-9cda-0a87ae2ba916,9,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,6,0,0
6,1861594737501366386,9,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,6,0,0
0,1970688691992443350,15,0,,1,1,1,0,0,,07/27/2024 01:10 AM,0,0,0
12,a3af76f8-a135-11e9-9cda-0a87ae2ba916,3,0,0.0,1,1,1,10,0,0.0,07/27/2024 01:10 AM,2,10,0
4,1867616044298100822,0,2,0.0,1,1,1,0,0,9.0,07/27/2024 01:10 AM,4,0,0
12,1869036027793202092,3,0,0.0,1,1,1,9,0,0.0,07/27/2024 01:10 AM,3,9,0
10,a3b0e657-a135-11e9-9cda-0a87ae2ba916,6,2,0.0,1,1,1,4,0,2.0,07/27/2024 01:10 AM,6,4,0
3,4b4b0d88-80e0-4ef9-a8d1-cdd6a16722f9,6,6,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,2,1,0
7,a3ac9834-a135-11e9-9cda-0a87ae2ba916,4,0,0.0,1,1,1,2,0,0.0,07/27/2024 01:10 AM,5,2,0
4,a3b486f2-a135-11e9-9cda-0a87ae2ba916,11,0,0.0,1,1,1,2,0,0.0,07/27/2024 01:10 AM,2,2,0
11,a3aa692e-a135-11e9-9cda-0a87ae2ba916,0,2,0.0,1,1,1,0,0,2.0,07/27/2024 01:10 AM,11,0,0
10,a3a94bc8-a135-11e9-9cda-0a87ae2ba916,3,2,0.0,1,1,1,4,0,0.0,07/27/2024 01:10 AM,6,4,0
5,1962566331666471698,10,0,0.0,1,1,1,2,0,0.0,07/27/2024 01:10 AM,3,2,0
2,a3a3e158-a135-11e9-9cda-0a87ae2ba916,20,1,0.0,1,1,1,2,0,0.0,07/27/2024 01:10 AM,0,2,0
2,1775509322900183222,6,2,0.0,1,1,1,0,1,0.0,07/27/2024 01:10 AM,2,0,0
5,1936566487749193740,10,0,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,4,1,0
5,a3b38c3f-a135-11e9-9cda-0a87ae2ba916,8,2,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,4,1,0
3,1945088454548058244,11,1,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,2,1,0
11,a3ac2b9c-a135-11e9-9cda-0a87ae2ba916,3,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,11,0,0
0,a3a8275e-a135-11e9-9cda-0a87ae2ba916,12,2,0.0,1,1,1,0,0,1.0,07/27/2024 01:10 AM,0,0,0
13,a3a4bbba-a135-11e9-9cda-0a87ae2ba916,8,1,0.0,1,1,1,0,0,1.0,07/27/2024 01:10 AM,13,0,1
4,a3a9bbf0-a135-11e9-9cda-0a87ae2ba916,9,0,0.0,1,1,1,1,0,2.0,07/27/2024 01:10 AM,3,1,1
9,a3a5eb69-a135-11e9-9cda-0a87ae2ba916,18,1,1.0,1,1,1,0,0,2.0,07/27/2024 01:10 AM,9,0,2
6,a3a85eda-a135-11e9-9cda-0a87ae2ba916,6,1,0.0,1,1,1,3,0,2.0,07/27/2024 01:10 AM,3,3,0
7,34dc92b5-7cb7-4536-856b-46644d31b48c,8,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,7,0,0
0,a3a9d529-a135-11e9-9cda-0a87ae2ba916,21,0,,1,1,1,0,0,,07/27/2024 01:10 AM,0,0,0
5,8759a858-d7eb-4382-b38f-2223c3f9e25d,7,3,0.0,1,1,1,5,0,0.0,07/27/2024 01:09 AM,0,5,0
6,97818a9b-0f86-44df-98e6-1bc16812e3d9,10,3,0.0,1,1,1,1,0,0.0,07/27/2024 01:09 AM,5,1,0
10,a3a3d6f0-a135-11e9-9cda-0a87ae2ba916,2,0,0.0,1,1,1,0,0,3.0,07/27/2024 01:09 AM,10,0,3
2,a3b024aa-a135-11e9-9cda-0a87ae2ba916,10,3,0.0,1,1,1,1,0,0.0,07/27/2024 01:09 AM,1,1,0
11,a3a4b164-a135-11e9-9cda-0a87ae2ba916,15,0,0.0,1,1,1,0,0,1.0,07/27/2024 01:09 AM,11,0,1
8,1929119555906179916,5,2,0.0,1,1,1,6,0,0.0,07/27/2024 01:09 AM,2,6,0
6,a3adb9a3-a135-11e9-9cda-0a87ae2ba916,10,2,0.0,1,1,1,2,0,1.0,07/27/2024 01:09 AM,4,2,0
5,a3ad5764-a135-11e9-9cda-0a87ae2ba916,5,1,0.0,1,1,1,4,0,0.0,07/27/2024 01:09 AM,1,4,0
18,a3a46361-a135-11e9-9cda-0a87ae2ba916,13,3,0.0,1,1,1,1,0,2.0,07/27/2024 01:09 AM,17,1,2
10,2a80f8d9-85dc-4c36-ba07-86d775ffd1ee,4,1,0.0,1,1,1,2,0,0.0,07/27/2024 01:09 AM,8,2,0
5,1ce9b7b2-6ef1-4e3b-abd4-85dedaf0ee65,7,2,0.0,1,1,1,0,0,1.0,07/27/2024 01:09 AM,5,0,1
0,1936560098166245516,8,6,0.0,1,1,1,0,0,1.0,07/27/2024 01:09 AM,0,0,0
7,a3a6c910-a135-11e9-9cda-0a87ae2ba916,7,0,1.0,1,1,1,4,0,0.0,07/27/2024 01:09 AM,3,4,0
0,a3a4b693-a135-11e9-9cda-0a87ae2ba916,16,1,0.0,1,1,1,0,0,7.0,07/27/2024 01:09 AM,0,0,6
12,a3b0060d-a135-11e9-9cda-0a87ae2ba916,1,2,0.0,1,1,1,2,0,0.0,07/27/2024 01:09 AM,10,2,0
17,a3acc133-a135-11e9-9cda-0a87ae2ba916,12,0,0.0,1,1,1,1,0,1.0,07/27/2024 01:09 AM,16,1,1
4,1879438378503419960,6,1,0.0,1,1,1,3,0,0.0,07/27/2024 01:09 AM,1,3,0
5,a3b2044b-a135-11e9-9cda-0a87ae2ba916,6,0,0.0,1,1,1,1,0,0.0,07/27/2024 01:09 AM,4,1,0
18,a3a7eba7-a135-11e9-9cda-0a87ae2ba916,3,0,0.0,1,1,1,2,0,2.0,07/27/2024 01:09 AM,16,2,2
3,a3a743ff-a135-11e9-9cda-0a87ae2ba916,9,3,0.0,1,1,1,3,0,0.0,07/27/2024 01:09 AM,0,3,0
3,1929968520492991056,8,4,0.0,1,1,1,0,0,0.0,07/27/2024 01:09 AM,3,0,0
6,a3a84ab4-a135-11e9-9cda-0a87ae2ba916,6,3,0.0,1,1,1,0,0,0.0,07/27/2024 01:09 AM,6,0,0
2,1932441496569160306,12,0,0.0,1,1,1,2,0,1.0,07/27/2024 01:09 AM,0,2,0
3,1884621142190397936,9,3,0.0,1,1,1,3,0,0.0,07/27/2024 01:09 AM,0,3,0
1,1955505344233296752,14,0,0.0,1,1,1,1,0,0.0,07/27/2024 01:09 AM,0,1,0
4,a3a84fb8-a135-11e9-9cda-0a87ae2ba916,8,5,0.0,1,1,1,1,0,2.0,07/27/2024 01:09 AM,3,1,0
21,a3a523a6-a135-11e9-9cda-0a87ae2ba916,1,7,0.0,1,1,1,4,0,2.0,07/27/2024 01:09 AM,17,4,2
8,a3a7faf7-a135-11e9-9cda-0a87ae2ba916,7,0,0.0,1,1,1,1,0,0.0,07/27/2024 01:09 AM,7,1,0
12,a3a478c9-a135-11e9-9cda-0a87ae2ba916,7,0,0.0,1,1,1,2,0,0.0,07/27/2024 01:09 AM,10,2,0
4,a3b4497a-a135-11e9-9cda-0a87ae2ba916,7,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:09 AM,4,0,0
4,1879442377117973296,4,3,0.0,1,1,1,0,0,0.0,07/27/2024 01:09 AM,4,0,0
8,a3a4fec3-a135-11e9-9cda-0a87ae2ba916,10,1,0.0,1,1,1,6,0,0.0,07/27/2024 01:09 AM,2,6,0
8,1955858510671552648,7,0,0.0,1,1,1,3,0,0.0,07/27/2024 01:09 AM,5,3,0
6,a3b35e21-a135-11e9-9cda-0a87ae2ba916,6,1,0.0,1,1,1,1,0,2.0,07/27/2024 01:09 AM,5,1,2
9,a3ac4024-a135-11e9-9cda-0a87ae2ba916,3,3,0.0,1,1,1,2,0,0.0,07/27/2024 01:09 AM,7,2,0
5,1872722290312745226,7,3,0.0,1,1,1,1,0,0.0,07/27/2024 01:09 AM,4,1,0
4,a3b01f9c-a135-11e9-9cda-0a87ae2ba916,11,0,0.0,1,1,1,1,0,0.0,07/27/2024 01:09 AM,3,1,0
11,a3a80009-a135-11e9-9cda-0a87ae2ba916,0,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:09 AM,11,0,0
3,a3b1f4fb-a135-11e9-9cda-0a87ae2ba916,8,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:09 AM,3,0,0
1,a3acdff9-a135-11e9-9cda-0a87ae2ba916,1,8,0.0,1,1,1,0,0,1.0,07/27/2024 01:09 AM,1,0,0
8,a3a6de38-a135-11e9-9cda-0a87ae2ba916,1,2,0.0,1,1,1,2,0,0.0,07/27/2024 01:09 AM,6,2,0
3,1863877673940343638,11,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:09 AM,3,0,0
1,a3ae78ab-a135-11e9-9cda-0a87ae2ba916,9,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:09 AM,1,0,0
4,d6456ded-180b-4d6e-b020-3aa80bce5c2c,11,0,0.0,1,1,1,2,0,0.0,07/27/2024 01:09 AM,2,2,0
4,a3a4499f-a135-11e9-9cda-0a87ae2ba916,9,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:09 AM,4,0,0
15,a3a4ef26-a135-11e9-9cda-0a87ae2ba916,2,2,0.0,1,1,1,0,0,0.0,07/27/2024 01:09 AM,15,0,0
6,a3a5b9d3-a135-11e9-9cda-0a87ae2ba916,8,0,0.0,1,1,1,2,0,1.0,07/27/2024 01:10 AM,4,2,1
4,a3ade7de-a135-11e9-9cda-0a87ae2ba916,3,0,0.0,1,1,1,2,0,0.0,07/27/2024 01:09 AM,2,2,0
11,a3a74947-a135-11e9-9cda-0a87ae2ba916,0,0,1.0,1,1,1,4,0,3.0,07/27/2024 01:10 AM,7,4,3
5,a4f9ba74-f1cc-4b6a-90ad-78cacd45d3e1,8,2,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,5,0,0
3,a3b2a9e7-a135-11e9-9cda-0a87ae2ba916,6,2,0.0,1,1,1,2,0,0.0,07/27/2024 01:10 AM,1,2,0
2,4fcebf8a-b065-4cd1-a167-211a45ada30e,12,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,2,0,0
8,7c56e4d5-92ee-4129-9a3a-d2ce89eab31d,5,2,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,7,1,0
12,a3a89ea8-a135-11e9-9cda-0a87ae2ba916,2,0,0.0,1,1,1,1,0,5.0,07/27/2024 01:10 AM,11,1,0
2,a3a96fd5-a135-11e9-9cda-0a87ae2ba916,0,0,0.0,1,1,1,0,0,9.0,07/27/2024 01:10 AM,2,0,9
9,a3af368c-a135-11e9-9cda-0a87ae2ba916,3,2,0.0,1,1,1,4,0,1.0,07/27/2024 01:10 AM,5,4,0
1,1890604055552786620,13,1,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,0,1,0
8,95185a0d-da45-406a-a892-6b37b0d29fa8,6,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,8,0,0
0,a3a4e4e3-a135-11e9-9cda-0a87ae2ba916,15,0,0.0,1,1,1,0,0,4.0,07/27/2024 01:10 AM,0,0,4
5,080ab938-2c1b-4fcf-a83d-74c5ae6ff305,10,0,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,4,1,0
4,1936565171921396140,6,1,0.0,1,1,1,3,0,0.0,07/27/2024 01:10 AM,1,3,0
4,10327d47-3c3a-433e-9e38-80638da64232,5,6,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,4,0,0
8,a3aa259c-a135-11e9-9cda-0a87ae2ba916,6,1,0.0,1,1,1,2,0,0.0,07/27/2024 01:10 AM,6,2,0
7,1866476160171649058,5,0,0.0,1,1,1,3,0,0.0,07/27/2024 01:10 AM,4,3,0
1,a3aa7897-a135-11e9-9cda-0a87ae2ba916,21,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,1,0,0
16,a3a81d33-a135-11e9-9cda-0a87ae2ba916,1,2,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,16,0,0
7,a3a49cd7-a135-11e9-9cda-0a87ae2ba916,9,1,0.0,1,1,1,0,0,2.0,07/27/2024 01:10 AM,7,0,2
4,a3a72aad-a135-11e9-9cda-0a87ae2ba916,37,2,0.0,1,1,1,1,0,0.0,07/27/2024 01:10 AM,3,1,0
2,a3a4203a-a135-11e9-9cda-0a87ae2ba916,16,1,0.0,1,1,1,0,0,1.0,07/27/2024 01:10 AM,2,0,0
4,a3b12dfb-a135-11e9-9cda-0a87ae2ba916,7,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,4,0,0
7,a3a3888b-a135-11e9-9cda-0a87ae2ba916,7,3,1.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,7,0,0
16,a3a50991-a135-11e9-9cda-0a87ae2ba916,14,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,16,0,0
5,a3afcd70-a135-11e9-9cda-0a87ae2ba916,8,0,1.0,1,1,1,3,0,1.0,07/27/2024 01:10 AM,2,3,0
2,1936560522747919086,8,5,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,2,0,0
5,48b2ed2f-18aa-4a9b-b27d-db9f6d0c8c16,10,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,5,0,0
14,a3aaaba2-a135-11e9-9cda-0a87ae2ba916,0,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,14,0,0
3,a3ad2322-a135-11e9-9cda-0a87ae2ba916,11,1,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,3,0,0
13,a3a72fc4-a135-11e9-9cda-0a87ae2ba916,2,2,0.0,1,1,1,0,0,2.0,07/27/2024 01:10 AM,13,0,2
1,a3a9d00a-a135-11e9-9cda-0a87ae2ba916,34,0,0.0,1,1,1,0,0,0.0,07/27/2024 01:10 AM,1,0,0
