num_ebikes_available,num_docks_disabled,is_installed,num_bikes_disabled,is_returning,station_id,num_docks_available,num_scooters_unavailable,num_scooters_available,is_renting,num_bikes_available,timestamp,n_classic,n_electric,n_scooters
2,0,1,1,1,a3afc858-a135-11e9-9cda-0a87ae2ba916,2,0.0,0.0,1,8,06/20/2024 10:08 PM,6,2,0
0,0,1,4,1,a3a50ec8-a135-11e9-9cda-0a87ae2ba916,26,0.0,0.0,1,17,06/20/2024 10:08 PM,17,0,0
2,0,1,3,1,1932113567217736592,6,0.0,0.0,1,6,06/20/2024 10:08 PM,4,2,0
0,0,1,2,1,a3a3983e-a135-11e9-9cda-0a87ae2ba916,1,0.0,0.0,1,8,06/20/2024 10:08 PM,8,0,0
0,0,1,1,1,a3a3e158-a135-11e9-9cda-0a87ae2ba916,11,0.0,0.0,1,11,06/20/2024 10:08 PM,11,0,0
3,0,1,0,1,a3a974e1-a135-11e9-9cda-0a87ae2ba916,7,1.0,0.0,1,11,06/20/2024 10:09 PM,8,3,0
3,0,1,4,1,0eeb6baf-c653-4a1a-af17-99f686116b89,2,0.0,0.0,1,9,06/20/2024 10:09 PM,6,3,0
0,0,1,5,1,a3a57527-a135-11e9-9cda-0a87ae2ba916,15,0.0,1.0,1,5,06/20/2024 10:09 PM,5,0,1
5,0,1,2,1,a3a589b9-a135-11e9-9cda-0a87ae2ba916,15,0.0,0.0,1,6,06/20/2024 10:09 PM,1,5,0
0,0,1,2,1,a3a4cb42-a135-11e9-9cda-0a87ae2ba916,12,0.0,0.0,1,9,06/20/2024 10:09 PM,9,0,0
0,0,1,1,1,a3a3c174-a135-11e9-9cda-0a87ae2ba916,1,0.0,0.0,1,12,06/20/2024 10:09 PM,12,0,0
1,0,1,1,1,a3b0f5c9-a135-11e9-9cda-0a87ae2ba916,3,0.0,0.0,1,3,06/20/2024 10:09 PM,2,1,0
10,0,1,2,1,1942118282074374350,0,0.0,0.0,1,13,06/20/2024 10:09 PM,3,10,0
5,0,1,2,1,a3a86c05-a135-11e9-9cda-0a87ae2ba916,17,0.0,0.0,1,8,06/20/2024 10:09 PM,3,5,0
1,0,1,1,1,a3b2dcf0-a135-11e9-9cda-0a87ae2ba916,5,0.0,0.0,1,5,06/20/2024 10:09 PM,4,1,0
5,0,1,1,1,a3a7be40-a135-11e9-9cda-0a87ae2ba916,5,0.0,2.0,1,7,06/20/2024 10:09 PM,2,5,2
2,0,1,0,1,87c01e57-8a00-430d-9eb3-2abe51e535dd,12,0.0,0.0,1,3,06/20/2024 10:09 PM,1,2,0
0,0,1,0,1,7dc58bb9-24de-4544-9a12-c3975139370f,8,0.0,0.0,1,7,06/20/2024 10:09 PM,7,0,0
6,0,1,0,1,1931391724317609988,3,0.0,5.0,1,7,06/20/2024 10:09 PM,1,6,0
3,0,1,1,1,a3adce47-a135-11e9-9cda-0a87ae2ba916,6,0.0,0.0,1,8,06/20/2024 10:09 PM,5,3,0
0,0,1,5,1,a3a5eb69-a135-11e9-9cda-0a87ae2ba916,10,1.0,1.0,1,13,06/20/2024 10:09 PM,13,0,1
2,0,1,0,1,1936560950769470316,10,0.0,0.0,1,5,06/20/2024 10:09 PM,3,2,0
2,0,1,0,1,a3ae82e0-a135-11e9-9cda-0a87ae2ba916,0,0.0,0.0,1,11,06/20/2024 10:09 PM,9,2,0
3,0,1,4,1,1867227665093179888,1,0.0,0.0,1,10,06/20/2024 10:09 PM,7,3,0
0,0,1,0,1,a3b4afb6-a135-11e9-9cda-0a87ae2ba916,15,,,1,0,06/20/2024 10:09 PM,0,0,0
0,0,1,0,1,a3a43f48-a135-11e9-9cda-0a87ae2ba916,19,2.0,0.0,1,22,06/20/2024 10:09 PM,22,0,0
1,0,1,0,1,a3a9d529-a135-11e9-9cda-0a87ae2ba916,17,1.0,0.0,1,4,06/20/2024 10:09 PM,3,1,0
1,0,1,0,1,a3a56075-a135-11e9-9cda-0a87ae2ba916,7,0.0,0.0,1,20,06/20/2024 10:09 PM,19,1,0
0,0,1,1,1,a3a405a1-a135-11e9-9cda-0a87ae2ba916,10,0.0,0.0,1,8,06/20/2024 10:09 PM,8,0,0
0,0,1,2,1,a3a453fa-a135-11e9-9cda-0a87ae2ba916,22,1.0,0.0,1,6,06/20/2024 10:09 PM,6,0,0
1,0,1,0,1,a3a4bbba-a135-11e9-9cda-0a87ae2ba916,21,0.0,0.0,1,2,06/20/2024 10:09 PM,1,1,0
0,0,1,0,1,a3b2956a-a135-11e9-9cda-0a87ae2ba916,7,0.0,0.0,1,4,06/20/2024 10:09 PM,4,0,0
3,0,1,0,1,a3b28b4a-a135-11e9-9cda-0a87ae2ba916,1,0.0,0.0,1,10,06/20/2024 10:09 PM,7,3,0
1,0,1,1,1,a3a4c0df-a135-11e9-9cda-0a87ae2ba916,9,0.0,1.0,1,28,06/20/2024 10:09 PM,27,1,1
2,0,1,2,1,a3b0104c-a135-11e9-9cda-0a87ae2ba916,1,0.0,0.0,1,12,06/20/2024 10:09 PM,10,2,0
5,0,1,0,1,1932441844638063332,2,0.0,0.0,1,13,06/20/2024 10:09 PM,8,5,0
2,0,1,1,1,a3b128de-a135-11e9-9cda-0a87ae2ba916,4,0.0,0.0,1,6,06/20/2024 10:09 PM,4,2,0
0,0,1,5,1,1938033609511385892,6,0.0,0.0,1,4,06/20/2024 10:09 PM,4,0,0
0,0,1,7,1,a3a37378-a135-11e9-9cda-0a87ae2ba916,44,4.0,0.0,1,0,06/20/2024 10:09 PM,0,0,0
2,0,1,0,1,a3acd078-a135-11e9-9cda-0a87ae2ba916,5,0.0,0.0,1,6,06/20/2024 10:09 PM,4,2,0
2,0,1,1,1,a3b24c1f-a135-11e9-9cda-0a87ae2ba916,2,0.0,0.0,1,8,06/20/2024 10:09 PM,6,2,0
1,0,1,0,1,a3a9a24f-a135-11e9-9cda-0a87ae2ba916,9,0.0,1.0,1,5,06/20/2024 10:09 PM,4,1,1
1,0,1,0,1,34dc92b5-7cb7-4536-856b-46644d31b48c,14,0.0,0.0,1,1,06/20/2024 10:09 PM,0,1,0
0,0,1,0,1,a3a9bbf0-a135-11e9-9cda-0a87ae2ba916,8,0.0,3.0,1,4,06/20/2024 10:09 PM,4,0,3
0,0,1,0,1,a3aa0699-a135-11e9-9cda-0a87ae2ba916,18,0.0,0.0,1,5,06/20/2024 10:09 PM,5,0,0
0,0,1,1,1,a3a5ce97-a135-11e9-9cda-0a87ae2ba916,3,0.0,2.0,1,13,06/20/2024 10:09 PM,13,0,2
1,0,1,1,1,a3ad9ad9-a135-11e9-9cda-0a87ae2ba916,0,0.0,0.0,1,10,06/20/2024 10:09 PM,9,1,0
0,0,1,2,1,a3a7c341-a135-11e9-9cda-0a87ae2ba916,6,0.0,0.0,1,7,06/20/2024 10:08 PM,7,0,0
4,0,1,2,1,a3af8642-a135-11e9-9cda-0a87ae2ba916,3,0.0,2.0,1,8,06/20/2024 10:08 PM,4,4,0
2,0,1,3,1,a3a40ad8-a135-11e9-9cda-0a87ae2ba916,14,0.0,0.0,1,10,06/20/2024 10:08 PM,8,2,0
0,0,1,0,1,a3a7a4fc-a135-11e9-9cda-0a87ae2ba916,4,0.0,0.0,1,7,06/20/2024 10:08 PM,7,0,0
0,0,1,3,1,a3a4d588-a135-11e9-9cda-0a87ae2ba916,26,2.0,1.0,1,7,06/20/2024 10:08 PM,7,0,1
0,0,1,0,1,a3a7b936-a135-11e9-9cda-0a87ae2ba916,5,0.0,0.0,1,6,06/20/2024 10:08 PM,6,0,0
1,0,1,1,1,a3a482fb-a135-11e9-9cda-0a87ae2ba916,12,0.0,1.0,1,13,06/20/2024 10:08 PM,12,1,1
0,0,1,2,1,a3b1db23-a135-11e9-9cda-0a87ae2ba916,2,1.0,0.0,1,6,06/20/2024 10:08 PM,6,0,0
6,0,1,1,1,a3aa692e-a135-11e9-9cda-0a87ae2ba916,3,0.0,0.0,1,11,06/20/2024 10:08 PM,5,6,0
2,0,1,0,1,a3b2659d-a135-11e9-9cda-0a87ae2ba916,7,0.0,0.0,1,4,06/20/2024 10:08 PM,2,2,0
9,0,1,0,1,a3af9064-a135-11e9-9cda-0a87ae2ba916,1,0.0,0.0,1,10,06/20/2024 10:08 PM,1,9,0
0,0,1,5,1,bbf9b599-1873-4133-b670-a0ef9e5c429c,6,0.0,0.0,1,4,06/20/2024 10:08 PM,4,0,0
1,0,1,0,1,a3a5e353-a135-11e9-9cda-0a87ae2ba916,10,1.0,1.0,1,3,06/20/2024 10:09 PM,2,1,1
0,0,1,0,1,1929934715947649384,3,0.0,0.0,1,12,06/20/2024 10:09 PM,12,0,0
4,0,1,5,1,6997d1fb-9887-4c15-b5db-524d45a2f101,5,0.0,0.0,1,5,06/20/2024 10:09 PM,1,4,0
0,0,1,0,1,a3a55b3e-a135-11e9-9cda-0a87ae2ba916,4,0.0,0.0,1,22,06/20/2024 10:09 PM,22,0,0
1,0,1,11,1,a3b2e72c-a135-11e9-9cda-0a87ae2ba916,2,0.0,0.0,1,2,06/20/2024 10:09 PM,1,1,0
1,0,1,2,1,a3aa7db3-a135-11e9-9cda-0a87ae2ba916,11,0.0,3.0,1,3,06/20/2024 10:09 PM,2,1,0
0,0,1,3,1,1861589903150238332,10,0.0,0.0,1,1,06/20/2024 10:09 PM,1,0,0
8,0,1,0,1,1869036027793202092,5,0.0,0.0,1,10,06/20/2024 10:09 PM,2,8,0
11,0,1,0,1,1928795714838393816,0,0.0,0.0,1,15,06/20/2024 10:09 PM,4,11,0
1,0,1,1,1,2f5957e4-e83a-4d5a-b073-ec9422989315,9,0.0,0.0,1,5,06/20/2024 10:09 PM,4,1,0
0,0,1,4,1,a3a513e9-a135-11e9-9cda-0a87ae2ba916,20,0.0,1.0,1,6,06/20/2024 10:09 PM,6,0,1
3,0,1,2,1,a3a85eda-a135-11e9-9cda-0a87ae2ba916,5,0.0,2.0,1,5,06/20/2024 10:09 PM,2,4,0
7,0,1,1,1,a3a4591a-a135-11e9-9cda-0a87ae2ba916,30,1.0,0.0,1,11,06/20/2024 10:09 PM,4,7,0
0,5,0,0,0,1958859802548216454,10,,,0,0,06/20/2024 10:09 PM,0,0,0
1,0,1,0,1,a3ac9834-a135-11e9-9cda-0a87ae2ba916,3,0.0,0.0,1,8,06/20/2024 10:09 PM,7,1,0
3,0,1,0,1,a3b38c3f-a135-11e9-9cda-0a87ae2ba916,5,0.0,0.0,1,10,06/20/2024 10:09 PM,7,3,0
3,0,1,2,1,4b4b0d88-80e0-4ef9-a8d1-cdd6a16722f9,3,0.0,0.0,1,10,06/20/2024 10:09 PM,7,3,0
3,0,1,3,1,a3aac4f9-a135-11e9-9cda-0a87ae2ba916,0,0.0,0.0,1,20,06/20/2024 10:09 PM,17,3,0
1,0,1,0,1,a3a781a6-a135-11e9-9cda-0a87ae2ba916,8,0.0,0.0,1,3,06/20/2024 10:09 PM,2,1,0
0,0,1,0,1,1942112671760511044,13,0.0,0.0,1,2,06/20/2024 10:09 PM,2,0,0
5,0,1,0,1,a3ade2c3-a135-11e9-9cda-0a87ae2ba916,0,0.0,0.0,1,11,06/20/2024 10:09 PM,6,5,0
6,0,1,4,1,a3af1767-a135-11e9-9cda-0a87ae2ba916,9,0.0,0.0,1,9,06/20/2024 10:09 PM,3,6,0
0,0,1,2,1,a3ad6c01-a135-11e9-9cda-0a87ae2ba916,1,0.0,1.0,1,11,06/20/2024 10:09 PM,11,0,0
1,0,1,0,1,a3ada002-a135-11e9-9cda-0a87ae2ba916,5,0.0,1.0,1,5,06/20/2024 10:09 PM,4,1,0
3,0,1,2,1,a3b4a579-a135-11e9-9cda-0a87ae2ba916,3,0.0,0.0,1,10,06/20/2024 10:09 PM,7,3,0
2,0,1,0,1,a3b43eb7-a135-11e9-9cda-0a87ae2ba916,1,0.0,0.0,1,10,06/20/2024 10:09 PM,8,2,0
0,0,1,0,1,a3a53843-a135-11e9-9cda-0a87ae2ba916,15,,,1,0,06/20/2024 10:09 PM,0,0,0
1,0,1,1,1,a3af4b26-a135-11e9-9cda-0a87ae2ba916,4,0.0,0.0,1,10,06/20/2024 10:09 PM,9,1,0
0,0,1,6,1,a3a38363-a135-11e9-9cda-0a87ae2ba916,27,3.0,0.0,1,0,06/20/2024 10:09 PM,0,0,0
0,0,1,2,1,a3acef62-a135-11e9-9cda-0a87ae2ba916,1,0.0,3.0,1,9,06/20/2024 10:09 PM,9,0,3
2,0,1,1,1,a3b424f6-a135-11e9-9cda-0a87ae2ba916,6,0.0,0.0,1,8,06/20/2024 10:09 PM,6,2,0
5,0,1,0,1,bc4d498d-c272-4474-beca-10e5268e7253,9,0.0,0.0,1,6,06/20/2024 10:09 PM,1,5,0
11,0,1,2,1,ce334dea-c5ba-45ca-a52d-39dc161683b0,2,0.0,0.0,1,11,06/20/2024 10:09 PM,0,11,0
4,0,1,2,1,a3b486f2-a135-11e9-9cda-0a87ae2ba916,3,0.0,0.0,1,11,06/20/2024 10:09 PM,7,3,0
1,0,1,5,1,a3b49b4c-a135-11e9-9cda-0a87ae2ba916,2,0.0,0.0,1,8,06/20/2024 10:09 PM,7,1,0
6,0,1,0,1,a3a6f2a2-a135-11e9-9cda-0a87ae2ba916,2,0.0,4.0,1,9,06/20/2024 10:09 PM,3,6,0
7,0,1,0,1,a3af9f99-a135-11e9-9cda-0a87ae2ba916,3,0.0,0.0,1,9,06/20/2024 10:09 PM,2,6,0
1,0,1,6,1,a3a37e26-a135-11e9-9cda-0a87ae2ba916,2,0.0,1.0,1,12,06/20/2024 10:09 PM,12,1,1
3,0,1,0,1,1861997616150114834,6,0.0,2.0,1,7,06/20/2024 10:09 PM,4,3,0
0,0,1,4,1,a3a78bc0-a135-11e9-9cda-0a87ae2ba916,34,1.0,0.0,1,16,06/20/2024 10:09 PM,16,0,0
0,0,1,0,1,1936560699993133354,5,0.0,0.0,1,10,06/20/2024 10:09 PM,10,0,0
3,0,1,0,1,a3b0dc1f-a135-11e9-9cda-0a87ae2ba916,7,0.0,0.0,1,4,06/20/2024 10:09 PM,1,3,0
0,0,1,0,1,a3aa9732-a135-11e9-9cda-0a87ae2ba916,2,0.0,2.0,1,15,06/20/2024 10:09 PM,15,0,2
1,0,1,1,1,a3ad711d-a135-11e9-9cda-0a87ae2ba916,8,0.0,0.0,1,10,06/20/2024 10:09 PM,9,1,0
5,0,1,0,1,ad9f8858-dc27-43ca-8fdc-78044b22f1fc,4,0.0,0.0,1,11,06/20/2024 10:09 PM,6,5,0
2,0,1,0,1,6849c4e2-cffa-432b-8d83-5c0524594b4f,10,0.0,0.0,1,5,06/20/2024 10:09 PM,3,2,0
2,0,1,0,1,a3aad940-a135-11e9-9cda-0a87ae2ba916,0,0.0,3.0,1,12,06/20/2024 10:09 PM,10,2,3
2,0,1,1,1,a3acbc0b-a135-11e9-9cda-0a87ae2ba916,1,0.0,0.0,1,17,06/20/2024 10:09 PM,15,2,0
1,0,1,2,1,1861594737501366386,4,0.0,0.0,1,9,06/20/2024 10:09 PM,8,1,0
2,0,1,0,1,1863878044896486356,5,0.0,5.0,1,5,06/20/2024 10:09 PM,3,2,0
1,0,1,0,1,a3ada52f-a135-11e9-9cda-0a87ae2ba916,6,0.0,1.0,1,4,06/20/2024 10:09 PM,3,1,0
0,0,1,0,1,0f9b826b-8885-4c25-96fd-9e2c2074c34e,11,0.0,0.0,1,4,06/20/2024 10:09 PM,4,0,0
1,0,1,1,1,1867616044298100822,6,0.0,0.0,1,8,06/20/2024 10:09 PM,7,1,0
5,0,1,0,1,1932128180709716638,2,0.0,0.0,1,9,06/20/2024 10:09 PM,4,5,0
5,0,1,1,1,1934009488956756950,8,0.0,0.0,1,6,06/20/2024 10:09 PM,1,5,0
6,0,1,1,1,a3a39d55-a135-11e9-9cda-0a87ae2ba916,1,0.0,0.0,1,13,06/20/2024 10:09 PM,7,6,0
0,0,1,0,1,a3a9da3b-a135-11e9-9cda-0a87ae2ba916,11,0.0,1.0,1,7,06/20/2024 10:09 PM,7,0,1
3,0,1,1,1,a3a94bc8-a135-11e9-9cda-0a87ae2ba916,9,0.0,0.0,1,5,06/20/2024 10:09 PM,2,3,0
0,0,1,0,1,a3b1cf80-a135-11e9-9cda-0a87ae2ba916,6,0.0,0.0,1,5,06/20/2024 10:09 PM,5,0,0
3,0,1,0,1,1934288914372987240,11,0.0,0.0,1,4,06/20/2024 10:09 PM,1,3,0
2,0,1,0,1,a3b4aa91-a135-11e9-9cda-0a87ae2ba916,0,0.0,0.0,1,7,06/20/2024 10:09 PM,5,2,0
4,0,1,5,1,a3a593fc-a135-11e9-9cda-0a87ae2ba916,15,0.0,0.0,1,7,06/20/2024 10:09 PM,3,4,0
1,0,1,1,1,a3b143aa-a135-11e9-9cda-0a87ae2ba916,3,0.0,0.0,1,7,06/20/2024 10:09 PM,6,1,0
1,0,1,0,1,a3ac2b9c-a135-11e9-9cda-0a87ae2ba916,4,0.0,1.0,1,10,06/20/2024 10:09 PM,9,1,1
3,0,1,1,1,a3af76f8-a135-11e9-9cda-0a87ae2ba916,11,0.0,0.0,1,3,06/20/2024 10:09 PM,0,3,0
1,0,1,8,1,13820eba-039d-4231-9228-005ab0f4e451,0,0.0,2.0,1,6,06/20/2024 10:08 PM,4,1,0
0,0,1,1,1,a3a4499f-a135-11e9-9cda-0a87ae2ba916,10,0.0,0.0,1,4,06/20/2024 10:08 PM,4,0,0
4,0,1,0,1,1890604055552786620,6,0.0,0.0,1,9,06/20/2024 10:08 PM,5,4,0
0,0,1,0,1,a3adc925-a135-11e9-9cda-0a87ae2ba916,10,0.0,0.0,1,5,06/20/2024 10:08 PM,5,0,0
1,0,1,1,1,a3ade7de-a135-11e9-9cda-0a87ae2ba916,4,0.0,0.0,1,2,06/20/2024 10:08 PM,1,1,0
2,0,1,0,1,a3ae78ab-a135-11e9-9cda-0a87ae2ba916,4,0.0,0.0,1,7,06/20/2024 10:08 PM,5,2,0
3,0,1,4,1,a3ad66e6-a135-11e9-9cda-0a87ae2ba916,1,0.0,1.0,1,5,06/20/2024 10:08 PM,2,3,0
4,0,1,2,1,a3ae8d13-a135-11e9-9cda-0a87ae2ba916,0,0.0,0.0,1,8,06/20/2024 10:08 PM,4,4,0
1,0,1,0,1,a3a6c910-a135-11e9-9cda-0a87ae2ba916,4,1.0,1.0,1,9,06/20/2024 10:08 PM,8,1,0
0,0,1,2,1,1884621142190397936,9,0.0,0.0,1,4,06/20/2024 10:08 PM,4,0,0
0,0,1,2,1,a3acdff9-a135-11e9-9cda-0a87ae2ba916,0,0.0,1.0,1,8,06/20/2024 10:08 PM,8,0,0
0,0,1,0,1,a3aabfe3-a135-11e9-9cda-0a87ae2ba916,12,0.0,0.0,1,7,06/20/2024 10:08 PM,7,0,0
0,0,1,0,1,1879441011318372516,8,0.0,0.0,1,3,06/20/2024 10:08 PM,3,0,0
0,0,1,1,1,10327d47-3c3a-433e-9e38-80638da64232,3,0.0,0.0,1,11,06/20/2024 10:08 PM,11,0,0
1,0,1,3,1,a3ae7dc3-a135-11e9-9cda-0a87ae2ba916,8,0.0,0.0,1,4,06/20/2024 10:08 PM,3,1,0
2,0,1,2,1,1929537544978749446,6,0.0,0.0,1,7,06/20/2024 10:08 PM,5,2,0
5,0,1,0,1,1958859390231356014,10,0.0,0.0,1,5,06/20/2024 10:08 PM,0,5,0
0,0,1,0,1,a3b2044b-a135-11e9-9cda-0a87ae2ba916,8,0.0,0.0,1,3,06/20/2024 10:08 PM,3,0,0
1,0,1,0,1,a3b27bcf-a135-11e9-9cda-0a87ae2ba916,2,0.0,4.0,1,5,06/20/2024 10:08 PM,4,1,0
2,0,1,0,1,1890604506489868740,6,0.0,0.0,1,9,06/20/2024 10:08 PM,7,2,0
7,0,1,1,1,a3aaaba2-a135-11e9-9cda-0a87ae2ba916,3,0.0,0.0,1,11,06/20/2024 10:08 PM,4,7,0
2,0,1,1,1,a3accb60-a135-11e9-9cda-0a87ae2ba916,4,0.0,1.0,1,5,06/20/2024 10:08 PM,3,2,0
4,0,1,3,1,a3a57f6b-a135-11e9-9cda-0a87ae2ba916,0,0.0,0.0,1,12,06/20/2024 10:09 PM,8,4,0
0,0,1,4,1,a3aa2ff4-a135-11e9-9cda-0a87ae2ba916,2,0.0,1.0,1,12,06/20/2024 10:09 PM,12,0,1
0,0,1,1,1,a3a7aa0e-a135-11e9-9cda-0a87ae2ba916,9,0.0,0.0,1,1,06/20/2024 10:09 PM,1,0,0
4,0,1,0,1,a3a96fd5-a135-11e9-9cda-0a87ae2ba916,1,0.0,1.0,1,9,06/20/2024 10:09 PM,5,4,1
0,0,1,2,1,a3b305e7-a135-11e9-9cda-0a87ae2ba916,6,0.0,0.0,1,7,06/20/2024 10:09 PM,7,0,0
4,0,1,1,1,56eccb5b-f4d7-43c5-b554-a6a0a7585e5e,5,0.0,0.0,1,9,06/20/2024 10:09 PM,5,4,0
0,0,1,0,1,1863877673940343638,13,0.0,0.0,1,2,06/20/2024 10:09 PM,2,0,0
0,0,1,1,1,a3acc133-a135-11e9-9cda-0a87ae2ba916,21,0.0,0.0,1,9,06/20/2024 10:09 PM,9,0,0
6,0,1,0,1,a3b024aa-a135-11e9-9cda-0a87ae2ba916,5,0.0,0.0,1,10,06/20/2024 10:09 PM,4,6,0
0,0,1,3,1,a3b43478-a135-11e9-9cda-0a87ae2ba916,1,0.0,0.0,1,3,06/20/2024 10:09 PM,3,0,0
1,0,1,5,1,a3a734ce-a135-11e9-9cda-0a87ae2ba916,0,0.0,0.0,1,34,06/20/2024 10:09 PM,33,1,0
0,0,1,2,1,a3acc649-a135-11e9-9cda-0a87ae2ba916,5,0.0,0.0,1,4,06/20/2024 10:09 PM,4,0,0
0,0,1,0,1,4fcebf8a-b065-4cd1-a167-211a45ada30e,9,0.0,0.0,1,6,06/20/2024 10:09 PM,6,0,0
5,0,1,1,1,a3a81d33-a135-11e9-9cda-0a87ae2ba916,1,0.0,1.0,1,16,06/20/2024 10:09 PM,11,4,1
2,0,1,0,1,1861996658372408268,6,0.0,1.0,1,8,06/20/2024 10:09 PM,6,2,0
0,0,1,2,1,a3a47dde-a135-11e9-9cda-0a87ae2ba916,11,0.0,1.0,1,9,06/20/2024 10:09 PM,9,0,1
2,0,1,0,1,a3b2a9e7-a135-11e9-9cda-0a87ae2ba916,2,0.0,0.0,1,9,06/20/2024 10:09 PM,7,2,0
0,0,1,0,1,1938034793873535334,14,0.0,0.0,1,1,06/20/2024 10:09 PM,1,0,0
5,0,1,0,1,a3a3888b-a135-11e9-9cda-0a87ae2ba916,4,1.0,0.0,1,14,06/20/2024 10:09 PM,9,5,0
1,0,1,2,1,a3a41af5-a135-11e9-9cda-0a87ae2ba916,32,1.0,0.0,1,3,06/20/2024 10:09 PM,2,1,0
1,0,1,7,1,a3aacf29-a135-11e9-9cda-0a87ae2ba916,13,0.0,0.0,1,7,06/20/2024 10:09 PM,6,1,0
1,0,1,0,1,1789242536879942642,15,0.0,0.0,1,4,06/20/2024 10:09 PM,3,1,0
2,0,1,1,1,a3a4fec3-a135-11e9-9cda-0a87ae2ba916,11,0.0,5.0,1,2,06/20/2024 10:09 PM,0,2,0
4,0,1,5,1,a3ac4024-a135-11e9-9cda-0a87ae2ba916,3,0.0,1.0,1,6,06/20/2024 10:09 PM,2,4,0
1,0,1,3,1,a3a53d70-a135-11e9-9cda-0a87ae2ba916,0,3.0,0.0,1,13,06/20/2024 10:09 PM,12,1,0
1,0,1,0,1,a3a4e4e3-a135-11e9-9cda-0a87ae2ba916,7,0.0,4.0,1,8,06/20/2024 10:09 PM,7,1,4
1,0,1,4,1,a3a640d1-a135-11e9-9cda-0a87ae2ba916,11,0.0,0.0,1,12,06/20/2024 10:09 PM,11,1,0
0,0,1,7,1,a3a46361-a135-11e9-9cda-0a87ae2ba916,6,0.0,0.0,1,20,06/20/2024 10:09 PM,20,0,0
6,0,1,0,1,a3af368c-a135-11e9-9cda-0a87ae2ba916,5,0.0,2.0,1,8,06/20/2024 10:09 PM,2,6,0
1,0,1,0,1,a3a7c852-a135-11e9-9cda-0a87ae2ba916,3,0.0,1.0,1,11,06/20/2024 10:09 PM,10,1,1
1,0,1,3,1,1936560522747919086,1,0.0,0.0,1,11,06/20/2024 10:09 PM,10,1,0
0,0,1,2,1,a3aa453c-a135-11e9-9cda-0a87ae2ba916,1,0.0,0.0,1,21,06/20/2024 10:08 PM,21,0,0
2,0,1,1,1,1929119555906179916,5,0.0,0.0,1,9,06/20/2024 10:08 PM,7,2,0
0,1,1,0,1,532a6e43-6efc-4c87-81a8-c75dfd8e8fde,10,1.0,0.0,1,4,06/20/2024 10:08 PM,4,0,0
1,0,1,0,1,a3b12dfb-a135-11e9-9cda-0a87ae2ba916,2,0.0,1.0,1,8,06/20/2024 10:08 PM,7,1,0
3,0,1,3,1,1871992684446460008,1,0.0,0.0,1,11,06/20/2024 10:08 PM,8,3,0
6,0,1,3,1,a3ae923d-a135-11e9-9cda-0a87ae2ba916,5,0.0,0.0,1,7,06/20/2024 10:08 PM,1,6,0
1,0,1,0,1,a3a5b9d3-a135-11e9-9cda-0a87ae2ba916,3,0.0,2.0,1,9,06/20/2024 10:08 PM,8,1,2
4,0,1,1,1,1879438378503419960,2,0.0,3.0,1,5,06/20/2024 10:08 PM,1,4,0
1,0,1,0,1,a3a4203a-a135-11e9-9cda-0a87ae2ba916,17,1.0,0.0,1,1,06/20/2024 10:08 PM,0,1,0
0,0,1,1,1,aea853ed-c70c-4b1b-a7a8-d33869d8d58d,12,0.0,0.0,1,2,06/20/2024 10:08 PM,2,0,0
4,0,1,0,1,a3b4497a-a135-11e9-9cda-0a87ae2ba916,1,0.0,0.0,1,10,06/20/2024 10:08 PM,6,4,0
1,0,1,1,1,a4f9ba74-f1cc-4b6a-90ad-78cacd45d3e1,6,0.0,0.0,1,8,06/20/2024 10:08 PM,7,1,0
1,0,1,0,1,a3a80009-a135-11e9-9cda-0a87ae2ba916,8,0.0,0.0,1,3,06/20/2024 10:09 PM,2,1,0
5,0,1,0,1,a3afcd70-a135-11e9-9cda-0a87ae2ba916,9,0.0,0.0,1,6,06/20/2024 10:09 PM,1,5,0
3,0,1,1,1,a3aade4c-a135-11e9-9cda-0a87ae2ba916,9,0.0,2.0,1,7,06/20/2024 10:09 PM,4,3,0
1,0,1,0,1,a3ad0ecb-a135-11e9-9cda-0a87ae2ba916,4,0.0,0.0,1,7,06/20/2024 10:09 PM,6,1,0
0,0,1,4,1,a3a3d6f0-a135-11e9-9cda-0a87ae2ba916,1,0.0,1.0,1,9,06/20/2024 10:08 PM,9,0,1
0,0,1,2,1,2a80f8d9-85dc-4c36-ba07-86d775ffd1ee,5,0.0,0.0,1,8,06/20/2024 10:09 PM,8,0,0
3,0,1,1,1,a3a89ea8-a135-11e9-9cda-0a87ae2ba916,3,0.0,1.0,1,14,06/20/2024 10:09 PM,11,3,0
0,0,1,4,1,a3a4b164-a135-11e9-9cda-0a87ae2ba916,15,0.0,0.0,1,8,06/20/2024 10:09 PM,8,0,0
2,0,1,4,1,a3a73ef1-a135-11e9-9cda-0a87ae2ba916,0,0.0,0.0,1,11,06/20/2024 10:09 PM,9,2,0
1,0,1,0,1,a3a51934-a135-11e9-9cda-0a87ae2ba916,3,1.0,1.0,1,14,06/20/2024 10:09 PM,13,1,1
0,0,1,0,1,1936560098166245516,11,0.0,0.0,1,4,06/20/2024 10:09 PM,4,0,0
3,0,1,1,1,a3a743ff-a135-11e9-9cda-0a87ae2ba916,1,0.0,1.0,1,12,06/20/2024 10:09 PM,9,3,1
0,0,1,0,1,080ab938-2c1b-4fcf-a83d-74c5ae6ff305,4,0.0,0.0,1,11,06/20/2024 10:09 PM,11,0,0
