num_bikes_disabled,is_installed,num_bikes_available,num_ebikes_available,num_docks_disabled,num_docks_available,is_returning,is_renting,station_id,num_scooters_unavailable,num_scooters_available,timestamp,n_classic,n_electric,n_scooters
4,1,5,0,0,6,1,1,0eeb6baf-c653-4a1a-af17-99f686116b89,0.0,0.0,06/30/2024 06:09 PM,5,0,0
1,1,11,0,0,2,1,1,a3ad6c01-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:09 PM,11,0,0
1,1,9,4,0,5,1,1,a3a6f2a2-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,5,4,0
3,1,2,0,0,10,1,1,a3a7258b-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,2,0,0
0,1,13,0,0,2,1,1,1932130426977611818,0.0,0.0,06/30/2024 06:09 PM,13,0,0
0,1,12,1,0,2,1,1,a3a94bc8-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:09 PM,11,1,0
0,1,4,1,0,11,1,1,1861997616150114834,0.0,0.0,06/30/2024 06:09 PM,3,1,0
0,1,5,0,0,6,1,1,a3b1cf80-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,5,0,0
2,1,4,1,0,5,1,1,a3acfa38-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,3,1,0
2,1,2,1,0,10,1,1,a3a9ecff-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,1,1,0
2,1,13,10,0,0,1,1,1942118282074374350,0.0,0.0,06/30/2024 06:09 PM,3,10,0
3,1,9,3,0,3,1,1,4b4b0d88-80e0-4ef9-a8d1-cdd6a16722f9,0.0,0.0,06/30/2024 06:09 PM,6,3,0
1,1,7,1,0,1,1,1,a3aad940-a135-11e9-9cda-0a87ae2ba916,0.0,6.0,06/30/2024 06:09 PM,6,1,6
7,1,7,0,0,8,1,1,a3aa0699-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:09 PM,7,0,0
1,1,5,2,0,4,1,1,a3b42f5f-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:09 PM,3,2,0
0,1,4,3,0,7,1,1,a3ade2c3-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,1,3,0
0,1,2,1,0,13,1,1,bc4d498d-c272-4474-beca-10e5268e7253,0.0,0.0,06/30/2024 06:09 PM,1,1,0
1,1,0,0,0,26,1,1,a3a55b3e-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,0,0,0
0,1,7,0,0,8,1,1,7dc58bb9-24de-4544-9a12-c3975139370f,0.0,0.0,06/30/2024 06:09 PM,7,0,0
3,1,11,6,0,9,1,1,a3aac4f9-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,5,6,0
3,1,5,1,0,11,1,1,a3aa9732-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,4,1,0
1,1,7,5,0,14,1,1,a3af1767-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,2,5,0
1,1,15,1,0,3,1,1,a3ad711d-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,14,1,0
0,1,9,0,0,5,1,1,a3ad523f-a135-11e9-9cda-0a87ae2ba916,1.0,0.0,06/30/2024 06:09 PM,9,0,0
0,1,13,5,0,1,1,1,1931391724317609988,0.0,1.0,06/30/2024 06:09 PM,8,5,0
0,1,7,4,0,8,1,1,0f9b826b-8885-4c25-96fd-9e2c2074c34e,0.0,0.0,06/30/2024 06:09 PM,3,4,0
0,1,9,4,0,1,1,1,a3b1db23-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:09 PM,5,4,0
5,1,0,0,0,14,1,1,a3a503e5-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,0,0,0
1,1,8,2,0,5,1,1,a3ac2b9c-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:09 PM,6,2,1
4,1,32,2,0,2,1,1,a3a4c0df-a135-11e9-9cda-0a87ae2ba916,1.0,0.0,06/30/2024 06:09 PM,30,2,0
2,1,8,0,0,3,1,1,a3a85eda-a135-11e9-9cda-0a87ae2ba916,0.0,2.0,06/30/2024 06:09 PM,8,0,0
3,1,0,0,0,28,1,1,9e1fbaaa-e872-4505-ada6-5080e62bef77,0.0,0.0,06/30/2024 06:09 PM,0,0,0
8,1,12,1,0,17,1,1,a3a38363-a135-11e9-9cda-0a87ae2ba916,1.0,1.0,06/30/2024 06:09 PM,11,1,1
0,1,1,1,0,18,1,1,a3aa2abb-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,0,1,0
1,1,10,0,0,0,1,1,a3b143aa-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,10,0,0
7,1,4,3,0,8,1,1,a3b0e657-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,1,3,0
0,1,0,0,0,11,1,1,1958860132283810038,,,06/30/2024 06:09 PM,0,0,0
0,1,7,2,0,24,1,1,a3a7e19b-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,5,2,0
0,1,12,0,0,3,1,1,a3a9da3b-a135-11e9-9cda-0a87ae2ba916,0.0,4.0,06/30/2024 06:09 PM,12,0,4
2,1,6,0,0,7,1,1,a3b486f2-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,6,0,0
0,1,13,11,0,9,1,1,a3a482fb-a135-11e9-9cda-0a87ae2ba916,0.0,5.0,06/30/2024 06:09 PM,2,11,5
4,1,5,0,0,6,1,1,a3af6c2f-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,5,0,0
0,1,14,0,0,0,1,1,1936566487749193740,0.0,1.0,06/30/2024 06:09 PM,14,0,0
6,1,3,0,0,6,1,1,1938033609511385892,0.0,0.0,06/30/2024 06:09 PM,3,0,0
0,1,9,3,0,2,1,1,a3b28b4a-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,6,3,0
0,1,6,1,0,12,1,1,a3a5ce97-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:09 PM,5,1,1
2,1,2,0,0,9,1,1,a3a7c341-a135-11e9-9cda-0a87ae2ba916,0.0,2.0,06/30/2024 06:09 PM,2,0,2
0,1,1,0,0,21,1,1,a3a4bbba-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:09 PM,1,0,1
2,1,21,16,0,4,1,1,a3a86c05-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,5,16,0
0,1,4,1,0,11,1,1,a3b38c3f-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,3,1,0
3,1,3,1,0,10,1,1,a3b37ce0-a135-11e9-9cda-0a87ae2ba916,0.0,2.0,06/30/2024 06:09 PM,2,1,2
0,1,8,6,0,7,1,1,3d1da4c7-23c9-4731-81f5-91db08f6c97f,0.0,0.0,06/30/2024 06:09 PM,2,6,0
0,1,8,1,0,3,1,1,a3a7b936-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,7,1,0
2,1,8,8,0,5,1,1,ce334dea-c5ba-45ca-a52d-39dc161683b0,0.0,0.0,06/30/2024 06:09 PM,0,8,0
7,1,8,5,0,0,1,1,1867227665093179888,0.0,0.0,06/30/2024 06:09 PM,3,5,0
2,1,12,0,0,1,1,1,a3b4a579-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,12,0,0
1,1,2,1,0,39,1,1,a3a43f48-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,1,1,0
0,1,5,1,0,13,1,1,a3a59915-a135-11e9-9cda-0a87ae2ba916,1.0,0.0,06/30/2024 06:09 PM,4,1,0
0,1,2,0,0,9,1,1,a3b2659d-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,2,0,0
0,1,5,2,0,6,1,1,a3acd078-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,3,2,0
0,1,7,5,0,8,1,1,a3afa4c3-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,2,5,0
1,1,6,0,0,8,1,1,a3afe6ed-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,6,0,0
0,1,5,0,0,6,1,1,a3b2b419-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,5,0,0
2,1,3,0,0,9,1,1,1945195574597886460,0.0,1.0,06/30/2024 06:09 PM,3,0,0
0,1,3,2,0,12,1,1,87c01e57-8a00-430d-9eb3-2abe51e535dd,0.0,0.0,06/30/2024 06:09 PM,1,2,0
0,1,4,1,0,6,1,1,a3add365-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:09 PM,3,1,0
0,1,10,6,0,1,1,1,a3af1cec-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,4,6,0
0,1,0,0,0,11,1,1,a3b43eb7-a135-11e9-9cda-0a87ae2ba916,,,06/30/2024 06:09 PM,0,0,0
11,1,1,1,0,11,1,1,a3a37e26-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,0,1,0
2,1,12,9,0,1,1,1,1928795714838393816,0.0,0.0,06/30/2024 06:09 PM,3,9,0
4,1,1,1,0,10,1,1,a3b424f6-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,0,1,0
12,1,2,2,0,1,1,1,a3b2e72c-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,0,2,0
0,1,3,2,0,12,1,1,1962563227519515280,0.0,0.0,06/30/2024 06:09 PM,1,2,0
0,1,3,0,0,12,1,1,a3b4afb6-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,3,0,0
0,1,6,2,0,5,1,1,a3b0dc1f-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,4,2,0
0,1,8,1,0,3,1,1,a3a7a4fc-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,7,1,0
4,1,6,0,0,5,1,1,1879437308430949172,0.0,0.0,06/30/2024 06:09 PM,6,0,0
3,1,2,1,0,14,1,1,a3aa9c65-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,1,1,0
0,1,7,0,0,7,1,1,a3b372b1-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,7,0,0
0,1,10,3,0,15,1,1,a3a57527-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:09 PM,7,3,1
3,1,4,0,0,4,1,1,a3a3983e-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,4,0,0
0,1,12,1,0,3,1,1,a3a9a24f-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,11,1,0
0,1,11,0,0,4,1,1,1958859802548216454,0.0,0.0,06/30/2024 06:09 PM,11,0,0
0,1,2,2,0,4,1,1,1863878044896486356,0.0,9.0,06/30/2024 06:09 PM,0,2,0
0,1,12,2,0,3,1,1,1929934715947649384,0.0,0.0,06/30/2024 06:10 PM,10,2,0
0,1,10,0,0,1,1,1,a3ac9834-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:10 PM,10,0,0
0,1,13,2,0,2,1,1,1861594737501366386,0.0,0.0,06/30/2024 06:10 PM,11,2,0
3,1,23,4,0,20,1,1,a3a50ec8-a135-11e9-9cda-0a87ae2ba916,1.0,0.0,06/30/2024 06:10 PM,19,4,0
5,1,18,0,0,0,1,1,a3a9d529-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:10 PM,18,0,0
3,1,10,1,0,1,1,1,a3a3d1b8-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:10 PM,9,1,1
1,1,3,0,0,26,1,1,a3a9e44a-a135-11e9-9cda-0a87ae2ba916,1.0,0.0,06/30/2024 06:10 PM,3,0,0
6,1,5,2,0,43,1,1,a3a37378-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:10 PM,2,2,0
1,1,7,4,0,3,1,1,a3af9064-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:10 PM,3,4,0
1,1,13,4,0,0,1,1,a3a5e353-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:10 PM,9,4,0
0,1,7,4,0,4,1,1,1775509322900183222,0.0,0.0,06/30/2024 06:10 PM,3,4,0
5,1,2,1,0,15,1,1,a3a589b9-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:10 PM,1,1,0
0,1,6,5,0,9,1,1,a3a3c174-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:10 PM,1,5,0
6,1,0,0,0,25,1,1,a3a513e9-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,0,0,0
1,1,1,0,0,10,1,1,a3a6ce53-a135-11e9-9cda-0a87ae2ba916,2.0,0.0,06/30/2024 06:10 PM,1,0,0
3,1,7,2,0,37,1,1,a3a78bc0-a135-11e9-9cda-0a87ae2ba916,2.0,7.0,06/30/2024 06:10 PM,5,2,7
0,1,10,2,0,5,1,1,1936560699993133354,0.0,0.0,06/30/2024 06:10 PM,8,2,0
5,1,9,5,0,1,1,1,1945088454548058244,0.0,0.0,06/30/2024 06:10 PM,4,5,0
4,1,14,1,0,19,1,1,a3a4d588-a135-11e9-9cda-0a87ae2ba916,1.0,0.0,06/30/2024 06:10 PM,12,1,2
2,1,9,4,0,0,1,1,a3afc858-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:10 PM,5,4,0
2,1,10,1,0,7,1,1,a3aa7db3-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,9,1,0
4,1,2,0,0,17,1,1,a3a4cb42-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,2,0,0
0,1,11,4,0,4,1,1,ad9f8858-dc27-43ca-8fdc-78044b22f1fc,0.0,0.0,06/30/2024 06:09 PM,7,4,0
4,1,4,3,0,20,1,1,a3a4daa1-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:10 PM,0,3,0
0,1,3,1,0,8,1,1,a3a781a6-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:10 PM,2,1,0
1,1,5,0,0,1,1,1,a3b0f5c9-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:10 PM,5,0,0
0,1,7,4,0,8,1,1,1955904736576827886,0.0,0.0,06/30/2024 06:10 PM,3,4,0
0,1,1,0,0,0,1,1,1934288914372987240,0.0,14.0,06/30/2024 06:10 PM,1,0,0
2,1,5,3,0,8,1,1,1934009488956756950,0.0,0.0,06/30/2024 06:10 PM,2,3,0
3,1,2,0,0,14,1,1,a3a786ac-a135-11e9-9cda-0a87ae2ba916,1.0,0.0,06/30/2024 06:10 PM,2,0,0
3,1,9,0,0,3,1,1,a3a8275e-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:10 PM,9,0,0
0,1,15,10,0,0,1,1,1869036027793202092,0.0,0.0,06/30/2024 06:10 PM,5,10,0
2,1,0,0,0,13,1,1,a3af8642-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:10 PM,0,0,0
0,1,0,0,0,26,1,1,a3a56075-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:10 PM,0,0,1
0,0,0,0,0,0,0,0,1963672958015783854,,,01/01/1970 06:00 PM,0,0,0
1,1,3,1,0,6,1,1,1879438378503419960,0.0,1.0,06/30/2024 06:07 PM,2,1,0
7,1,5,1,0,13,1,1,a3a4b164-a135-11e9-9cda-0a87ae2ba916,0.0,2.0,06/30/2024 06:08 PM,4,1,2
2,1,11,5,0,2,1,1,8759a858-d7eb-4382-b38f-2223c3f9e25d,0.0,0.0,06/30/2024 06:08 PM,6,5,0
0,1,1,0,0,18,1,1,a3aad436-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,1,0,0
2,1,5,1,0,8,1,1,2a80f8d9-85dc-4c36-ba07-86d775ffd1ee,0.0,0.0,06/30/2024 06:08 PM,4,1,0
0,1,8,1,0,3,1,1,a3a43a25-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,7,1,0
2,1,13,7,0,0,1,1,1789242536879942642,0.0,4.0,06/30/2024 06:08 PM,6,7,0
2,1,7,0,0,0,1,1,532a6e43-6efc-4c87-81a8-c75dfd8e8fde,0.0,7.0,06/30/2024 06:08 PM,7,0,7
0,1,0,0,0,11,1,1,1962991219412381958,,,06/30/2024 06:06 PM,0,0,0
1,1,9,1,0,1,1,1,a3adaa52-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,8,1,0
0,1,13,9,0,2,1,1,1945195369201185184,0.0,0.0,06/30/2024 06:07 PM,4,9,0
7,1,5,1,1,0,1,1,13820eba-039d-4231-9228-005ab0f4e451,0.0,0.0,06/30/2024 06:08 PM,4,1,0
1,1,7,0,0,7,1,1,1890604506489868740,0.0,0.0,06/30/2024 06:08 PM,7,0,0
0,1,3,2,0,10,1,1,a3b024aa-a135-11e9-9cda-0a87ae2ba916,0.0,2.0,06/30/2024 06:08 PM,1,2,0
0,1,4,2,0,6,1,1,a3b2c354-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,2,2,0
1,1,6,2,0,8,1,1,1890604055552786620,0.0,0.0,06/30/2024 06:08 PM,4,2,0
0,1,5,2,0,10,1,1,a3afcd70-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,3,2,0
0,1,5,3,0,10,1,1,a3aa259c-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,2,3,0
1,1,7,1,0,6,1,1,1ce9b7b2-6ef1-4e3b-abd4-85dedaf0ee65,1.0,0.0,06/30/2024 06:08 PM,6,1,0
0,1,14,2,0,1,1,1,a3a73ef1-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,12,2,0
0,1,9,1,0,6,1,1,d6456ded-180b-4d6e-b020-3aa80bce5c2c,0.0,0.0,06/30/2024 06:08 PM,8,1,0
0,1,5,2,0,5,1,1,a3ad327e-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:08 PM,3,2,1
4,1,13,5,0,1,1,1,a3a81d33-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,8,5,0
1,1,8,2,0,6,1,1,a3b01f9c-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,6,2,0
0,1,10,0,0,1,1,1,a3b2044b-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,10,0,0
1,1,14,10,0,0,1,1,1928767416660546464,0.0,0.0,06/30/2024 06:08 PM,4,10,0
1,1,5,2,0,1,1,1,a3ade7de-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,3,2,0
2,1,7,2,0,25,1,1,a3a734ce-a135-11e9-9cda-0a87ae2ba916,1.0,3.0,06/30/2024 06:08 PM,5,2,3
3,1,3,0,0,9,1,1,1929119555906179916,0.0,0.0,06/30/2024 06:08 PM,3,0,0
6,1,6,0,1,4,1,1,b8c74f86-2873-4818-88ac-81d9ae374add,1.0,1.0,06/30/2024 06:08 PM,6,0,1
1,1,8,2,0,6,1,1,a3af8b51-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,6,2,0
1,1,12,0,0,6,1,1,a3adb9a3-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,12,0,0
10,1,13,0,0,8,1,1,a3a50991-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,13,0,0
1,1,10,3,0,9,1,1,a3a7eba7-a135-11e9-9cda-0a87ae2ba916,0.0,3.0,06/30/2024 06:08 PM,7,2,3
1,1,4,0,0,14,1,1,a3a3888b-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,4,0,0
0,1,5,3,0,10,1,1,95185a0d-da45-406a-a892-6b37b0d29fa8,0.0,0.0,06/30/2024 06:08 PM,2,3,0
2,1,13,1,0,0,1,1,a3af368c-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,12,1,0
1,1,2,1,0,8,1,1,a3a6de38-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,1,1,0
1,1,10,2,0,8,1,1,a3a4ef26-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,8,2,0
1,1,8,1,0,6,1,1,a3a743ff-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,7,1,0
0,1,11,0,0,4,1,1,080ab938-2c1b-4fcf-a83d-74c5ae6ff305,0.0,0.0,06/30/2024 06:08 PM,11,0,0
9,1,16,6,0,30,1,1,a3a53324-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,10,6,0
0,1,9,6,0,6,1,1,1942481603584237586,0.0,0.0,06/30/2024 06:08 PM,3,6,0
3,1,8,0,0,12,1,1,a3a47dde-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,8,0,0
2,1,6,2,0,14,1,1,a3aa453c-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:09 PM,4,2,0
2,1,3,1,0,10,1,1,a3a9309d-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,2,1,0
4,1,9,0,0,2,1,1,a3ae7dc3-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,9,0,0
1,1,11,7,0,3,1,1,1932441496569160306,0.0,0.0,06/30/2024 06:09 PM,4,7,0
2,1,6,2,0,35,1,1,a3a72aad-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,4,2,0
10,1,6,0,0,20,1,1,a3a9892f-a135-11e9-9cda-0a87ae2ba916,3.0,0.0,06/30/2024 06:09 PM,6,0,0
0,1,1,1,0,10,1,1,a3b1f4fb-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,0,1,0
2,1,3,1,0,10,1,1,1884621142190397936,0.0,0.0,06/30/2024 06:09 PM,2,1,0
2,1,5,1,0,4,1,1,a3ad5764-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,4,1,0
0,1,4,0,0,6,1,1,a3aa54a0-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:09 PM,4,0,0
0,1,5,1,0,6,1,1,a3acc649-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,4,1,0
1,1,4,1,0,13,1,1,a3a84fb8-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:09 PM,3,1,0
1,1,2,0,0,12,1,1,a3af40f1-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,2,0,0
4,1,9,0,0,2,1,1,a3b305e7-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,9,0,0
1,1,8,7,0,9,1,1,a3a53d70-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:09 PM,1,7,1
0,1,5,0,0,6,1,1,1879441011318372516,0.0,0.0,06/30/2024 06:09 PM,5,0,0
1,1,10,2,0,7,1,1,a3a4b693-a135-11e9-9cda-0a87ae2ba916,0.0,5.0,06/30/2024 06:09 PM,8,2,5
0,1,2,0,0,13,1,1,1938034793873535334,0.0,0.0,06/30/2024 06:09 PM,2,0,0
5,1,7,5,0,2,1,1,a3a7faf7-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:09 PM,2,5,1
0,1,8,1,0,7,1,1,1955858510671552648,0.0,0.0,06/30/2024 06:09 PM,7,1,0
0,1,8,5,0,4,1,1,1866476160171649058,0.0,0.0,06/30/2024 06:09 PM,3,5,0
0,1,1,0,0,14,1,1,1963650659022207484,0.0,0.0,06/30/2024 06:09 PM,1,0,0
1,1,4,0,0,8,1,1,a3a4499f-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:09 PM,4,0,1
1,1,8,5,0,5,1,1,1943243743326460398,0.0,1.0,06/30/2024 06:09 PM,3,5,0
2,1,11,1,0,3,1,1,a3a3dc37-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,10,1,0
0,1,5,1,0,5,1,1,1943243414585123730,0.0,5.0,06/30/2024 06:09 PM,4,1,0
1,1,23,2,0,1,1,1,a3aacf29-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,21,4,0
3,1,10,0,0,2,1,1,1872722290312745226,0.0,0.0,06/30/2024 06:09 PM,10,0,0
0,1,11,4,0,0,1,1,a3ae78ab-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,7,4,0
1,1,9,6,0,5,1,1,1861996658372408268,0.0,0.0,06/30/2024 06:08 PM,3,6,0
6,1,3,1,0,23,1,1,a3a523a6-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,2,0,0
6,1,5,0,1,1,1,1,a3ac4024-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,5,0,0
0,1,11,5,0,0,1,1,a3b4497a-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,6,5,0
0,1,8,3,0,7,1,1,a3a84ab4-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:08 PM,5,3,0
0,1,8,1,0,7,1,1,7c56e4d5-92ee-4129-9a3a-d2ce89eab31d,0.0,0.0,06/30/2024 06:08 PM,7,1,0
4,1,9,3,0,1,1,1,a3ae923d-a135-11e9-9cda-0a87ae2ba916,1.0,0.0,06/30/2024 06:09 PM,6,3,0
1,1,6,1,0,7,1,1,a3a7c852-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:09 PM,5,1,1
3,1,0,0,0,16,1,1,a3aabfe3-a135-11e9-9cda-0a87ae2ba916,0.0,0.0,06/30/2024 06:09 PM,0,0,0
8,1,11,3,0,0,1,1,97818a9b-0f86-44df-98e6-1bc16812e3d9,0.0,0.0,06/30/2024 06:08 PM,8,3,0
1,1,0,0,0,13,1,1,a3ad2322-a135-11e9-9cda-0a87ae2ba916,0.0,1.0,06/30/2024 06:09 PM,0,0,1
2,1,4,0,0,11,1,1,a3a7537c-a135-11e9-9cda-0a87ae2ba916,1.0,4.0,06/30/2024 06:09 PM,3,0,4
1,1,7,0,0,3,1,1,1879442377117973296,0.0,0.0,06/30/2024 06:09 PM,7,0,0
