num_bikes_disabled,is_renting,num_docks_disabled,num_ebikes_available,is_returning,station_id,num_bikes_available,num_docks_available,is_installed,num_scooters_available,num_scooters_unavailable,timestamp,n_classic,n_electric,n_scooters
1,1,0,0,1,a3a7b936-a135-11e9-9cda-0a87ae2ba916,7,3,1,0.0,0.0,07/05/2024 02:07 AM,7,0,0
2,1,0,5,1,a3a6d371-a135-11e9-9cda-0a87ae2ba916,10,3,1,0.0,0.0,07/05/2024 02:07 AM,5,5,0
1,1,0,0,1,a3a503e5-a135-11e9-9cda-0a87ae2ba916,8,10,1,0.0,0.0,07/05/2024 02:07 AM,8,0,0
0,0,39,0,0,a3a4d588-a135-11e9-9cda-0a87ae2ba916,0,0,1,,,07/05/2024 02:07 AM,0,0,0
0,1,0,1,1,1936566487749193740,10,4,1,1.0,0.0,07/05/2024 02:07 AM,9,1,0
0,1,0,0,1,1932130426977611818,13,2,1,0.0,0.0,07/05/2024 02:07 AM,13,0,0
0,1,0,3,1,0f9b826b-8885-4c25-96fd-9e2c2074c34e,12,3,1,0.0,0.0,07/05/2024 02:07 AM,9,3,0
4,1,0,0,1,1879437308430949172,7,4,1,0.0,0.0,07/05/2024 02:07 AM,7,0,0
6,1,0,2,1,a3b2e72c-a135-11e9-9cda-0a87ae2ba916,9,0,1,0.0,0.0,07/05/2024 02:07 AM,7,2,0
5,1,0,3,1,bbf9b599-1873-4133-b670-a0ef9e5c429c,5,5,1,0.0,0.0,07/05/2024 02:07 AM,2,3,0
0,1,0,1,1,a3a4daa1-a135-11e9-9cda-0a87ae2ba916,10,16,1,1.0,0.0,07/05/2024 02:07 AM,9,1,1
0,1,0,1,1,a3ac2b9c-a135-11e9-9cda-0a87ae2ba916,1,13,1,0.0,1.0,07/05/2024 02:08 AM,0,1,0
4,1,0,3,1,a3af6c2f-a135-11e9-9cda-0a87ae2ba916,6,5,1,0.0,0.0,07/05/2024 02:08 AM,3,3,0
0,1,0,6,1,a3a4c0df-a135-11e9-9cda-0a87ae2ba916,19,16,1,4.0,0.0,07/05/2024 02:08 AM,13,6,4
1,1,0,0,1,a3a3e158-a135-11e9-9cda-0a87ae2ba916,5,17,1,0.0,0.0,07/05/2024 02:08 AM,5,0,0
4,1,0,0,1,a3a3d1b8-a135-11e9-9cda-0a87ae2ba916,6,4,1,0.0,1.0,07/05/2024 02:08 AM,6,0,0
0,1,0,4,1,1861997616150114834,9,6,1,0.0,0.0,07/05/2024 02:08 AM,5,4,0
2,1,0,5,1,a3aa692e-a135-11e9-9cda-0a87ae2ba916,11,1,1,1.0,0.0,07/05/2024 02:08 AM,6,5,0
0,1,0,1,1,1962566331666471698,2,13,1,0.0,0.0,07/05/2024 02:08 AM,1,1,0
1,1,0,4,1,ad9f8858-dc27-43ca-8fdc-78044b22f1fc,9,4,1,0.0,0.0,07/05/2024 02:08 AM,5,4,0
0,1,0,1,1,a3a9da3b-a135-11e9-9cda-0a87ae2ba916,1,1,1,17.0,0.0,07/05/2024 02:08 AM,0,1,17
0,1,0,5,1,1932441844638063332,8,7,1,0.0,0.0,07/05/2024 02:08 AM,3,5,0
1,1,0,0,1,a3a55b3e-a135-11e9-9cda-0a87ae2ba916,1,24,1,0.0,0.0,07/05/2024 02:08 AM,1,0,0
0,1,0,8,1,a3af9f99-a135-11e9-9cda-0a87ae2ba916,11,0,1,0.0,0.0,07/05/2024 02:08 AM,3,8,0
0,1,0,0,1,a3add365-a135-11e9-9cda-0a87ae2ba916,2,8,1,1.0,0.0,07/05/2024 02:08 AM,2,0,0
2,1,0,3,1,a3b37ce0-a135-11e9-9cda-0a87ae2ba916,10,7,1,0.0,0.0,07/05/2024 02:08 AM,7,3,0
1,1,0,1,1,1867616044298100822,9,5,1,0.0,0.0,07/05/2024 02:08 AM,8,1,0
3,1,0,3,1,a3a3983e-a135-11e9-9cda-0a87ae2ba916,8,1,1,0.0,0.0,07/05/2024 02:08 AM,5,2,0
0,1,0,2,1,1927695368784189454,7,1,1,7.0,0.0,07/05/2024 02:08 AM,5,2,0
2,1,0,1,1,a3af1767-a135-11e9-9cda-0a87ae2ba916,9,11,1,0.0,0.0,07/05/2024 02:08 AM,8,1,0
0,1,0,1,1,a3a59915-a135-11e9-9cda-0a87ae2ba916,8,11,1,0.0,0.0,07/05/2024 02:08 AM,7,1,0
0,1,0,0,1,a3a4bbba-a135-11e9-9cda-0a87ae2ba916,18,4,1,0.0,1.0,07/05/2024 02:08 AM,18,0,0
0,1,0,3,1,a3af1cec-a135-11e9-9cda-0a87ae2ba916,10,1,1,0.0,0.0,07/05/2024 02:08 AM,7,3,0
4,1,0,2,1,a3aa2abb-a135-11e9-9cda-0a87ae2ba916,2,13,1,0.0,0.0,07/05/2024 02:08 AM,0,2,0
1,1,0,2,1,a3a40ad8-a135-11e9-9cda-0a87ae2ba916,8,18,1,0.0,0.0,07/05/2024 02:08 AM,6,2,0
2,1,0,0,1,a3a5eb69-a135-11e9-9cda-0a87ae2ba916,5,22,1,0.0,1.0,07/05/2024 02:08 AM,5,0,0
0,1,0,1,1,a3b128de-a135-11e9-9cda-0a87ae2ba916,1,1,1,8.0,0.0,07/05/2024 02:08 AM,0,1,0
0,1,0,0,1,a3b372b1-a135-11e9-9cda-0a87ae2ba916,4,11,1,0.0,0.0,07/05/2024 02:08 AM,4,0,0
0,1,0,0,1,a3a5e353-a135-11e9-9cda-0a87ae2ba916,14,1,1,0.0,0.0,07/05/2024 02:08 AM,14,0,0
0,1,0,0,1,9e1fbaaa-e872-4505-ada6-5080e62bef77,9,21,1,1.0,0.0,07/05/2024 02:08 AM,9,0,0
3,1,0,0,1,a3b2dcf0-a135-11e9-9cda-0a87ae2ba916,6,2,1,0.0,0.0,07/05/2024 02:08 AM,6,0,0
1,1,0,0,1,a3b0f5c9-a135-11e9-9cda-0a87ae2ba916,2,4,1,0.0,0.0,07/05/2024 02:08 AM,2,0,0
2,1,0,1,1,a3a3c174-a135-11e9-9cda-0a87ae2ba916,9,4,1,0.0,0.0,07/05/2024 02:08 AM,8,1,0
1,1,0,0,1,a3a482fb-a135-11e9-9cda-0a87ae2ba916,9,11,1,5.0,1.0,07/05/2024 02:08 AM,9,0,5
2,1,0,0,1,98fe78dc-4efa-4b39-a47c-0d94abcdb221,5,4,1,0.0,0.0,07/05/2024 02:08 AM,5,0,0
0,1,0,0,1,a3a9bbf0-a135-11e9-9cda-0a87ae2ba916,5,4,1,6.0,0.0,07/05/2024 02:08 AM,5,0,6
3,1,0,0,1,a3a78bc0-a135-11e9-9cda-0a87ae2ba916,12,31,1,7.0,1.0,07/05/2024 02:08 AM,12,0,7
1,1,0,0,1,1942112671760511044,9,5,1,0.0,0.0,07/05/2024 02:08 AM,9,0,0
0,1,0,0,1,a3a9ecff-a135-11e9-9cda-0a87ae2ba916,10,3,1,1.0,0.0,07/05/2024 02:08 AM,10,0,1
1,1,0,3,1,a3b4a579-a135-11e9-9cda-0a87ae2ba916,13,1,1,0.0,0.0,07/05/2024 02:08 AM,10,3,0
0,1,0,4,1,a3ada52f-a135-11e9-9cda-0a87ae2ba916,8,3,1,0.0,0.0,07/05/2024 02:08 AM,4,4,0
0,1,0,3,1,a3ac9834-a135-11e9-9cda-0a87ae2ba916,6,5,1,0.0,0.0,07/05/2024 02:08 AM,3,3,0
0,1,0,0,1,a3b1cf80-a135-11e9-9cda-0a87ae2ba916,5,6,1,0.0,0.0,07/05/2024 02:08 AM,5,0,0
1,1,0,10,1,1928795714838393816,14,0,1,0.0,0.0,07/05/2024 02:08 AM,4,10,0
0,1,0,3,1,1863878044896486356,4,0,1,11.0,0.0,07/05/2024 02:08 AM,1,3,0
0,1,0,5,1,3d1da4c7-23c9-4731-81f5-91db08f6c97f,7,8,1,0.0,0.0,07/05/2024 02:08 AM,2,5,0
0,1,0,3,1,a3b43eb7-a135-11e9-9cda-0a87ae2ba916,9,2,1,0.0,0.0,07/05/2024 02:08 AM,6,3,0
0,1,0,1,1,2f5957e4-e83a-4d5a-b073-ec9422989315,5,10,1,0.0,0.0,07/05/2024 02:08 AM,4,1,0
1,1,0,0,1,a3a37e26-a135-11e9-9cda-0a87ae2ba916,18,2,1,1.0,0.0,07/05/2024 02:08 AM,18,0,1
0,1,0,0,1,1936560950769470316,3,11,1,0.0,1.0,07/05/2024 02:08 AM,3,0,0
1,1,0,2,1,1775509322900183222,4,6,1,0.0,0.0,07/05/2024 02:08 AM,2,2,0
5,1,0,1,1,a3a589b9-a135-11e9-9cda-0a87ae2ba916,8,10,1,0.0,0.0,07/05/2024 02:08 AM,7,1,0
2,1,0,1,1,a3b4aa91-a135-11e9-9cda-0a87ae2ba916,5,0,1,0.0,0.0,07/05/2024 02:08 AM,4,1,0
0,1,0,1,1,a3a5ce97-a135-11e9-9cda-0a87ae2ba916,7,10,1,2.0,0.0,07/05/2024 02:08 AM,6,1,2
0,1,0,4,1,1961473975097987236,14,1,1,0.0,0.0,07/05/2024 02:08 AM,10,4,0
1,1,0,0,1,a3a7c341-a135-11e9-9cda-0a87ae2ba916,7,7,1,1.0,0.0,07/05/2024 02:08 AM,7,0,0
0,1,0,4,1,a3a4cb42-a135-11e9-9cda-0a87ae2ba916,14,7,1,2.0,0.0,07/05/2024 02:08 AM,10,4,2
0,1,0,0,1,a3a86c05-a135-11e9-9cda-0a87ae2ba916,22,5,1,0.0,0.0,07/05/2024 02:08 AM,22,0,0
7,1,0,1,1,a3a9d529-a135-11e9-9cda-0a87ae2ba916,11,5,1,0.0,0.0,07/05/2024 02:08 AM,10,1,0
2,1,0,5,1,1951050538021341810,6,3,1,0.0,0.0,07/05/2024 02:08 AM,1,5,0
1,1,0,0,1,1958859802548216454,11,3,1,0.0,0.0,07/05/2024 02:08 AM,11,0,0
0,1,0,0,1,a3b24c1f-a135-11e9-9cda-0a87ae2ba916,7,4,1,0.0,0.0,07/05/2024 02:08 AM,7,0,0
0,1,0,4,1,1955904736576827886,8,7,1,0.0,0.0,07/05/2024 02:08 AM,4,4,0
2,1,0,0,1,a3ac4a7c-a135-11e9-9cda-0a87ae2ba916,3,6,1,0.0,0.0,07/05/2024 02:08 AM,3,0,0
2,1,0,2,1,a3a4591a-a135-11e9-9cda-0a87ae2ba916,12,8,1,21.0,1.0,07/05/2024 02:08 AM,10,2,21
2,1,0,4,1,a3af8642-a135-11e9-9cda-0a87ae2ba916,10,3,1,0.0,0.0,07/05/2024 02:08 AM,6,4,0
5,1,0,0,1,1861589903150238332,5,5,1,0.0,0.0,07/05/2024 02:08 AM,5,0,0
0,1,0,2,1,a3a8275e-a135-11e9-9cda-0a87ae2ba916,5,10,1,0.0,0.0,07/05/2024 02:08 AM,3,2,0
1,1,0,0,1,a3a7be40-a135-11e9-9cda-0a87ae2ba916,0,4,1,9.0,1.0,07/05/2024 02:08 AM,0,0,9
0,1,0,14,1,1945087711550943880,14,1,1,0.0,0.0,07/05/2024 02:08 AM,0,14,0
0,1,0,1,1,bc4d498d-c272-4474-beca-10e5268e7253,2,13,1,0.0,0.0,07/05/2024 02:08 AM,1,1,0
2,1,0,0,1,a3acef62-a135-11e9-9cda-0a87ae2ba916,3,10,1,0.0,0.0,07/05/2024 02:08 AM,3,0,0
2,1,0,1,1,a3a405a1-a135-11e9-9cda-0a87ae2ba916,16,1,1,0.0,0.0,07/05/2024 02:08 AM,15,1,0
5,1,0,2,1,a3b49b4c-a135-11e9-9cda-0a87ae2ba916,6,4,1,0.0,0.0,07/05/2024 02:08 AM,4,2,0
0,1,0,3,1,a3acd078-a135-11e9-9cda-0a87ae2ba916,7,4,1,0.0,0.0,07/05/2024 02:08 AM,4,3,0
0,1,0,3,1,1934009488956756950,5,10,1,0.0,0.0,07/05/2024 02:08 AM,2,3,0
0,1,0,2,1,a3ade2c3-a135-11e9-9cda-0a87ae2ba916,4,7,1,0.0,0.0,07/05/2024 02:08 AM,2,2,0
0,1,0,5,1,a3a94bc8-a135-11e9-9cda-0a87ae2ba916,12,2,1,0.0,1.0,07/05/2024 02:08 AM,7,5,0
1,1,0,0,1,a3a9e44a-a135-11e9-9cda-0a87ae2ba916,1,28,1,0.0,1.0,07/05/2024 02:08 AM,1,0,0
0,1,0,4,1,a3af9064-a135-11e9-9cda-0a87ae2ba916,7,4,1,0.0,0.0,07/05/2024 02:08 AM,3,4,0
6,1,0,2,1,a3b0e657-a135-11e9-9cda-0a87ae2ba916,11,1,1,1.0,0.0,07/05/2024 02:08 AM,9,2,0
7,1,0,0,1,a3a37378-a135-11e9-9cda-0a87ae2ba916,4,42,1,0.0,1.0,07/05/2024 02:08 AM,4,0,0
0,1,0,5,1,a3ae82e0-a135-11e9-9cda-0a87ae2ba916,7,4,1,0.0,0.0,07/05/2024 02:08 AM,2,5,0
1,1,0,2,1,a3aaf7bc-a135-11e9-9cda-0a87ae2ba916,2,0,1,6.0,2.0,07/05/2024 02:08 AM,0,2,6
0,1,0,3,1,a3b38c3f-a135-11e9-9cda-0a87ae2ba916,12,3,1,0.0,0.0,07/05/2024 02:08 AM,9,3,0
2,1,0,8,1,1942118282074374350,11,2,1,0.0,0.0,07/05/2024 02:08 AM,3,8,0
6,1,0,2,1,1945088454548058244,5,4,1,0.0,0.0,07/05/2024 02:08 AM,3,2,0
1,1,0,2,1,1861594737501366386,13,1,1,0.0,0.0,07/05/2024 02:08 AM,11,2,0
0,1,0,0,1,7dc58bb9-24de-4544-9a12-c3975139370f,6,9,1,0.0,0.0,07/05/2024 02:08 AM,6,0,0
0,1,0,3,1,a3adce47-a135-11e9-9cda-0a87ae2ba916,10,5,1,0.0,0.0,07/05/2024 02:08 AM,7,3,0
0,1,0,3,1,a3b42f5f-a135-11e9-9cda-0a87ae2ba916,7,3,1,1.0,0.0,07/05/2024 02:08 AM,4,3,0
2,1,0,1,1,a3afc858-a135-11e9-9cda-0a87ae2ba916,5,4,1,0.0,0.0,07/05/2024 02:08 AM,4,1,0
1,1,0,2,1,a3af76f8-a135-11e9-9cda-0a87ae2ba916,7,7,1,1.0,0.0,07/05/2024 02:08 AM,5,2,0
0,1,0,0,1,a3a593fc-a135-11e9-9cda-0a87ae2ba916,10,17,1,0.0,0.0,07/05/2024 02:08 AM,10,0,0
1,1,0,3,1,1931391724317609988,12,1,1,1.0,0.0,07/05/2024 02:08 AM,9,3,0
0,1,0,1,1,1936560699993133354,14,1,1,0.0,0.0,07/05/2024 02:09 AM,13,1,0
3,1,0,1,1,a3b2956a-a135-11e9-9cda-0a87ae2ba916,4,4,1,0.0,0.0,07/05/2024 02:09 AM,3,1,0
0,1,0,1,1,a3b4afb6-a135-11e9-9cda-0a87ae2ba916,10,4,1,1.0,0.0,07/05/2024 02:09 AM,9,1,0
2,1,0,1,1,a3aa9732-a135-11e9-9cda-0a87ae2ba916,14,2,1,1.0,0.0,07/05/2024 02:09 AM,13,1,1
2,1,0,1,1,a3a53843-a135-11e9-9cda-0a87ae2ba916,11,3,1,0.0,0.0,07/05/2024 02:09 AM,10,1,0
0,1,0,0,1,a3a57527-a135-11e9-9cda-0a87ae2ba916,14,10,1,1.0,1.0,07/05/2024 02:08 AM,14,0,1
7,1,0,2,1,1867227665093179888,7,1,1,0.0,0.0,07/05/2024 02:08 AM,5,2,0
2,1,0,1,1,a3ad9ad9-a135-11e9-9cda-0a87ae2ba916,9,0,1,0.0,0.0,07/05/2024 02:08 AM,8,1,0
0,1,0,1,1,a3ad523f-a135-11e9-9cda-0a87ae2ba916,2,8,1,5.0,0.0,07/05/2024 02:09 AM,1,1,5
0,1,0,1,1,1929934715947649384,4,8,1,3.0,0.0,07/05/2024 02:09 AM,3,1,0
2,1,0,3,1,a3a39d55-a135-11e9-9cda-0a87ae2ba916,6,7,1,0.0,0.0,07/05/2024 02:09 AM,3,3,0
0,1,0,5,1,a3b486f2-a135-11e9-9cda-0a87ae2ba916,14,1,1,0.0,0.0,07/05/2024 02:08 AM,9,5,0
0,1,0,0,1,34dc92b5-7cb7-4536-856b-46644d31b48c,6,9,1,0.0,0.0,07/05/2024 02:09 AM,6,0,0
6,1,0,0,1,1938033609511385892,4,5,1,0.0,0.0,07/05/2024 02:09 AM,4,0,0
0,1,0,2,1,a3afa4c3-a135-11e9-9cda-0a87ae2ba916,6,9,1,0.0,0.0,07/05/2024 02:09 AM,4,2,0
1,1,0,4,1,a3b28b4a-a135-11e9-9cda-0a87ae2ba916,6,3,1,1.0,0.0,07/05/2024 02:09 AM,2,4,0
1,1,0,0,1,a3a9a24f-a135-11e9-9cda-0a87ae2ba916,8,5,1,1.0,0.0,07/05/2024 02:09 AM,8,0,1
0,1,7,0,1,1966261229814532840,0,8,1,,,07/05/2024 02:02 AM,0,0,0
0,1,0,0,1,1955505344233296752,0,15,1,,,07/05/2024 02:05 AM,0,0,0
1,1,0,0,1,a3aad436-a135-11e9-9cda-0a87ae2ba916,13,2,1,3.0,0.0,07/05/2024 02:07 AM,13,0,0
5,1,0,0,1,a3a81d33-a135-11e9-9cda-0a87ae2ba916,7,7,1,0.0,0.0,07/05/2024 02:07 AM,7,0,0
1,1,0,2,1,a3a47dde-a135-11e9-9cda-0a87ae2ba916,5,17,1,0.0,0.0,07/05/2024 02:07 AM,3,2,0
3,1,0,0,1,1871992684446460008,5,6,1,1.0,0.0,07/05/2024 02:07 AM,5,0,0
0,1,0,0,1,a3a49cd7-a135-11e9-9cda-0a87ae2ba916,10,8,1,0.0,1.0,07/05/2024 02:07 AM,10,0,0
0,1,0,0,1,a3aa2ff4-a135-11e9-9cda-0a87ae2ba916,16,3,1,0.0,0.0,07/05/2024 02:07 AM,16,0,0
0,1,0,5,1,a3aa54a0-a135-11e9-9cda-0a87ae2ba916,5,6,1,0.0,0.0,07/05/2024 02:07 AM,0,5,0
4,1,0,6,1,a3ae7dc3-a135-11e9-9cda-0a87ae2ba916,10,0,1,0.0,1.0,07/05/2024 02:07 AM,4,6,0
0,1,0,0,1,a3a9d00a-a135-11e9-9cda-0a87ae2ba916,2,32,1,0.0,1.0,07/05/2024 02:07 AM,2,0,0
2,1,0,0,1,a3ad5764-a135-11e9-9cda-0a87ae2ba916,8,1,1,0.0,0.0,07/05/2024 02:07 AM,8,0,0
1,1,0,1,1,a4f9ba74-f1cc-4b6a-90ad-78cacd45d3e1,8,6,1,0.0,0.0,07/05/2024 02:07 AM,7,1,0
2,1,0,2,1,a3a4ef26-a135-11e9-9cda-0a87ae2ba916,8,8,1,1.0,0.0,07/05/2024 02:07 AM,6,2,1
1,1,0,8,1,a3a734ce-a135-11e9-9cda-0a87ae2ba916,19,16,1,1.0,0.0,07/05/2024 02:07 AM,11,8,1
0,1,0,0,1,a3aa82d0-a135-11e9-9cda-0a87ae2ba916,0,3,1,18.0,1.0,07/05/2024 02:07 AM,0,0,18
0,0,15,0,0,a3a4499f-a135-11e9-9cda-0a87ae2ba916,0,0,1,,,07/05/2024 02:07 AM,0,0,0
0,1,0,0,1,080ab938-2c1b-4fcf-a83d-74c5ae6ff305,11,4,1,0.0,0.0,07/05/2024 02:07 AM,11,0,0
1,1,0,1,1,a3a743ff-a135-11e9-9cda-0a87ae2ba916,8,6,1,0.0,0.0,07/05/2024 02:07 AM,7,1,0
1,1,0,5,1,1943243743326460398,11,2,1,1.0,0.0,07/05/2024 02:07 AM,6,5,0
1,1,0,2,1,a3a7eba7-a135-11e9-9cda-0a87ae2ba916,7,8,1,7.0,0.0,07/05/2024 02:07 AM,5,2,7
0,1,0,1,1,a3a3dc37-a135-11e9-9cda-0a87ae2ba916,4,11,1,0.0,0.0,07/05/2024 02:07 AM,3,1,0
3,1,0,3,1,a3aade4c-a135-11e9-9cda-0a87ae2ba916,14,1,1,0.0,1.0,07/05/2024 02:07 AM,11,3,0
4,1,0,0,1,a3a7537c-a135-11e9-9cda-0a87ae2ba916,7,4,1,6.0,0.0,07/05/2024 02:07 AM,7,0,6
0,1,0,4,1,a3a6c910-a135-11e9-9cda-0a87ae2ba916,4,10,1,0.0,1.0,07/05/2024 02:07 AM,0,4,0
0,1,0,2,1,a3a4fec3-a135-11e9-9cda-0a87ae2ba916,15,3,1,1.0,0.0,07/05/2024 02:07 AM,13,2,0
0,1,0,1,1,1879441011318372516,6,5,1,0.0,0.0,07/05/2024 02:07 AM,5,1,0
0,1,0,2,1,a3adb9a3-a135-11e9-9cda-0a87ae2ba916,16,3,1,0.0,0.0,07/05/2024 02:07 AM,14,2,0
0,1,0,6,1,1942481603584237586,9,6,1,0.0,0.0,07/05/2024 02:07 AM,3,6,0
0,1,0,0,1,48b2ed2f-18aa-4a9b-b27d-db9f6d0c8c16,5,10,1,0.0,0.0,07/05/2024 02:07 AM,5,0,0
0,1,0,3,1,a3acc649-a135-11e9-9cda-0a87ae2ba916,9,2,1,0.0,0.0,07/05/2024 02:07 AM,6,3,0
0,1,0,5,1,a3a57f6b-a135-11e9-9cda-0a87ae2ba916,15,0,1,0.0,0.0,07/05/2024 02:07 AM,10,5,0
5,1,0,3,1,a3a3888b-a135-11e9-9cda-0a87ae2ba916,3,10,1,0.0,0.0,07/05/2024 02:07 AM,0,3,0
1,1,0,0,1,a3a3d6f0-a135-11e9-9cda-0a87ae2ba916,7,7,1,0.0,0.0,07/05/2024 02:07 AM,7,0,0
1,1,0,2,1,a3a72fc4-a135-11e9-9cda-0a87ae2ba916,5,13,1,0.0,0.0,07/05/2024 02:07 AM,3,2,0
0,1,0,8,1,1945195369201185184,12,3,1,0.0,0.0,07/05/2024 02:07 AM,4,8,0
1,1,0,0,1,d53ae727-5265-4b8e-a6ca-2a36dc0345c4,3,28,1,0.0,0.0,07/05/2024 02:07 AM,3,0,0
0,1,0,1,1,7c56e4d5-92ee-4129-9a3a-d2ce89eab31d,7,8,1,0.0,0.0,07/05/2024 02:07 AM,6,1,0
1,1,0,1,1,a3ad2322-a135-11e9-9cda-0a87ae2ba916,3,9,1,2.0,0.0,07/05/2024 02:07 AM,2,1,2
6,1,0,1,1,a3ad66e6-a135-11e9-9cda-0a87ae2ba916,4,0,1,1.0,0.0,07/05/2024 02:07 AM,3,1,0
3,1,0,1,1,1929119555906179916,5,7,1,0.0,0.0,07/05/2024 02:07 AM,4,1,0
0,1,0,6,1,a3a51934-a135-11e9-9cda-0a87ae2ba916,13,5,1,0.0,0.0,07/05/2024 02:07 AM,7,6,0
0,1,0,5,1,a3a50991-a135-11e9-9cda-0a87ae2ba916,25,5,1,1.0,0.0,07/05/2024 02:07 AM,20,5,1
0,1,0,0,1,4fcebf8a-b065-4cd1-a167-211a45ada30e,5,10,1,0.0,0.0,07/05/2024 02:07 AM,5,0,0
0,1,0,0,1,1963672958015783854,0,15,1,,,07/05/2024 02:07 AM,0,0,0
3,1,0,1,1,a3b305e7-a135-11e9-9cda-0a87ae2ba916,12,0,1,0.0,0.0,07/05/2024 02:07 AM,11,1,0
0,1,0,0,1,a3b1f4fb-a135-11e9-9cda-0a87ae2ba916,7,4,1,0.0,0.0,07/05/2024 02:07 AM,7,0,0
0,1,0,0,1,1890604506489868740,9,6,1,0.0,0.0,07/05/2024 02:08 AM,9,0,0
4,1,0,0,1,a3a80009-a135-11e9-9cda-0a87ae2ba916,5,1,1,0.0,0.0,07/05/2024 02:08 AM,5,0,0
2,1,0,0,1,1879442377117973296,7,2,1,0.0,0.0,07/05/2024 02:08 AM,7,0,0
0,1,0,4,1,a3b0060d-a135-11e9-9cda-0a87ae2ba916,9,5,1,1.0,0.0,07/05/2024 02:08 AM,5,4,0
3,1,0,0,1,1872722290312745226,10,2,1,0.0,0.0,07/05/2024 02:08 AM,10,0,0
1,1,0,0,1,a3aa7897-a135-11e9-9cda-0a87ae2ba916,6,16,1,0.0,0.0,07/05/2024 02:08 AM,6,0,0
0,1,0,2,1,a3a4e4e3-a135-11e9-9cda-0a87ae2ba916,15,4,1,0.0,0.0,07/05/2024 02:08 AM,13,2,0
0,1,0,2,1,a3a89ea8-a135-11e9-9cda-0a87ae2ba916,11,7,1,1.0,0.0,07/05/2024 02:08 AM,9,2,0
1,1,0,0,1,10327d47-3c3a-433e-9e38-80638da64232,7,7,1,0.0,0.0,07/05/2024 02:08 AM,7,0,0
1,1,0,2,1,1ce9b7b2-6ef1-4e3b-abd4-85dedaf0ee65,3,9,1,1.0,1.0,07/05/2024 02:07 AM,1,2,1
3,1,0,0,1,a3b43478-a135-11e9-9cda-0a87ae2ba916,3,1,1,0.0,0.0,07/05/2024 02:08 AM,3,0,0
0,1,0,0,1,a3acc133-a135-11e9-9cda-0a87ae2ba916,0,9,1,21.0,0.0,07/05/2024 02:08 AM,0,0,21
2,1,0,1,1,a3a87631-a135-11e9-9cda-0a87ae2ba916,7,6,1,0.0,0.0,07/05/2024 02:08 AM,6,1,0
6,1,0,0,1,a3acdff9-a135-11e9-9cda-0a87ae2ba916,4,1,1,0.0,0.0,07/05/2024 02:08 AM,4,0,0
0,1,0,0,1,a3adc925-a135-11e9-9cda-0a87ae2ba916,6,9,1,0.0,0.0,07/05/2024 02:08 AM,6,0,0
1,1,0,0,1,1943243414585123730,3,6,1,5.0,0.0,07/05/2024 02:08 AM,3,0,0
1,1,0,2,1,1890604055552786620,8,6,1,0.0,0.0,07/05/2024 02:08 AM,6,2,0
0,1,0,1,1,a3a46361-a135-11e9-9cda-0a87ae2ba916,19,16,1,0.0,0.0,07/05/2024 02:08 AM,18,1,0
0,1,0,4,1,a3a478c9-a135-11e9-9cda-0a87ae2ba916,11,4,1,2.0,1.0,07/05/2024 02:08 AM,7,4,2
1,1,0,3,1,a3adaa52-a135-11e9-9cda-0a87ae2ba916,6,4,1,0.0,0.0,07/05/2024 02:08 AM,3,3,0
1,1,0,10,1,1928767416660546464,14,0,1,0.0,0.0,07/05/2024 02:08 AM,4,10,0
0,1,0,5,1,1955858510671552648,9,6,1,0.0,0.0,07/05/2024 02:08 AM,4,5,0
0,1,0,0,1,1789242536879942642,11,7,1,0.0,1.0,07/05/2024 02:08 AM,11,0,0
0,1,0,2,1,a3b2c354-a135-11e9-9cda-0a87ae2ba916,6,5,1,0.0,0.0,07/05/2024 02:08 AM,4,2,0
0,1,0,0,1,a3ad0ecb-a135-11e9-9cda-0a87ae2ba916,6,5,1,0.0,0.0,07/05/2024 02:08 AM,6,0,0
0,1,0,1,1,a3aaaba2-a135-11e9-9cda-0a87ae2ba916,1,12,1,1.0,1.0,07/05/2024 02:08 AM,0,1,0
0,1,0,1,1,a3aa453c-a135-11e9-9cda-0a87ae2ba916,4,19,1,0.0,0.0,07/05/2024 02:08 AM,3,1,0
3,1,0,0,1,8a677aec-442b-47b8-aff7-50852e1d26c0,4,4,1,0.0,0.0,07/05/2024 02:08 AM,4,0,0
0,1,0,2,1,1866476160171649058,7,5,1,0.0,0.0,07/05/2024 02:08 AM,5,2,0
2,1,0,0,1,a3a7c852-a135-11e9-9cda-0a87ae2ba916,11,2,1,0.0,0.0,07/05/2024 02:08 AM,11,0,0
0,1,0,2,1,a3b01f9c-a135-11e9-9cda-0a87ae2ba916,5,4,1,6.0,0.0,07/05/2024 02:08 AM,3,2,0
2,1,0,1,1,a3b25b6d-a135-11e9-9cda-0a87ae2ba916,4,1,1,0.0,0.0,07/05/2024 02:08 AM,3,1,0
2,1,0,5,1,a3a84fb8-a135-11e9-9cda-0a87ae2ba916,5,11,1,1.0,0.0,07/05/2024 02:07 AM,0,5,0
0,1,0,4,1,a3a5b9d3-a135-11e9-9cda-0a87ae2ba916,6,9,1,0.0,0.0,07/05/2024 02:08 AM,2,4,0
0,1,0,1,1,a3b2a9e7-a135-11e9-9cda-0a87ae2ba916,6,5,1,0.0,0.0,07/05/2024 02:08 AM,5,1,0
3,1,0,1,1,a3a72aad-a135-11e9-9cda-0a87ae2ba916,15,25,1,0.0,0.0,07/05/2024 02:08 AM,14,1,0
